"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"fluorouracil","MCF7","24","10","up regulation","3.954","ERBB2"
"fluorouracil","A549","6","3.3333","up regulation","3.938","SESN1"
"fluorouracil","A549","6","3.3333","up regulation","3.922","CDK6"
"fluorouracil","A549","6","0.0046","up regulation","3.908","KLHL21"
"fluorouracil","MCF7","24","10","up regulation","3.904","GADD45A"
"fluorouracil","A549","6","0.0015","up regulation","3.898","ZNF586"
"fluorouracil","A549","6","0.0046","up regulation","3.806","IKBKE"
"fluorouracil","PC-3","6","10","up regulation","3.783","TIAM1"
"fluorouracil","MCF7","6","0.0015","up regulation","3.738","DHX29"
"fluorouracil","A549","6","0.0015","up regulation","3.674","STAP2"
"fluorouracil","MCF7","24","10","up regulation","3.636","KDM5B"
"fluorouracil","A549","6","3.3333","up regulation","3.601","CDKN1A"
"fluorouracil","A549","6","0.0015","up regulation","3.583","CDK19"
"fluorouracil","A549","6","0.0046","up regulation","3.554","INTS3"
"fluorouracil","A549","6","0.0015","up regulation","3.492","RSU1"
"fluorouracil","A549","6","3.3333","up regulation","3.486","PTGS2"
"fluorouracil","MCF7","6","0.0015","up regulation","3.484","PRR15L"
"fluorouracil","A549","6","10","up regulation","3.459","CYB561"
"fluorouracil","MCF7","6","0.0015","up regulation","3.337","SCCPDH"
"fluorouracil","MCF7","24","10","up regulation","3.315","INPP1"
"fluorouracil","A549","6","0.0046","up regulation","3.306","LIPA"
"fluorouracil","MCF7","24","10","up regulation","3.303","CASK"
"fluorouracil","A549","6","0.0046","up regulation","3.264","MAP7"
"fluorouracil","A549","6","1.1111","up regulation","3.24","IKBKE"
"fluorouracil","MCF7","24","10","up regulation","3.224","RALB"
"fluorouracil","A549","6","0.0015","up regulation","3.193","EVL"
"fluorouracil","MCF7","6","0.0015","up regulation","3.173","NOS3"
"fluorouracil","MCF7","6","0.0015","up regulation","3.152","AMDHD2"
"fluorouracil","MCF7","24","10","up regulation","3.151","NOTCH1"
"fluorouracil","A549","6","0.0046","up regulation","3.145","ALDH7A1"
"fluorouracil","MCF7","6","0.0015","up regulation","3.134","VGLL4"
"fluorouracil","PC-3","6","10","up regulation","3.097","TJP1"
"fluorouracil","MCF7","24","10","up regulation","3.063","NFKBIA"
"fluorouracil","MCF7","24","10","up regulation","3.03","ASCC3"
"fluorouracil","MCF7","24","10","up regulation","2.991","SOX4"
"fluorouracil","MCF7","24","10","up regulation","2.929","IQGAP1"
"fluorouracil","PC-3","6","10","up regulation","2.89","GHR"
"fluorouracil","MCF7","24","10","up regulation","2.886","PXN"
"fluorouracil","MCF7","6","0.0015","up regulation","2.88","APPBP2"
"fluorouracil","MCF7","24","10","up regulation","2.862","SESN1"
"fluorouracil","MCF7","24","10","up regulation","2.842","DUSP3"
"fluorouracil","MCF7","24","10","up regulation","2.84","ACLY"
"fluorouracil","A549","6","0.0046","up regulation","2.809","FBXL12"
"fluorouracil","PC-3","6","10","up regulation","2.774","PTGS2"
"fluorouracil","MCF7","24","10","up regulation","2.755","SCCPDH"
"fluorouracil","MCF7","24","10","up regulation","2.744","PRSS23"
"fluorouracil","A549","6","10","up regulation","2.725","FAS"
"fluorouracil","MCF7","24","10","up regulation","2.716","AKAP8"
"fluorouracil","MCF7","24","10","up regulation","2.693","GATA2"
"fluorouracil","A549","6","10","up regulation","2.685","CDKN1A"
"fluorouracil","MCF7","24","10","up regulation","2.641","SLC2A6"
"fluorouracil","A549","6","3.3333","up regulation","2.64","MAP7"
"fluorouracil","MCF7","24","10","up regulation","2.633","GRN"
"fluorouracil","PC-3","6","10","up regulation","2.626","DCTD"
"fluorouracil","MCF7","24","10","up regulation","2.626","CAPN1"
"fluorouracil","MCF7","6","0.0015","up regulation","2.578","ATP11B"
"fluorouracil","PC-3","6","10","up regulation","2.577","MBTPS1"
"fluorouracil","A549","6","0.0046","up regulation","2.572","TERT"
"fluorouracil","MCF7","24","10","up regulation","2.566","TIPARP"
"fluorouracil","MCF7","24","10","up regulation","2.564","LRRC41"
"fluorouracil","MCF7","24","10","up regulation","2.556","TSC22D3"
"fluorouracil","A549","6","0.0046","up regulation","2.554","UBE3B"
"fluorouracil","MCF7","24","10","up regulation","2.528","CD97"
"fluorouracil","MCF7","24","10","up regulation","2.522","GPR56"
"fluorouracil","A549","6","3.3333","up regulation","2.507","MFSD10"
"fluorouracil","A549","6","1.1111","up regulation","2.495","FBXO7"
"fluorouracil","A549","6","10","up regulation","2.486","SATB1"
"fluorouracil","PC-3","6","10","up regulation","2.472","SYNGR3"
"fluorouracil","A549","6","10","up regulation","2.461","PKIG"
"fluorouracil","A549","6","10","up regulation","2.448","LRRC16A"
"fluorouracil","MCF7","24","10","up regulation","2.442","CLTB"
"fluorouracil","A549","6","3.3333","up regulation","2.423","SCCPDH"
"fluorouracil","PC-3","6","10","up regulation","2.412","UBE3C"
"fluorouracil","A549","6","0.0015","up regulation","2.409","HERC6"
"fluorouracil","PC-3","6","10","up regulation","2.401","SMARCD2"
"fluorouracil","A549","6","0.0015","up regulation","2.372","AKAP8"
"fluorouracil","A549","6","0.0046","up regulation","2.369","DCK"
"fluorouracil","PC-3","6","10","up regulation","2.367","STX1A"
"fluorouracil","PC-3","6","10","up regulation","2.349","FBXO7"
"fluorouracil","A549","6","0.0015","up regulation","2.337","SYNE2"
"fluorouracil","A549","6","0.0046","up regulation","2.301","OXCT1"
"fluorouracil","MCF7","6","0.0015","up regulation","2.297","HTRA1"
"fluorouracil","MCF7","6","0.0015","up regulation","2.295","FGFR4"
"fluorouracil","A549","6","0.0015","up regulation","2.293","SGCB"
"fluorouracil","A549","6","0.0046","up regulation","2.289","ZNF318"
"fluorouracil","A549","6","1.1111","up regulation","2.259","NGRN"
"fluorouracil","PC-3","6","10","up regulation","2.245","MYO10"
"fluorouracil","A549","6","0.0046","up regulation","2.243","CISD1"
"fluorouracil","A549","6","10","up regulation","2.212","UBE3B"
"fluorouracil","PC-3","6","10","up regulation","2.199","STAMBP"
"fluorouracil","A549","6","0.0046","up regulation","2.198","PRKCD"
"fluorouracil","A549","6","3.3333","up regulation","2.197","P4HTM"
"fluorouracil","A549","6","3.3333","up regulation","2.186","FAS"
"fluorouracil","A549","6","0.0015","up regulation","2.185","APBB2"
"fluorouracil","MCF7","6","0.0015","up regulation","2.161","LAMA3"
"fluorouracil","A549","6","0.0046","up regulation","2.157","SCYL3"
"fluorouracil","MCF7","6","0.0015","up regulation","2.148","G3BP1"
"fluorouracil","A549","6","10","up regulation","2.147","NFKBIA"
"fluorouracil","MCF7","6","0.0015","up regulation","2.141","INPP4B"
"fluorouracil","A549","6","3.3333","up regulation","2.14","MTA1"
"fluorouracil","A549","6","3.3333","up regulation","2.132","LAGE3"
"fluorouracil","MCF7","6","0.0015","up regulation","2.116","NR1H2"
"fluorouracil","A549","6","3.3333","up regulation","2.101","PPARG"
"fluorouracil","MCF7","6","0.0015","up regulation","2.098","DHRS7"
"fluorouracil","A549","6","0.0046","up regulation","2.092","FAIM"
"fluorouracil","A549","6","3.3333","up regulation","2.088","DYRK3"
"fluorouracil","A549","6","10","up regulation","2.084","ZW10"
"fluorouracil","A549","6","0.0046","up regulation","2.082","ABL1"
"fluorouracil","A549","6","1.1111","up regulation","2.075","ZNF131"
"fluorouracil","MCF7","6","0.0015","up regulation","2.068","FOXJ3"
"fluorouracil","A549","6","10","up regulation","2.066","DDB2"
"fluorouracil","A549","6","0.0046","up regulation","2.057","DFFB"
"fluorouracil","A549","6","0.0046","up regulation","2.049","KAT6B"
"fluorouracil","A549","6","1.1111","up regulation","2.045","MTA1"
"fluorouracil","A549","6","1.1111","up regulation","2.035","DHX29"
"fluorouracil","A549","6","1.1111","up regulation","2.029","RAB4A"
"fluorouracil","MCF7","6","0.0015","up regulation","2.016","CDC42"
"fluorouracil","A549","6","0.0046","up regulation","2.016","PAF1"
"fluorouracil","A549","6","0.0046","up regulation","1.991","ZMYM2"
"fluorouracil","PC-3","6","10","up regulation","1.987","COL1A1"
"fluorouracil","A549","6","0.0015","up regulation","1.986","BACE2"
"fluorouracil","A549","6","0.0015","up regulation","1.98","DCK"
"fluorouracil","A549","6","1.1111","up regulation","1.973","ADCK3"
"fluorouracil","A549","6","0.0015","up regulation","1.969","DYRK3"
"fluorouracil","A549","6","0.0046","up regulation","1.969","PPOX"
"fluorouracil","MCF7","6","0.0015","up regulation","1.959","TARBP1"
"fluorouracil","A549","6","10","up regulation","1.954","SLC35A3"
"fluorouracil","A549","6","0.0046","up regulation","1.943","EGF"
"fluorouracil","MCF7","6","0.0015","up regulation","1.938","HMG20B"
"fluorouracil","A549","6","1.1111","up regulation","1.936","FOXJ3"
"fluorouracil","A549","6","0.0046","up regulation","1.934","GNA15"
"fluorouracil","A549","6","0.0015","up regulation","1.926","CDCA4"
"fluorouracil","A549","6","10","up regulation","1.911","DDIT4"
"fluorouracil","A549","6","10","up regulation","1.908","ZMYM2"
"fluorouracil","A549","6","3.3333","up regulation","1.907","NR3C1"
"fluorouracil","A549","6","0.0015","up regulation","1.901","CAB39"
"fluorouracil","A549","6","0.0015","up regulation","1.896","NPEPL1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.883","FAM63A"
"fluorouracil","MCF7","6","0.0015","up regulation","1.874","PLEKHJ1"
"fluorouracil","A549","6","10","up regulation","1.871","AKAP8"
"fluorouracil","PC-3","6","10","up regulation","1.865","ITGB5"
"fluorouracil","A549","6","0.0046","up regulation","1.861","RBM15B"
"fluorouracil","A549","6","0.0046","up regulation","1.85","PIK3CA"
"fluorouracil","PC-3","6","10","up regulation","1.847","DUSP6"
"fluorouracil","MCF7","6","0.0015","up regulation","1.845","HPRT1"
"fluorouracil","A549","6","0.0015","up regulation","1.838","PDLIM1"
"fluorouracil","A549","6","3.3333","up regulation","1.828","CCDC90A"
"fluorouracil","A549","6","3.3333","up regulation","1.821","ANO10"
"fluorouracil","MCF7","6","0.0015","up regulation","1.819","FASTKD5"
"fluorouracil","PC-3","6","10","up regulation","1.81","ILK"
"fluorouracil","A549","6","0.0046","up regulation","1.807","PRR15L"
"fluorouracil","MCF7","6","0.0015","up regulation","1.803","RFC2"
"fluorouracil","A549","6","0.0015","up regulation","1.799","CASP10"
"fluorouracil","A549","6","0.0046","up regulation","1.796","HYOU1"
"fluorouracil","PC-3","6","10","up regulation","1.794","GDPD5"
"fluorouracil","MCF7","6","0.0015","up regulation","1.794","MAPK13"
"fluorouracil","A549","6","0.0046","up regulation","1.783","HS2ST1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.778","NRIP1"
"fluorouracil","A549","6","3.3333","up regulation","1.778","TMEM2"
"fluorouracil","A549","6","0.0046","up regulation","1.778","ALDOC"
"fluorouracil","A549","6","3.3333","up regulation","1.767","LAMA3"
"fluorouracil","A549","6","1.1111","up regulation","1.766","MBNL2"
"fluorouracil","A549","6","0.0046","up regulation","1.765","TNFRSF21"
"fluorouracil","MCF7","6","0.0015","up regulation","1.755","EPN2"
"fluorouracil","A549","6","3.3333","up regulation","1.748","ACAA1"
"fluorouracil","A549","6","0.0046","up regulation","1.748","PPP1R13B"
"fluorouracil","MCF7","6","0.0015","up regulation","1.745","PHF15"
"fluorouracil","A549","6","10","up regulation","1.745","ATG3"
"fluorouracil","A549","6","3.3333","up regulation","1.744","RFC5"
"fluorouracil","A549","6","0.0046","up regulation","1.744","CD40"
"fluorouracil","A549","6","0.0015","up regulation","1.739","IKBKB"
"fluorouracil","MCF7","6","0.0015","up regulation","1.739","ACAA1"
"fluorouracil","A549","6","0.0015","up regulation","1.737","EDN1"
"fluorouracil","A549","6","0.0015","up regulation","1.736","FYN"
"fluorouracil","MCF7","6","0.0015","up regulation","1.73","MBNL2"
"fluorouracil","A549","6","0.0015","up regulation","1.728","WDR7"
"fluorouracil","A549","6","0.0046","up regulation","1.722","CASP10"
"fluorouracil","MCF7","6","0.0015","up regulation","1.719","FAM57A"
"fluorouracil","A549","6","0.0046","up regulation","1.709","WASF3"
"fluorouracil","A549","6","10","up regulation","1.707","EGR1"
"fluorouracil","A549","6","3.3333","up regulation","1.705","DUSP22"
"fluorouracil","PC-3","6","10","up regulation","1.704","TIMM17B"
"fluorouracil","A549","6","0.0046","up regulation","1.704","HEBP1"
"fluorouracil","A549","6","3.3333","up regulation","1.704","PIH1D1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.702","BCL2"
"fluorouracil","A549","6","10","up regulation","1.692","CCDC90A"
"fluorouracil","A549","6","1.1111","up regulation","1.689","NSDHL"
"fluorouracil","PC-3","6","10","up regulation","1.688","TM9SF3"
"fluorouracil","A549","6","3.3333","up regulation","1.68","ZMYM2"
"fluorouracil","A549","6","0.0046","up regulation","1.676","SESN1"
"fluorouracil","A549","6","0.0015","up regulation","1.673","VGLL4"
"fluorouracil","PC-3","6","10","up regulation","1.67","HSPA8"
"fluorouracil","PC-3","6","10","up regulation","1.669","INPP1"
"fluorouracil","A549","6","0.0046","up regulation","1.663","CXCR4"
"fluorouracil","A549","6","1.1111","up regulation","1.659","ABL1"
"fluorouracil","PC-3","6","10","up regulation","1.656","KEAP1"
"fluorouracil","A549","6","1.1111","up regulation","1.654","WRB"
"fluorouracil","A549","6","10","up regulation","1.654","SRC"
"fluorouracil","A549","6","0.0046","up regulation","1.649","UBQLN2"
"fluorouracil","MCF7","6","0.0015","up regulation","1.647","CCP110"
"fluorouracil","A549","6","10","up regulation","1.631","SLC25A13"
"fluorouracil","A549","6","3.3333","up regulation","1.628","VGLL4"
"fluorouracil","A549","6","0.0015","up regulation","1.628","PCK2"
"fluorouracil","A549","6","3.3333","up regulation","1.627","TGFBR2"
"fluorouracil","A549","6","0.0046","up regulation","1.626","ARL4C"
"fluorouracil","A549","6","1.1111","up regulation","1.624","SLC37A4"
"fluorouracil","PC-3","6","10","up regulation","1.624","HERPUD1"
"fluorouracil","A549","6","0.0046","up regulation","1.617","ICAM1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.617","SPAG4"
"fluorouracil","PC-3","6","10","up regulation","1.609","ICMT"
"fluorouracil","A549","6","0.0015","up regulation","1.608","PKIG"
"fluorouracil","A549","6","1.1111","up regulation","1.606","NCK2"
"fluorouracil","A549","6","1.1111","up regulation","1.592","CISD1"
"fluorouracil","A549","6","0.0015","up regulation","1.589","UBE3B"
"fluorouracil","A549","6","3.3333","up regulation","1.582","PTPLAD1"
"fluorouracil","A549","6","0.0015","up regulation","1.575","TOPBP1"
"fluorouracil","A549","6","1.1111","up regulation","1.575","SCYL3"
"fluorouracil","A549","6","0.0046","up regulation","1.572","SMC3"
"fluorouracil","MCF7","6","0.0015","up regulation","1.571","SPAG7"
"fluorouracil","A549","6","1.1111","up regulation","1.564","TGFBR2"
"fluorouracil","A549","6","1.1111","up regulation","1.56","MLLT11"
"fluorouracil","PC-3","6","10","up regulation","1.555","ZNF318"
"fluorouracil","A549","6","3.3333","up regulation","1.554","SQRDL"
"fluorouracil","A549","6","0.0046","up regulation","1.549","NIT1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.546","IDE"
"fluorouracil","MCF7","6","0.0015","up regulation","1.544","RAB4A"
"fluorouracil","MCF7","6","0.0015","up regulation","1.537","EPRS"
"fluorouracil","A549","6","1.1111","up regulation","1.534","CAPN1"
"fluorouracil","A549","6","3.3333","up regulation","1.53","NOL3"
"fluorouracil","A549","6","3.3333","up regulation","1.529","DDX10"
"fluorouracil","A549","6","10","up regulation","1.529","TMEM2"
"fluorouracil","A549","6","1.1111","up regulation","1.519","USP7"
"fluorouracil","PC-3","6","10","up regulation","1.517","SQRDL"
"fluorouracil","A549","6","0.0015","up regulation","1.515","PTPN1"
"fluorouracil","PC-3","6","10","up regulation","1.513","PGM1"
"fluorouracil","A549","6","10","up regulation","1.51","ASCC3"
"fluorouracil","A549","6","1.1111","up regulation","1.51","RPL39L"
"fluorouracil","A549","6","0.0015","up regulation","1.501","KAT6B"
"fluorouracil","PC-3","6","10","up regulation","1.5","ORC1"
"fluorouracil","A549","6","0.0046","up regulation","1.491","DUSP11"
"fluorouracil","A549","6","10","up regulation","1.488","GAA"
"fluorouracil","MCF7","6","0.0015","up regulation","1.488","MAP3K4"
"fluorouracil","A549","6","0.0046","up regulation","1.483","RAB21"
"fluorouracil","PC-3","6","10","up regulation","1.481","PAK6"
"fluorouracil","A549","6","0.0046","up regulation","1.48","TBX2"
"fluorouracil","A549","6","3.3333","up regulation","1.478","EIF5"
"fluorouracil","A549","6","3.3333","up regulation","1.469","PARP2"
"fluorouracil","A549","6","1.1111","up regulation","1.465","CAB39"
"fluorouracil","PC-3","6","10","up regulation","1.457","PARP2"
"fluorouracil","A549","6","0.0046","up regulation","1.457","FAM20B"
"fluorouracil","PC-3","6","10","up regulation","1.457","BAG3"
"fluorouracil","A549","6","10","up regulation","1.456","RAD51C"
"fluorouracil","A549","6","0.0015","up regulation","1.453","IL13RA1"
"fluorouracil","A549","6","1.1111","up regulation","1.444","KAT6B"
"fluorouracil","MCF7","6","0.0015","up regulation","1.443","ADRB2"
"fluorouracil","MCF7","6","0.0015","up regulation","1.442","NCOA3"
"fluorouracil","MCF7","6","0.0015","up regulation","1.442","PCBD1"
"fluorouracil","A549","6","3.3333","up regulation","1.439","ECH1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.436","TCTA"
"fluorouracil","MCF7","6","0.0015","up regulation","1.431","CHEK2"
"fluorouracil","A549","6","3.3333","up regulation","1.43","GLRX"
"fluorouracil","A549","6","0.0015","up regulation","1.43","CEBPZ"
"fluorouracil","A549","6","10","up regulation","1.428","HSPD1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.423","ZMIZ1"
"fluorouracil","A549","6","3.3333","up regulation","1.421","TUBB6"
"fluorouracil","A549","6","1.1111","up regulation","1.421","TIMM22"
"fluorouracil","A549","6","3.3333","up regulation","1.412","BZW2"
"fluorouracil","A549","6","3.3333","up regulation","1.406","PDS5A"
"fluorouracil","MCF7","6","0.0015","up regulation","1.402","ZMYM2"
"fluorouracil","A549","6","3.3333","up regulation","1.402","RHEB"
"fluorouracil","A549","6","3.3333","up regulation","1.397","CASK"
"fluorouracil","PC-3","6","10","up regulation","1.395","FOXO3"
"fluorouracil","A549","6","1.1111","up regulation","1.388","PIH1D1"
"fluorouracil","A549","6","1.1111","up regulation","1.387","CEBPZ"
"fluorouracil","MCF7","6","0.0015","up regulation","1.387","CRELD2"
"fluorouracil","A549","6","3.3333","up regulation","1.385","CRELD2"
"fluorouracil","A549","6","0.0015","up regulation","1.384","HTATSF1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.383","TRAP1"
"fluorouracil","MCF7","6","0.0015","up regulation","1.383","RAE1"
"fluorouracil","A549","6","1.1111","up regulation","1.382","TOPBP1"
"fluorouracil","A549","6","0.0046","up regulation","1.378","KIF5C"
"fluorouracil","A549","6","0.0015","up regulation","1.377","CEBPD"
"fluorouracil","A549","6","10","up regulation","1.376","TIPARP"
"fluorouracil","A549","6","10","up regulation","1.374","GLRX"
"fluorouracil","A549","6","0.0015","up regulation","1.373","ATG3"
"fluorouracil","A549","6","0.0015","up regulation","1.372","LSM6"
"fluorouracil","A549","6","1.1111","up regulation","1.371","ATP5S"
"fluorouracil","A549","6","3.3333","up regulation","1.37","TMCO1"
"fluorouracil","A549","6","10","up regulation","1.369","RRP8"
"fluorouracil","A549","6","10","up regulation","1.369","RPA1"
"fluorouracil","A549","6","0.0015","up regulation","1.363","TNFRSF21"
"fluorouracil","A549","6","1.1111","up regulation","1.359","DAXX"
"fluorouracil","A549","6","10","up regulation","1.353","MFSD10"
"fluorouracil","A549","6","3.3333","up regulation","1.353","NFKBIA"
"fluorouracil","A549","6","1.1111","up regulation","1.35","HPRT1"
"fluorouracil","A549","6","3.3333","up regulation","1.345","TATDN2"
"fluorouracil","A549","6","1.1111","up regulation","1.339","BIRC2"
"fluorouracil","A549","6","3.3333","up regulation","1.337","SCYL3"
"fluorouracil","A549","6","3.3333","up regulation","1.329","EPRS"
"fluorouracil","A549","6","1.1111","up regulation","1.329","NOSIP"
"fluorouracil","A549","6","10","up regulation","1.324","MAPK1IP1L"
"fluorouracil","A549","6","3.3333","up regulation","1.321","MAPKAPK3"
"fluorouracil","A549","6","3.3333","up regulation","1.317","DDB2"
"fluorouracil","A549","6","0.0015","up regulation","1.317","HEATR1"
"fluorouracil","A549","6","1.1111","up regulation","1.314","HSPD1"
"fluorouracil","A549","6","10","up regulation","1.297","P4HTM"
"fluorouracil","PC-3","6","10","up regulation","1.291","DNM1"
"fluorouracil","PC-3","6","10","up regulation","1.289","UFM1"
"fluorouracil","A549","6","1.1111","up regulation","1.282","IFRD2"
"fluorouracil","A549","6","1.1111","up regulation","1.281","IGF2BP2"
"fluorouracil","A549","6","1.1111","up regulation","1.274","BLMH"
"fluorouracil","A549","6","0.0015","up regulation","1.272","ABCF1"
"fluorouracil","A549","6","10","up regulation","1.269","CLTC"
"fluorouracil","A549","6","0.0015","up regulation","1.258","DNAJB6"
"fluorouracil","A549","6","10","up regulation","1.254","ABHD4"
"fluorouracil","A549","6","1.1111","up regulation","1.253","HSPA8"
"fluorouracil","A549","6","1.1111","up regulation","1.25","RAD9A"
"fluorouracil","A549","6","0.0015","up regulation","1.248","IKBKAP"
"fluorouracil","A549","6","0.0015","up regulation","1.248","PIGB"
"fluorouracil","A549","6","0.0015","up regulation","1.247","VPS28"
"fluorouracil","A549","6","1.1111","up regulation","1.24","MUC1"
"fluorouracil","A549","6","10","up regulation","1.239","BZW2"
"fluorouracil","A549","6","1.1111","up regulation","1.226","MFSD10"
"fluorouracil","PC-3","6","10","up regulation","1.223","KIAA0100"
"fluorouracil","A549","6","10","up regulation","1.219","CLPX"
"fluorouracil","A549","6","0.0015","up regulation","1.219","DUSP11"
"fluorouracil","A549","6","1.1111","up regulation","1.205","SLC5A6"
"fluorouracil","A549","6","10","up regulation","1.192","TCTA"
"fluorouracil","A549","6","1.1111","up regulation","1.188","FKBP14"
"fluorouracil","A549","6","1.1111","up regulation","1.187","STAMBP"
"fluorouracil","A549","6","0.0015","up regulation","1.183","MAPK1IP1L"
"fluorouracil","A549","6","1.1111","up regulation","1.182","RPS6KA1"
"fluorouracil","A549","6","1.1111","up regulation","1.176","DNAJB6"
"fluorouracil","A549","6","0.0015","up regulation","1.162","FAM69A"
"fluorouracil","A549","6","10","up regulation","1.159","USP7"
"fluorouracil","A549","6","10","up regulation","1.138","TRAPPC3"
"fluorouracil","A549","6","10","up regulation","1.123","SDHB"
"fluorouracil","A549","6","1.1111","up regulation","1.116","TIMM17B"
"fluorouracil","A549","6","0.0015","up regulation","1.115","NCK2"
"fluorouracil","A549","6","0.0015","up regulation","1.099","ZW10"
"fluorouracil","A549","6","1.1111","up regulation","1.093","PIGB"
"fluorouracil","A549","6","10","up regulation","1.09","POP4"
"fluorouracil","A549","6","10","up regulation","1.069","THAP11"
"fluorouracil","A549","6","10","up regulation","1.041","SPAG4"
"fluorouracil","A549","6","1.1111","up regulation","1.032","HEBP1"
"fluorouracil","A549","6","10","up regulation","1.024","SCCPDH"
"fluorouracil","PC-3","6","10","up regulation","1.001","MMP1"
"fluorouracil","A549","6","10","up regulation","0.984","BLCAP"
"fluorouracil","PC-3","6","10","up regulation","0.981","NARFL"
"fluorouracil","A549","6","10","up regulation","0.927","VGLL4"
"fluorouracil","A549","6","10","up regulation","0.885","FPGS"
"fluorouracil","A549","6","10","up regulation","0.744","DRAP1"
"fluorouracil","A549","6","10","up regulation","0.668","NUCB2"
