"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"cediranib","HT-29","6","10","up regulation","2.248","SOCS2"
"cediranib","Hep G2","6","10","up regulation","2.237","CHERP"
"cediranib","MCF7","6","10","up regulation","2.234","ADRB2"
"cediranib","VCaP","24","10","up regulation","2.228","CAPN1"
"cediranib","MCF7","24","10","up regulation","2.217","FDFT1"
"cediranib","Hep G2","6","10","up regulation","2.212","GADD45A"
"cediranib","MCF7","6","10","up regulation","2.206","STXBP1"
"cediranib","A549","24","10","up regulation","2.206","RAP1GAP"
"cediranib","PC-3","24","10","up regulation","2.205","DUSP4"
"cediranib","A549","6","10","up regulation","2.204","FOXO4"
"cediranib","A549","6","10","up regulation","2.202","VAT1"
"cediranib","PC-3","6","10","up regulation","2.196","FDFT1"
"cediranib","A549","24","10","up regulation","2.191","ST7"
"cediranib","HT-29","6","10","up regulation","2.184","CENPE"
"cediranib","MCF7","24","10","up regulation","2.183","TCTN1"
"cediranib","A549","24","10","up regulation","2.176","RELB"
"cediranib","MCF7","24","10","up regulation","2.166","NSDHL"
"cediranib","A549","6","10","up regulation","2.166","BZW2"
"cediranib","A549","6","10","up regulation","2.162","MSRA"
"cediranib","HT-29","6","10","up regulation","2.156","ST7"
"cediranib","A549","24","10","up regulation","2.152","CTSL1"
"cediranib","MCF7","24","10","up regulation","2.145","GLI2"
"cediranib","Hep G2","6","10","up regulation","2.142","AKAP8"
"cediranib","A549","6","10","up regulation","2.138","NUDT9"
"cediranib","Hep G2","6","10","up regulation","2.134","ABL1"
"cediranib","HT-29","6","10","up regulation","2.134","VGLL4"
"cediranib","Hep G2","6","10","up regulation","2.133","TERF2IP"
"cediranib","VCaP","24","10","up regulation","2.128","RAB31"
"cediranib","A549","24","10","up regulation","2.127","PPARG"
"cediranib","A549","6","10","up regulation","2.124","PCCB"
"cediranib","MCF7","24","10","up regulation","2.124","DDR1"
"cediranib","Hep G2","6","10","up regulation","2.121","RPP38"
"cediranib","A549","24","10","up regulation","2.117","TRAPPC6A"
"cediranib","PC-3","6","10","up regulation","2.114","TCFL5"
"cediranib","VCaP","24","10","up regulation","2.113","ST7"
"cediranib","Hep G2","6","10","up regulation","2.104","TP53BP2"
"cediranib","MCF7","24","10","up regulation","2.101","FAM63A"
"cediranib","A549","6","10","up regulation","2.095","CGRRF1"
"cediranib","Hep G2","6","10","up regulation","2.09","HPRT1"
"cediranib","MCF7","24","10","up regulation","2.089","PLP2"
"cediranib","HT-29","6","10","up regulation","2.086","CREG1"
"cediranib","VCaP","24","10","up regulation","2.085","DHX29"
"cediranib","PC-3","24","10","up regulation","2.071","GPR56"
"cediranib","MCF7","24","10","up regulation","2.064","FBXL12"
"cediranib","PC-3","6","10","up regulation","2.058","MBNL1"
"cediranib","Hep G2","6","10","up regulation","2.048","FOSL1"
"cediranib","A549","24","10","up regulation","2.048","WDTC1"
"cediranib","VCaP","24","10","up regulation","2.044","CNOT4"
"cediranib","VCaP","6","10","up regulation","2.034","NPC1"
"cediranib","Hep G2","6","10","up regulation","2.032","MAST2"
"cediranib","VCaP","24","10","up regulation","2.031","STXBP1"
"cediranib","A549","24","10","up regulation","2.031","HIST1H2BK"
"cediranib","PC-3","6","10","up regulation","2.027","HMGCS1"
"cediranib","MCF7","24","10","up regulation","2.027","ELOVL6"
"cediranib","MCF7","24","10","up regulation","2.02","DERA"
"cediranib","PC-3","6","10","up regulation","2.004","SRC"
"cediranib","VCaP","24","10","up regulation","2.004","TLE1"
"cediranib","HT-29","6","10","up regulation","2.003","FOXO3"
"cediranib","Hep G2","6","10","up regulation","2.001","NCOA3"
"cediranib","VCaP","24","10","up regulation","1.995","ECH1"
"cediranib","Hep G2","6","10","up regulation","1.992","POLB"
"cediranib","HT-29","6","10","up regulation","1.989","CDKN1A"
"cediranib","Hep G2","6","10","up regulation","1.988","GNAI1"
"cediranib","A549","6","10","up regulation","1.986","STMN1"
"cediranib","VCaP","6","10","up regulation","1.985","RPL39L"
"cediranib","VCaP","24","10","up regulation","1.981","DUSP3"
"cediranib","PC-3","24","10","up regulation","1.98","CD58"
"cediranib","A549","24","10","up regulation","1.98","TMEM97"
"cediranib","A549","24","10","up regulation","1.978","HMGCS1"
"cediranib","VCaP","6","10","up regulation","1.977","NFATC3"
"cediranib","A549","24","10","up regulation","1.975","CFLAR"
"cediranib","MCF7","24","10","up regulation","1.974","MSRA"
"cediranib","PC-3","24","10","up regulation","1.973","FEZ2"
"cediranib","Hep G2","6","10","up regulation","1.971","RALGDS"
"cediranib","VCaP","6","10","up regulation","1.969","CGRRF1"
"cediranib","A549","24","10","up regulation","1.965","CEBPA"
"cediranib","A549","6","10","up regulation","1.965","ALDOC"
"cediranib","Hep G2","6","10","up regulation","1.957","BAD"
"cediranib","VCaP","24","10","up regulation","1.957","SLC35A1"
"cediranib","A549","24","10","up regulation","1.949","GRN"
"cediranib","A549","6","10","up regulation","1.949","CIAPIN1"
"cediranib","A549","6","10","up regulation","1.945","NCK1"
"cediranib","MCF7","24","10","up regulation","1.942","ECH1"
"cediranib","MCF7","24","10","up regulation","1.925","HLA-DRA"
"cediranib","A549","24","10","up regulation","1.924","PROS1"
"cediranib","PC-3","24","10","up regulation","1.921","STAP2"
"cediranib","PC-3","24","10","up regulation","1.915","HOOK2"
"cediranib","MCF7","24","10","up regulation","1.914","ACAT2"
"cediranib","PC-3","24","10","up regulation","1.914","PDLIM1"
"cediranib","Hep G2","6","10","up regulation","1.913","CDK5R1"
"cediranib","A549","24","10","up regulation","1.911","ELOVL6"
"cediranib","A549","6","10","up regulation","1.906","PPARG"
"cediranib","A549","24","10","up regulation","1.892","NFKBIA"
"cediranib","HT-29","6","10","up regulation","1.891","FDFT1"
"cediranib","VCaP","24","10","up regulation","1.888","CLIC4"
"cediranib","A549","24","10","up regulation","1.886","SLC35F2"
"cediranib","A549","24","10","up regulation","1.883","P4HTM"
"cediranib","A549","24","10","up regulation","1.882","STXBP2"
"cediranib","PC-3","24","10","up regulation","1.88","ST6GALNAC2"
"cediranib","HT-29","6","10","up regulation","1.879","ACLY"
"cediranib","VCaP","6","10","up regulation","1.878","ICAM1"
"cediranib","PC-3","24","10","up regulation","1.856","BHLHE40"
"cediranib","HT-29","6","10","up regulation","1.852","DDIT4"
"cediranib","Hep G2","6","10","up regulation","1.851","TRIM13"
"cediranib","MCF7","24","10","up regulation","1.849","BTK"
"cediranib","A549","6","10","up regulation","1.847","KIAA1033"
"cediranib","VCaP","24","10","up regulation","1.845","TUBB6"
"cediranib","HT-29","6","10","up regulation","1.844","GTPBP8"
"cediranib","VCaP","6","10","up regulation","1.841","KIAA1279"
"cediranib","PC-3","6","10","up regulation","1.841","NFATC3"
"cediranib","Hep G2","6","10","up regulation","1.839","RAE1"
"cediranib","PC-3","24","10","up regulation","1.839","SQSTM1"
"cediranib","A549","6","10","up regulation","1.837","CCP110"
"cediranib","VCaP","6","10","up regulation","1.835","NSDHL"
"cediranib","VCaP","6","10","up regulation","1.832","CCL2"
"cediranib","A549","24","10","up regulation","1.831","FOXO3"
"cediranib","VCaP","6","10","up regulation","1.826","VAV3"
"cediranib","VCaP","24","10","up regulation","1.821","ST6GALNAC2"
"cediranib","PC-3","24","10","up regulation","1.821","MUC1"
"cediranib","A549","24","10","up regulation","1.818","ACAT2"
"cediranib","MCF7","24","10","up regulation","1.815","GRB7"
"cediranib","PC-3","24","10","up regulation","1.804","LPAR2"
"cediranib","A549","24","10","up regulation","1.804","NET1"
"cediranib","VCaP","24","10","up regulation","1.802","PRSS23"
"cediranib","PC-3","24","10","up regulation","1.8","ANKRD10"
"cediranib","VCaP","24","10","up regulation","1.797","XBP1"
"cediranib","A549","24","10","up regulation","1.796","SYNE2"
"cediranib","VCaP","24","10","up regulation","1.795","LIPA"
"cediranib","HT-29","6","10","up regulation","1.795","PLA2G15"
"cediranib","Hep G2","6","10","up regulation","1.793","SUZ12"
"cediranib","Hep G2","6","10","up regulation","1.787","CNOT4"
"cediranib","A549","24","10","up regulation","1.785","STX4"
"cediranib","Hep G2","6","10","up regulation","1.784","TCEAL4"
"cediranib","PC-3","24","10","up regulation","1.784","DDIT4"
"cediranib","PC-3","24","10","up regulation","1.78","SLC25A14"
"cediranib","PC-3","24","10","up regulation","1.78","MOK"
"cediranib","PC-3","24","10","up regulation","1.779","MAP7"
"cediranib","A549","24","10","up regulation","1.774","NCK1"
"cediranib","VCaP","6","10","up regulation","1.768","MBNL2"
"cediranib","MCF7","24","10","up regulation","1.766","NR1H2"
"cediranib","A549","6","10","up regulation","1.766","ID2"
"cediranib","Hep G2","6","10","up regulation","1.765","RRS1"
"cediranib","VCaP","6","10","up regulation","1.758","PLS1"
"cediranib","MCF7","24","10","up regulation","1.75","HIST2H2BE"
"cediranib","VCaP","24","10","up regulation","1.745","PIK3R3"
"cediranib","A549","6","10","up regulation","1.742","SSBP2"
"cediranib","PC-3","24","10","up regulation","1.742","ECH1"
"cediranib","PC-3","24","10","up regulation","1.74","GRB10"
"cediranib","Hep G2","6","10","up regulation","1.731","SQSTM1"
"cediranib","VCaP","6","10","up regulation","1.725","ELOVL6"
"cediranib","VCaP","24","10","up regulation","1.715","PLSCR3"
"cediranib","A549","6","10","up regulation","1.713","CCDC90A"
"cediranib","PC-3","24","10","up regulation","1.709","MVP"
"cediranib","PC-3","6","10","up regulation","1.698","ACAT2"
"cediranib","HT-29","6","10","up regulation","1.696","WIPF2"
"cediranib","PC-3","24","10","up regulation","1.693","DUSP6"
"cediranib","PC-3","24","10","up regulation","1.688","BLVRA"
"cediranib","PC-3","24","10","up regulation","1.686","MBNL2"
"cediranib","PC-3","6","10","up regulation","1.683","EPHA3"
"cediranib","HT-29","6","10","up regulation","1.681","GNPDA1"
"cediranib","VCaP","6","10","up regulation","1.679","GTPBP8"
"cediranib","PC-3","24","10","up regulation","1.67","GLRX"
"cediranib","HT-29","6","10","up regulation","1.667","NPC1"
"cediranib","VCaP","24","10","up regulation","1.664","UBQLN2"
"cediranib","VCaP","24","10","up regulation","1.661","MMP1"
"cediranib","PC-3","6","10","up regulation","1.659","B3GNT1"
"cediranib","MCF7","24","10","up regulation","1.657","TRIM13"
"cediranib","PC-3","24","10","up regulation","1.656","RBKS"
"cediranib","Hep G2","6","10","up regulation","1.655","RRP8"
"cediranib","MCF7","24","10","up regulation","1.649","IL1B"
"cediranib","VCaP","24","10","up regulation","1.648","LPGAT1"
"cediranib","PC-3","24","10","up regulation","1.648","E2F2"
"cediranib","HT-29","6","10","up regulation","1.646","JUN"
"cediranib","PC-3","6","10","up regulation","1.643","HS2ST1"
"cediranib","Hep G2","6","10","up regulation","1.64","PLA2G4A"
"cediranib","A549","6","10","up regulation","1.639","P4HTM"
"cediranib","VCaP","6","10","up regulation","1.637","P4HA2"
"cediranib","Hep G2","6","10","up regulation","1.634","EXOSC4"
"cediranib","PC-3","6","10","up regulation","1.625","C2CD2"
"cediranib","A549","6","10","up regulation","1.623","HMGCR"
"cediranib","Hep G2","6","10","up regulation","1.623","NOSIP"
"cediranib","A549","6","10","up regulation","1.623","SLC11A2"
"cediranib","HT-29","6","10","up regulation","1.622","BNIP3L"
"cediranib","A549","6","10","up regulation","1.619","PAFAH1B1"
"cediranib","Hep G2","6","10","up regulation","1.617","TIMP2"
"cediranib","HT-29","6","10","up regulation","1.617","KIAA1033"
"cediranib","MCF7","24","10","up regulation","1.616","PPP2R5A"
"cediranib","PC-3","24","10","up regulation","1.616","MSRA"
"cediranib","PC-3","6","10","up regulation","1.611","RFC5"
"cediranib","VCaP","6","10","up regulation","1.609","EPRS"
"cediranib","A549","6","10","up regulation","1.608","DUSP11"
"cediranib","HT-29","6","10","up regulation","1.607","MAPK1IP1L"
"cediranib","PC-3","6","10","up regulation","1.604","ANKRD10"
"cediranib","HT-29","6","10","up regulation","1.602","AURKA"
"cediranib","VCaP","24","10","up regulation","1.602","TSC22D3"
"cediranib","PC-3","6","10","up regulation","1.591","ANXA7"
"cediranib","HT-29","6","10","up regulation","1.59","ARID4B"
"cediranib","VCaP","6","10","up regulation","1.567","PPARG"
"cediranib","A549","6","10","up regulation","1.562","CTSD"
"cediranib","PC-3","24","10","up regulation","1.562","ERBB2"
"cediranib","A549","6","10","up regulation","1.556","NFIL3"
"cediranib","VCaP","24","10","up regulation","1.556","DUSP22"
"cediranib","MCF7","24","10","up regulation","1.55","WDR7"
"cediranib","Hep G2","6","10","up regulation","1.548","CERK"
"cediranib","A549","6","10","up regulation","1.537","AMDHD2"
"cediranib","MCF7","24","10","up regulation","1.536","CALM3"
"cediranib","HT-29","6","10","up regulation","1.533","AARS"
"cediranib","A549","6","10","up regulation","1.529","TRAK2"
"cediranib","VCaP","24","10","up regulation","1.525","NPEPL1"
"cediranib","A549","6","10","up regulation","1.516","KAT6B"
"cediranib","MCF7","24","10","up regulation","1.515","HYOU1"
"cediranib","VCaP","24","10","up regulation","1.515","PRKCH"
"cediranib","Hep G2","6","10","up regulation","1.512","TBPL1"
"cediranib","VCaP","6","10","up regulation","1.508","TMEM2"
"cediranib","MCF7","24","10","up regulation","1.502","PRCP"
"cediranib","PC-3","24","10","up regulation","1.501","VAT1"
"cediranib","A549","6","10","up regulation","1.492","RSU1"
"cediranib","Hep G2","6","10","up regulation","1.489","FDFT1"
"cediranib","MCF7","24","10","up regulation","1.469","PIK3CA"
"cediranib","HT-29","6","10","up regulation","1.468","HSD17B11"
"cediranib","HT-29","6","10","up regulation","1.464","NFIL3"
"cediranib","MCF7","24","10","up regulation","1.46","COG2"
"cediranib","PC-3","6","10","up regulation","1.455","NOL3"
"cediranib","PC-3","6","10","up regulation","1.449","TIMP2"
