"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Crizotinib","MCF7","6","10","up regulation","3.284","HMGCS1"
"Crizotinib","MCF7","24","10","up regulation","3.284","MPZL1"
"Crizotinib","MDA-MB-231","6","10","up regulation","3.284","HMGCS1"
"Crizotinib","Hep G2","6","10","up regulation","3.284","VGLL4"
"Crizotinib","VCaP","6","10","up regulation","3.279","IKZF1"
"Crizotinib","SK-BR-3","24","2","up regulation","3.278","ZNF274"
"Crizotinib","Hep G2","6","10","up regulation","3.277","NR3C1"
"Crizotinib","BT-20","6","0.08","up regulation","3.273","RRS1"
"Crizotinib","Hs 578T","6","10","up regulation","3.271","DUSP22"
"Crizotinib","HT-29","6","10","up regulation","3.271","PTPN12"
"Crizotinib","VCaP","6","10","up regulation","3.258","INSIG1"
"Crizotinib","A549","24","10","up regulation","3.258","INSIG1"
"Crizotinib","A549","6","10","up regulation","3.255","SPP1"
"Crizotinib","Hs 578T","24","2","up regulation","3.252","ECD"
"Crizotinib","HT-29","6","10","up regulation","3.248","BDH1"
"Crizotinib","MDA-MB-231","24","10","up regulation","3.244","SLC2A6"
"Crizotinib","VCaP","6","10","up regulation","3.243","KDM5B"
"Crizotinib","MCF7","6","10","up regulation","3.241","CXCL2"
"Crizotinib","A-375","6","10","up regulation","3.235","BHLHE40"
"Crizotinib","PC-3","6","10","up regulation","3.228","CD58"
"Crizotinib","PC-3","6","10","up regulation","3.216","MVP"
"Crizotinib","Hep G2","6","10","up regulation","3.216","DNTTIP2"
"Crizotinib","PC-3","6","10","up regulation","3.215","FKBP14"
"Crizotinib","Hep G2","6","10","up regulation","3.212","SMNDC1"
"Crizotinib","MCF7","6","10","up regulation","3.198","INSIG1"
"Crizotinib","A-375","6","10","up regulation","3.192","FOXJ3"
"Crizotinib","Hep G2","6","10","up regulation","3.191","ABCF3"
"Crizotinib","VCaP","6","10","up regulation","3.177","ACLY"
"Crizotinib","MDA-MB-231","24","10","up regulation","3.169","SRC"
"Crizotinib","MCF7","6","10","up regulation","3.168","IER3"
"Crizotinib","BT-20","24","0.08","up regulation","3.162","CENPE"
"Crizotinib","SK-BR-3","6","10","up regulation","3.157","PPARG"
"Crizotinib","MDA-MB-231","6","10","up regulation","3.156","RGS2"
"Crizotinib","SK-BR-3","6","10","up regulation","3.146","HLA-DRA"
"Crizotinib","SK-BR-3","6","2","up regulation","3.145","EDEM1"
"Crizotinib","SK-BR-3","24","2","up regulation","3.144","PRKCQ"
"Crizotinib","MCF7","24","10","up regulation","3.135","IGFBP3"
"Crizotinib","PC-3","6","10","up regulation","3.127","DUSP4"
"Crizotinib","MCF7","24","10","up regulation","3.126","HMGCS1"
"Crizotinib","SK-BR-3","24","2","up regulation","3.117","FKBP14"
"Crizotinib","MDA-MB-231","24","10","up regulation","3.116","C2CD2"
"Crizotinib","MCF7","24","10","up regulation","3.11","GNB5"
"Crizotinib","Hep G2","6","10","up regulation","3.105","CGRRF1"
"Crizotinib","VCaP","24","10","up regulation","3.099","MYLK"
"Crizotinib","HT-29","6","10","up regulation","3.099","AKAP8"
"Crizotinib","BT-20","6","0.08","up regulation","3.096","WRB"
"Crizotinib","A549","6","10","up regulation","3.092","KIAA0355"
"Crizotinib","MCF7","24","10","up regulation","3.08","NFKBIA"
"Crizotinib","A549","24","10","up regulation","3.078","ELOVL6"
"Crizotinib","A549","6","10","up regulation","3.068","MVP"
"Crizotinib","MDA-MB-231","6","10","up regulation","3.064","TSC22D3"
"Crizotinib","Hs 578T","6","2","up regulation","3.063","KIF14"
"Crizotinib","BT-20","6","0.08","up regulation","3.063","PDIA5"
"Crizotinib","Hep G2","6","10","up regulation","3.062","ADCK3"
"Crizotinib","MCF7","6","10","up regulation","3.057","HDGFRP3"
"Crizotinib","MCF7","24","10","up regulation","3.055","NPC1"
"Crizotinib","MDA-MB-231","6","10","up regulation","3.043","PAK6"
"Crizotinib","MCF7","6","10","up regulation","3.039","KLHL9"
"Crizotinib","MCF7","6","10","up regulation","3.037","MOK"
"Crizotinib","MCF7","24","10","up regulation","3.034","IKBKAP"
"Crizotinib","HT-29","6","10","up regulation","3.032","NRAS"
"Crizotinib","A-375","6","10","up regulation","3.031","RAB11FIP2"
"Crizotinib","MCF7","24","10","up regulation","3.029","NUCB2"
"Crizotinib","MCF7","6","10","up regulation","3.028","AKAP8"
"Crizotinib","VCaP","24","10","up regulation","3.019","VAT1"
"Crizotinib","VCaP","6","10","up regulation","3.016","RPP38"
"Crizotinib","PC-3","24","10","up regulation","3.014","S100A4"
"Crizotinib","MCF7","24","10","up regulation","3.011","HDAC6"
"Crizotinib","VCaP","6","10","up regulation","3.011","CNOT4"
"Crizotinib","MCF7","6","10","up regulation","3.003","KDM5A"
"Crizotinib","MCF7","6","10","up regulation","3.003","DDR1"
"Crizotinib","A549","6","10","up regulation","3","INSIG1"
"Crizotinib","HT-29","6","10","up regulation","2.999","FOXJ3"
"Crizotinib","Hs 578T","24","10","up regulation","2.997","DCUN1D4"
"Crizotinib","SK-BR-3","24","2","up regulation","2.993","SLC25A46"
"Crizotinib","MCF7","24","10","up regulation","2.99","HMGCR"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.975","MAP7"
"Crizotinib","SK-BR-3","24","2","up regulation","2.972","CENPE"
"Crizotinib","MCF7","6","10","up regulation","2.971","GATA3"
"Crizotinib","Hep G2","6","10","up regulation","2.969","NRAS"
"Crizotinib","BT-20","6","2","up regulation","2.965","GPER"
"Crizotinib","SK-BR-3","24","2","up regulation","2.962","ACAT2"
"Crizotinib","MDA-MB-231","24","0.4","up regulation","2.961","TIAM1"
"Crizotinib","A549","6","10","up regulation","2.958","HMOX1"
"Crizotinib","A549","6","10","up regulation","2.954","AKAP8L"
"Crizotinib","Hep G2","6","10","up regulation","2.952","KEAP1"
"Crizotinib","A549","6","10","up regulation","2.948","NR3C1"
"Crizotinib","SK-BR-3","24","10","up regulation","2.943","FAM57A"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.942","DDX42"
"Crizotinib","A549","24","10","up regulation","2.934","KCNK1"
"Crizotinib","MCF7","6","10","up regulation","2.931","LGALS8"
"Crizotinib","Hep G2","6","10","up regulation","2.922","SMAD3"
"Crizotinib","Hs 578T","6","2","up regulation","2.921","RBKS"
"Crizotinib","PC-3","24","10","up regulation","2.916","DDX42"
"Crizotinib","MCF7","6","10","up regulation","2.914","AKAP8L"
"Crizotinib","Hs 578T","6","2","up regulation","2.906","ZMYM2"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.905","DDX42"
"Crizotinib","Hep G2","6","10","up regulation","2.905","DDX10"
"Crizotinib","MDA-MB-231","6","10","up regulation","2.899","SMNDC1"
"Crizotinib","BT-20","24","10","up regulation","2.896","HLA-DRA"
"Crizotinib","HT-29","6","10","up regulation","2.895","KIF2C"
"Crizotinib","MCF7","6","10","up regulation","2.891","HMGCR"
"Crizotinib","A549","6","10","up regulation","2.88","SMNDC1"
"Crizotinib","SK-BR-3","6","2","up regulation","2.88","ST6GALNAC2"
"Crizotinib","MCF7","6","10","up regulation","2.878","ACBD3"
"Crizotinib","Hep G2","6","10","up regulation","2.875","BMP4"
"Crizotinib","PC-3","24","10","up regulation","2.87","CDK19"
"Crizotinib","BT-20","6","10","up regulation","2.869","WRB"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.862","TBPL1"
"Crizotinib","Hs 578T","24","2","up regulation","2.859","MTA1"
"Crizotinib","SK-BR-3","24","2","up regulation","2.857","PDGFA"
"Crizotinib","BT-20","6","0.08","up regulation","2.854","IKBKE"
"Crizotinib","Hep G2","6","10","up regulation","2.853","UBE2C"
"Crizotinib","BT-20","24","10","up regulation","2.851","NT5DC2"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.851","ELOVL6"
"Crizotinib","PC-3","24","10","up regulation","2.846","FOXO4"
"Crizotinib","VCaP","6","10","up regulation","2.843","BHLHE40"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.841","FOXO4"
"Crizotinib","SK-BR-3","6","2","up regulation","2.84","PLEKHJ1"
"Crizotinib","MCF7","6","10","up regulation","2.84","RPP38"
"Crizotinib","MCF7","24","10","up regulation","2.839","IKBKE"
"Crizotinib","Hep G2","6","10","up regulation","2.835","FBXO11"
"Crizotinib","Hs 578T","24","0.4","up regulation","2.834","PLK1"
"Crizotinib","PC-3","6","10","up regulation","2.831","ERBB3"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.83","ETV1"
"Crizotinib","A-375","6","10","up regulation","2.829","RELB"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.829","ACAT2"
"Crizotinib","MCF7","24","10","up regulation","2.821","TIMP2"
"Crizotinib","Hep G2","6","10","up regulation","2.81","TICAM1"
"Crizotinib","VCaP","6","10","up regulation","2.804","KIAA0100"
"Crizotinib","PC-3","6","10","up regulation","2.797","PLCB3"
"Crizotinib","HT-29","6","10","up regulation","2.794","IGHMBP2"
"Crizotinib","A549","6","10","up regulation","2.792","RAD9A"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.791","TIMM22"
"Crizotinib","MCF7","24","10","up regulation","2.79","DDR1"
"Crizotinib","MCF7","24","10","up regulation","2.783","SYNGR3"
"Crizotinib","A-375","6","10","up regulation","2.773","ERBB3"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.772","SOX4"
"Crizotinib","HT-29","6","10","up regulation","2.772","JUN"
"Crizotinib","VCaP","24","10","up regulation","2.768","TNIP1"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.764","PLSCR3"
"Crizotinib","VCaP","6","10","up regulation","2.763","INPP4B"
"Crizotinib","MCF7","24","10","up regulation","2.762","COPB2"
"Crizotinib","A549","24","10","up regulation","2.759","FOXO4"
"Crizotinib","HT-29","6","10","up regulation","2.759","KAT6B"
"Crizotinib","BT-20","6","0.08","up regulation","2.756","KLHL21"
"Crizotinib","SK-BR-3","6","10","up regulation","2.753","FBXL12"
"Crizotinib","HT-29","6","10","up regulation","2.745","TRIB1"
"Crizotinib","MCF7","6","10","up regulation","2.741","CCNA2"
"Crizotinib","MCF7","24","10","up regulation","2.735","TMEM2"
"Crizotinib","MDA-MB-231","6","10","up regulation","2.735","GOLT1B"
"Crizotinib","PC-3","24","10","up regulation","2.732","ETV1"
"Crizotinib","PC-3","24","10","up regulation","2.73","INSIG1"
"Crizotinib","VCaP","6","10","up regulation","2.73","RELB"
"Crizotinib","BT-20","6","10","up regulation","2.727","CHP"
"Crizotinib","A549","6","10","up regulation","2.726","GFPT1"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.725","CTNNAL1"
"Crizotinib","MCF7","6","10","up regulation","2.725","SH3BP5"
"Crizotinib","A549","24","10","up regulation","2.725","HLA-DMA"
"Crizotinib","Hep G2","6","10","up regulation","2.723","GABPB1"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.721","EBP"
"Crizotinib","MCF7","24","10","up regulation","2.721","HSD17B11"
"Crizotinib","VCaP","6","10","up regulation","2.72","ERO1L"
"Crizotinib","Hs 578T","24","0.4","up regulation","2.709","TJP1"
"Crizotinib","Hep G2","6","10","up regulation","2.706","SPTLC2"
"Crizotinib","SK-BR-3","6","10","up regulation","2.704","MTF2"
"Crizotinib","HT-29","6","10","up regulation","2.703","BMP4"
"Crizotinib","A-375","6","10","up regulation","2.701","SQSTM1"
"Crizotinib","SK-BR-3","6","0.4","up regulation","2.698","PRKCQ"
"Crizotinib","A-375","6","10","up regulation","2.694","KAT6B"
"Crizotinib","MDA-MB-231","24","10","up regulation","2.693","FAS"
"Crizotinib","VCaP","6","10","up regulation","2.689","TP53"
"Crizotinib","MCF7","6","10","up regulation","2.688","MALT1"
"Crizotinib","MCF7","24","10","up regulation","2.686","KDM5B"
"Crizotinib","SK-BR-3","6","10","up regulation","2.678","WASF3"
"Crizotinib","Hs 578T","6","10","up regulation","2.678","MTF2"
"Crizotinib","Hs 578T","24","10","up regulation","2.673","NPC1"
"Crizotinib","HT-29","6","10","up regulation","2.67","BCL7B"
"Crizotinib","BT-20","6","0.08","up regulation","2.669","TGFBR2"
"Crizotinib","SK-BR-3","24","2","up regulation","2.665","ME2"
"Crizotinib","Hep G2","6","10","up regulation","2.662","OXSR1"
"Crizotinib","MCF7","24","10","up regulation","2.659","RAP1GAP"
"Crizotinib","SK-BR-3","24","2","up regulation","2.656","PLS1"
"Crizotinib","SK-BR-3","6","0.4","up regulation","2.651","TGFBR2"
"Crizotinib","Hs 578T","6","0.4","up regulation","2.649","PEX11A"
