"SmallMolecule","Protein","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value"
"fulvestrant","C22orf9","MCF7","6","1","-0.169"
"fulvestrant","MAP3K2","MCF7","6","1","-0.171"
"fulvestrant","HAT1","HL-60","6","1","-0.172"
"fulvestrant","ZC3HC1","HL-60","6","1","-0.173"
"fulvestrant","SRRM2","MCF7","6","1","-0.174"
"fulvestrant","SRRM1","HL-60","6","1","-0.174"
"fulvestrant","PFKP","MCF7","6","1","-0.175"
"fulvestrant","LIMA1","PC-3","6","1","-0.176"
"fulvestrant","SH3KBP1","HL-60","6","1","-0.177"
"fulvestrant","KIAA1704","MCF7","6","1","-0.178"
"fulvestrant","WDR20","MCF7","6","1","-0.178"
"fulvestrant","PDPK1","MCF7","6","1","-0.178"
"fulvestrant","NUP214","MCF7","6","1","-0.179"
"fulvestrant","RPL12","MCF7","6","1","-0.179"
"fulvestrant","ABI1","PC-3","6","1","-0.18"
"fulvestrant","EIF4A3","HL-60","6","1","-0.18"
"fulvestrant","TMSB4X","MCF7","6","1","-0.181"
"fulvestrant","C17orf85","HL-60","6","1","-0.184"
"fulvestrant","FAM129B","HL-60","6","1","-0.187"
"fulvestrant","FAM129B","HL-60","6","1","-0.188"
"fulvestrant","DYRK1A","HL-60","6","1","-0.188"
"fulvestrant","FOSL2","MCF7","6","1","-0.189"
"fulvestrant","LIMA1","PC-3","6","1","-0.19"
"fulvestrant","TMPO","MCF7","6","1","-0.191"
"fulvestrant","ZNF740","HL-60","6","1","-0.192"
"fulvestrant","WAC","HL-60","6","1","-0.192"
"fulvestrant","TMSB4X","MCF7","6","1","-0.193"
"fulvestrant","WDR26","PC-3","6","1","-0.194"
"fulvestrant","DHX16","MCF7","6","1","-0.194"
"fulvestrant","RSF1","PC-3","6","1","-0.195"
"fulvestrant","LIMA1","MCF7","6","1","-0.195"
"fulvestrant","ZNF740","PC-3","6","1","-0.198"
"fulvestrant","CCNYL1","MCF7","6","1","-0.198"
"fulvestrant","C17orf85","MCF7","6","1","-0.201"
"fulvestrant","WDR20","HL-60","6","1","-0.202"
"fulvestrant","RPL12","HL-60","6","1","-0.203"
"fulvestrant","RPS6KA1","HL-60","6","1","-0.206"
"fulvestrant","CASC3","PC-3","6","1","-0.207"
"fulvestrant","ZC3HC1","MCF7","6","1","-0.207"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.207"
"fulvestrant","NOLC1","PC-3","6","1","-0.209"
"fulvestrant","CDC2","MCF7","6","1","-0.209"
"fulvestrant","LRWD1","HL-60","6","1","-0.209"
"fulvestrant","SRRM1","MCF7","6","1","-0.21"
"fulvestrant","SRRM2","HL-60","6","1","-0.21"
"fulvestrant","CCNYL1","PC-3","6","1","-0.21"
"fulvestrant","NUP214","PC-3","6","1","-0.211"
"fulvestrant","WDR20","PC-3","6","1","-0.218"
"fulvestrant","RPS6KA1","HL-60","6","1","-0.221"
"fulvestrant","BRAF","HL-60","6","1","-0.221"
"fulvestrant","FASN","PC-3","6","1","-0.221"
"fulvestrant","C13orf8","HL-60","6","1","-0.222"
"fulvestrant","ZNF672","MCF7","6","1","-0.223"
"fulvestrant","HN1","PC-3","6","1","-0.223"
"fulvestrant","ABI1","PC-3","6","1","-0.223"
"fulvestrant","TMSB4X","HL-60","6","1","-0.227"
"fulvestrant","SH3KBP1","HL-60","6","1","-0.228"
"fulvestrant","NUFIP2","PC-3","6","1","-0.228"
"fulvestrant","UBE2O","HL-60","6","1","-0.228"
"fulvestrant","PPP1R10","HL-60","6","1","-0.228"
"fulvestrant","DDX54","PC-3","6","1","-0.23"
"fulvestrant","HAT1","HL-60","6","1","-0.231"
"fulvestrant","KIAA1704","HL-60","6","1","-0.232"
"fulvestrant","ZNF672","MCF7","6","1","-0.235"
"fulvestrant","RBM14","HL-60","6","1","-0.236"
"fulvestrant","FOSL2","PC-3","6","1","-0.236"
"fulvestrant","GPATCH8","MCF7","6","1","-0.237"
"fulvestrant","RPS6KA3","PC-3","6","1","-0.237"
"fulvestrant","JUND","MCF7","6","1","-0.237"
"fulvestrant","BRAF","MCF7","6","1","-0.237"
"fulvestrant","KIAA1704","PC-3","6","1","-0.238"
"fulvestrant","AHNAK","HL-60","6","1","-0.24"
"fulvestrant","ZC3HC1","MCF7","6","1","-0.24"
"fulvestrant","ANLN","HL-60","6","1","-0.241"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.244"
"fulvestrant","PLEC1","MCF7","6","1","-0.245"
"fulvestrant","RBM17","MCF7","6","1","-0.246"
"fulvestrant","EIF4A3","MCF7","6","1","-0.246"
"fulvestrant","PDPK1","PC-3","6","1","-0.247"
"fulvestrant","LIMA1","MCF7","6","1","-0.248"
"fulvestrant","WDR20","MCF7","6","1","-0.249"
"fulvestrant","RNF169","PC-3","6","1","-0.25"
"fulvestrant","LIMA1","HL-60","6","1","-0.251"
"fulvestrant","WDR20","HL-60","6","1","-0.251"
"fulvestrant","GPATCH8","HL-60","6","1","-0.252"
"fulvestrant","FOSL2","MCF7","6","1","-0.252"
"fulvestrant","RPS6KA1","PC-3","6","1","-0.253"
"fulvestrant","MAP3K2","PC-3","6","1","-0.253"
"fulvestrant","IQGAP3","HL-60","6","1","-0.255"
"fulvestrant","ZNF672","PC-3","6","1","-0.255"
"fulvestrant","LRWD1","PC-3","6","1","-0.255"
"fulvestrant","FOSL2","MCF7","6","1","-0.256"
"fulvestrant","RPS6KA1","HL-60","6","1","-0.257"
"fulvestrant","ZC3H14","HL-60","6","1","-0.257"
"fulvestrant","PDPK1","MCF7","6","1","-0.257"
"fulvestrant","CLTA","HL-60","6","1","-0.259"
"fulvestrant","RPL12","MCF7","6","1","-0.26"
"fulvestrant","MARK2","HL-60","6","1","-0.262"
"fulvestrant","PAK2","MCF7","6","1","-0.263"
"fulvestrant","HN1","MCF7","6","1","-0.264"
"fulvestrant","FOSL2","HL-60","6","1","-0.27"
"fulvestrant","C22orf9","MCF7","6","1","-0.271"
"fulvestrant","SRRM2","PC-3","6","1","-0.276"
"fulvestrant","FASN","PC-3","6","1","-0.277"
"fulvestrant","HAT1","PC-3","6","1","-0.278"
"fulvestrant","PPP1R10","HL-60","6","1","-0.279"
"fulvestrant","EIF4A3","HL-60","6","1","-0.28"
"fulvestrant","DPF2","PC-3","6","1","-0.28"
"fulvestrant","EIF4A3","HL-60","6","1","-0.281"
"fulvestrant","CASC3","PC-3","6","1","-0.283"
"fulvestrant","UBE2O","MCF7","6","1","-0.283"
"fulvestrant","CCNYL1","HL-60","6","1","-0.283"
"fulvestrant","CCNYL1","HL-60","6","1","-0.284"
"fulvestrant","RPL12","MCF7","6","1","-0.287"
"fulvestrant","THRAP3","MCF7","6","1","-0.287"
"fulvestrant","KIAA1704","MCF7","6","1","-0.289"
"fulvestrant","UBE2O","HL-60","6","1","-0.289"
"fulvestrant","TMSB4X","HL-60","6","1","-0.289"
"fulvestrant","ATRIP","HL-60","6","1","-0.29"
"fulvestrant","HN1","MCF7","6","1","-0.291"
"fulvestrant","KHSRP","MCF7","6","1","-0.296"
"fulvestrant","LIMA1","PC-3","6","1","-0.297"
"fulvestrant","LIMA1","MCF7","6","1","-0.3"
"fulvestrant","LIMA1","HL-60","6","1","-0.301"
"fulvestrant","AHNAK","PC-3","6","1","-0.305"
"fulvestrant","ABI1","HL-60","6","1","-0.307"
"fulvestrant","TMSB4X","HL-60","6","1","-0.308"
"fulvestrant","SRRM1","MCF7","6","1","-0.308"
"fulvestrant","LIMA1","MCF7","6","1","-0.308"
"fulvestrant","GPATCH8","PC-3","6","1","-0.309"
"fulvestrant","TMSB4X","PC-3","6","1","-0.31"
"fulvestrant","PDPK1","HL-60","6","1","-0.311"
"fulvestrant","AP1GBP1","HL-60","6","1","-0.312"
"fulvestrant","SH3KBP1","MCF7","6","1","-0.314"
"fulvestrant","FOSL2","PC-3","6","1","-0.316"
"fulvestrant","LIMA1","PC-3","6","1","-0.317"
"fulvestrant","NUFIP2","MCF7","6","1","-0.318"
"fulvestrant","C13orf8","PC-3","6","1","-0.318"
"fulvestrant","DPF2","MCF7","6","1","-0.318"
"fulvestrant","ZC3H14","MCF7","6","1","-0.32"
"fulvestrant","FASN","MCF7","6","1","-0.324"
"fulvestrant","CDC2","PC-3","6","1","-0.328"
"fulvestrant","RPS6KA3","PC-3","6","1","-0.33"
"fulvestrant","SH3KBP1","MCF7","6","1","-0.331"
"fulvestrant","NUFIP2","HL-60","6","1","-0.332"
"fulvestrant","C22orf9","MCF7","6","1","-0.332"
"fulvestrant","RBM14","MCF7","6","1","-0.332"
"fulvestrant","SRRM2","MCF7","6","1","-0.337"
"fulvestrant","AHNAK","HL-60","6","1","-0.339"
"fulvestrant","ALS2","PC-3","6","1","-0.341"
"fulvestrant","RPL12","HL-60","6","1","-0.342"
"fulvestrant","FASN","HL-60","6","1","-0.345"
"fulvestrant","TMSB4X","MCF7","6","1","-0.345"
"fulvestrant","RPS6KA1","PC-3","6","1","-0.347"
"fulvestrant","ZNF740","PC-3","6","1","-0.348"
"fulvestrant","WDR26","HL-60","6","1","-0.348"
"fulvestrant","KIF4A","HL-60","6","1","-0.35"
"fulvestrant","ANLN","HL-60","6","1","-0.351"
"fulvestrant","NANS","HL-60","6","1","-0.352"
"fulvestrant","GPATCH8","HL-60","6","1","-0.353"
"fulvestrant","RPS6KA1","PC-3","6","1","-0.353"
"fulvestrant","LIMA1","PC-3","6","1","-0.353"
"fulvestrant","DDX54","HL-60","6","1","-0.354"
"fulvestrant","NUP214","HL-60","6","1","-0.354"
"fulvestrant","SRRM1","MCF7","6","1","-0.361"
"fulvestrant","LIMA1","MCF7","6","1","-0.361"
"fulvestrant","AP1GBP1","HL-60","6","1","-0.362"
"fulvestrant","BRD4","HL-60","6","1","-0.364"
"fulvestrant","RBM17","PC-3","6","1","-0.365"
"fulvestrant","WDR20","MCF7","6","1","-0.366"
"fulvestrant","WDR26","HL-60","6","1","-0.367"
"fulvestrant","NUFIP2","MCF7","6","1","-0.369"
"fulvestrant","MARK2","HL-60","6","1","-0.371"
"fulvestrant","KIAA1704","HL-60","6","1","-0.372"
"fulvestrant","DHX16","MCF7","6","1","-0.373"
"fulvestrant","MAP3K7","HL-60","6","1","-0.373"
"fulvestrant","BRD4","HL-60","6","1","-0.374"
"fulvestrant","C13orf8","MCF7","6","1","-0.376"
"fulvestrant","NUFIP2","MCF7","6","1","-0.376"
"fulvestrant","FOSL2","MCF7","6","1","-0.377"
"fulvestrant","DHX16","HL-60","6","1","-0.378"
"fulvestrant","PFKP","MCF7","6","1","-0.383"
"fulvestrant","FOSL2","MCF7","6","1","-0.384"
"fulvestrant","JUND","MCF7","6","1","-0.384"
"fulvestrant","WDR26","HL-60","6","1","-0.388"
"fulvestrant","AP1GBP1","MCF7","6","1","-0.389"
"fulvestrant","GPATCH8","HL-60","6","1","-0.393"
"fulvestrant","TMPO","MCF7","6","1","-0.394"
"fulvestrant","CCNYL1","HL-60","6","1","-0.394"
"fulvestrant","PLEC1","PC-3","6","1","-0.395"
"fulvestrant","TMSB4X","HL-60","6","1","-0.397"
"fulvestrant","PLEC1","PC-3","6","1","-0.405"
"fulvestrant","KIF4A","MCF7","6","1","-0.407"
"fulvestrant","KIAA0701","MCF7","6","1","-0.409"
"fulvestrant","NOLC1","HL-60","6","1","-0.413"
"fulvestrant","FOSL2","HL-60","6","1","-0.415"
"fulvestrant","BRAF","MCF7","6","1","-0.416"
"fulvestrant","GPATCH8","MCF7","6","1","-0.419"
"fulvestrant","FOSL2","PC-3","6","1","-0.421"
"fulvestrant","TMPO","MCF7","6","1","-0.423"
"fulvestrant","CDC2","PC-3","6","1","-0.425"
"fulvestrant","ZC3H14","PC-3","6","1","-0.429"
"fulvestrant","CCNYL1","MCF7","6","1","-0.431"
"fulvestrant","BRD4","HL-60","6","1","-0.435"
"fulvestrant","PPP1R10","PC-3","6","1","-0.435"
"fulvestrant","DPF2","PC-3","6","1","-0.446"
"fulvestrant","CDC2","MCF7","6","1","-0.448"
"fulvestrant","CCNYL1","PC-3","6","1","-0.45"
"fulvestrant","NUP214","MCF7","6","1","-0.451"
"fulvestrant","PPP1R10","MCF7","6","1","-0.455"
"fulvestrant","PFKP","HL-60","6","1","-0.459"
"fulvestrant","KIF4A","HL-60","6","1","-0.46"
"fulvestrant","LIMA1","PC-3","6","1","-0.46"
"fulvestrant","AHNAK","PC-3","6","1","-0.462"
"fulvestrant","SH3KBP1","MCF7","6","1","-0.463"
"fulvestrant","FAM129B","PC-3","6","1","-0.47"
"fulvestrant","DHX16","MCF7","6","1","-0.471"
"fulvestrant","LIMA1","HL-60","6","1","-0.474"
"fulvestrant","WDR20","HL-60","6","1","-0.482"
"fulvestrant","HN1","MCF7","6","1","-0.493"
"fulvestrant","ALS2","MCF7","6","1","-0.495"
"fulvestrant","NUFIP2","HL-60","6","1","-0.501"
"fulvestrant","PLEC1","PC-3","6","1","-0.511"
"fulvestrant","PPP1R10","PC-3","6","1","-0.511"
"fulvestrant","ZC3H14","PC-3","6","1","-0.512"
"fulvestrant","ALS2","MCF7","6","1","-0.512"
"fulvestrant","FOSL2","HL-60","6","1","-0.515"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.52"
"fulvestrant","BRD4","MCF7","6","1","-0.53"
"fulvestrant","FOSL2","PC-3","6","1","-0.531"
"fulvestrant","GPATCH8","PC-3","6","1","-0.539"
"fulvestrant","FOSL2","HL-60","6","1","-0.54"
"fulvestrant","NUFIP2","PC-3","6","1","-0.548"
"fulvestrant","WAC","PC-3","6","1","-0.548"
"fulvestrant","NFATC2IP","PC-3","6","1","-0.548"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.556"
"fulvestrant","FASN","MCF7","6","1","-0.561"
"fulvestrant","JUND","MCF7","6","1","-0.566"
"fulvestrant","FOSL2","PC-3","6","1","-0.568"
"fulvestrant","FOSL2","HL-60","6","1","-0.57"
"fulvestrant","AP1GBP1","HL-60","6","1","-0.572"
"fulvestrant","AHNAK","MCF7","6","1","-0.573"
"fulvestrant","UBE2O","MCF7","6","1","-0.576"
"fulvestrant","AP1GBP1","MCF7","6","1","-0.576"
"fulvestrant","CASC3","MCF7","6","1","-0.587"
"fulvestrant","C13orf8","PC-3","6","1","-0.588"
"fulvestrant","RPL12","PC-3","6","1","-0.595"
"fulvestrant","RBM14","MCF7","6","1","-0.6"
"fulvestrant","TMSB4X","MCF7","6","1","-0.603"
"fulvestrant","KIAA0701","MCF7","6","1","-0.608"
"fulvestrant","JUND","HL-60","6","1","-0.61"
"fulvestrant","KIF4A","HL-60","6","1","-0.61"
"fulvestrant","RPS6KA3","PC-3","6","1","-0.61"
"fulvestrant","FASN","HL-60","6","1","-0.615"
"fulvestrant","RBM17","HL-60","6","1","-0.619"
"fulvestrant","DHX16","PC-3","6","1","-0.623"
"fulvestrant","AHNAK","PC-3","6","1","-0.625"
"fulvestrant","KIF4A","MCF7","6","1","-0.626"
"fulvestrant","JUND","PC-3","6","1","-0.626"
"fulvestrant","DHX16","HL-60","6","1","-0.627"
"fulvestrant","NFATC2IP","PC-3","6","1","-0.632"
"fulvestrant","KIF4A","MCF7","6","1","-0.634"
"fulvestrant","NUFIP2","PC-3","6","1","-0.634"
"fulvestrant","ALS2","PC-3","6","1","-0.635"
"fulvestrant","JUND","HL-60","6","1","-0.64"
"fulvestrant","FASN","MCF7","6","1","-0.643"
"fulvestrant","ALS2","HL-60","6","1","-0.648"
"fulvestrant","PPP1R10","MCF7","6","1","-0.653"
"fulvestrant","FASN","HL-60","6","1","-0.657"
"fulvestrant","AP1GBP1","MCF7","6","1","-0.658"
"fulvestrant","PPP1R10","PC-3","6","1","-0.665"
"fulvestrant","PLEC1","HL-60","6","1","-0.668"
"fulvestrant","NFATC2IP","PC-3","6","1","-0.672"
"fulvestrant","ALS2","PC-3","6","1","-0.685"
"fulvestrant","PPP1R10","MCF7","6","1","-0.696"
"fulvestrant","NUFIP2","HL-60","6","1","-0.712"
"fulvestrant","TMSB4X","MCF7","6","1","-0.716"
"fulvestrant","LIMA1","HL-60","6","1","-0.724"
"fulvestrant","AHNAK","MCF7","6","1","-0.735"
"fulvestrant","SRRM1","HL-60","6","1","-0.744"
"fulvestrant","RPL12","PC-3","6","1","-0.769"
"fulvestrant","PLEC1","HL-60","6","1","-0.789"
"fulvestrant","FAM129B","MCF7","6","1","-0.794"
"fulvestrant","BRD4","MCF7","6","1","-0.808"
"fulvestrant","ALS2","MCF7","6","1","-0.824"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.832"
"fulvestrant","RPS6KA1","MCF7","6","1","-0.833"
"fulvestrant","PFKP","HL-60","6","1","-0.849"
"fulvestrant","FASN","HL-60","6","1","-0.877"
"fulvestrant","PLEC1","HL-60","6","1","-0.889"
"fulvestrant","RPL12","PC-3","6","1","-0.889"
"fulvestrant","RBM17","PC-3","6","1","-0.895"
"fulvestrant","SRRM1","PC-3","6","1","-0.896"
"fulvestrant","JUND","PC-3","6","1","-0.896"
"fulvestrant","JUND","PC-3","6","1","-0.913"
"fulvestrant","JUND","HL-60","6","1","-0.931"
"fulvestrant","AHNAK","MCF7","6","1","-0.936"
"fulvestrant","SRRM1","PC-3","6","1","-0.95"
"fulvestrant","RBM17","PC-3","6","1","-0.961"
"fulvestrant","NOLC1","HL-60","6","1","-0.963"
"fulvestrant","ZNF672","HL-60","6","1","-0.969"
"fulvestrant","NOLC1","HL-60","6","1","-0.982"
"fulvestrant","RBM14","HL-60","6","1","-0.997"
"fulvestrant","ALS2","HL-60","6","1","-1.019"
"fulvestrant","SRRM1","PC-3","6","1","-1.05"
"fulvestrant","BRD4","PC-3","6","1","-1.117"
"fulvestrant","BRD4","MCF7","6","1","-1.151"
"fulvestrant","BRD4","PC-3","6","1","-1.21"
"fulvestrant","CLTA","MCF7","6","1","-1.215"
"fulvestrant","BRD4","PC-3","6","1","-1.23"
"fulvestrant","CLTA","HL-60","6","1","-1.488"
"fulvestrant","RBM14","MCF7","6","1","-1.533"
"fulvestrant","UBE2O","MCF7","6","1","-1.945"
"fulvestrant","RNF169","PC-3","6","1","-5.67"
"fulvestrant","CLTA","PC-3","6","1","-6.141"
"fulvestrant","CLTA","MCF7","6","1","NaN"
"fulvestrant","CLTA","MCF7","6","1","-0.186"
