"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Olaparib","SK-BR-3","24","10","up regulation","5.46","FBXO11"
"Olaparib","HT-29","24","44.4","up regulation","5.429","TLR4"
"Olaparib","THP-1","6","44.4","up regulation","5.385","TLR4"
"Olaparib","SK-BR-3","6","10","up regulation","5.372","CDCA4"
"Olaparib","NCI-H596","6","44.4","up regulation","5.368","SYNGR3"
"Olaparib","NCI-H2073","6","44.4","up regulation","5.365","PXMP2"
"Olaparib","NCI-H596","6","44.4","up regulation","5.342","ABHD6"
"Olaparib","LoVo","6","44.4","up regulation","5.285","CGRRF1"
"Olaparib","SK-BR-3","24","10","up regulation","5.27","HDGFRP3"
"Olaparib","A673","6","44.4","up regulation","5.266","CDKN1A"
"Olaparib","A-375","24","44.4","up regulation","5.198","IGFBP3"
"Olaparib","SK-BR-3","24","10","up regulation","5.194","CASP2"
"Olaparib","AGS","6","44.4","up regulation","5.194","ZNF131"
"Olaparib","NCI-H2073","6","44.4","up regulation","5.174","CASP10"
"Olaparib","VCaP","24","2","up regulation","5.164","MAPK13"
"Olaparib","MDA-MB-231","6","10","up regulation","5.161","CDK6"
"Olaparib","A549","24","44.4","up regulation","5.157","KLHL21"
"Olaparib","A-375","24","44.4","up regulation","5.14","EGR1"
"Olaparib","A-375","24","44.4","up regulation","5.126","FAS"
"Olaparib","U-937","6","44.4","up regulation","5.109","MICALL1"
"Olaparib","HT-29","24","44.4","up regulation","5.106","ME2"
"Olaparib","VCaP","24","10","up regulation","5.104","SLC1A4"
"Olaparib","BT-20","6","10","up regulation","5.094","EGR1"
"Olaparib","VCaP","24","10","up regulation","5.089","GNAI1"
"Olaparib","A-375","24","44.4","up regulation","5.081","FHL2"
"Olaparib","A-375","6","44.4","up regulation","5.065","GATA2"
"Olaparib","A673","6","44.4","up regulation","5.022","TLR4"
"Olaparib","Hs 578T","24","10","up regulation","4.993","ZNF586"
"Olaparib","SW620","6","44.4","up regulation","4.926","GNAI1"
"Olaparib","NCI-H596","6","44.4","up regulation","4.925","TBXA2R"
"Olaparib","A673","6","44.4","up regulation","4.913","ZNF131"
"Olaparib","Hep G2","6","44.4","up regulation","4.879","RAB31"
"Olaparib","MDA-MB-231","6","10","up regulation","4.87","PRUNE"
"Olaparib","A-375","24","44.4","up regulation","4.852","IL1B"
"Olaparib","LoVo","6","44.4","up regulation","4.851","PHF15"
"Olaparib","MCF7","24","44.4","up regulation","4.85","CCNA1"
"Olaparib","NCI-H2073","6","44.4","up regulation","4.823","ID2"
"Olaparib","VCaP","6","44.4","up regulation","4.802","RAB31"
"Olaparib","NCI-H596","6","44.4","up regulation","4.794","PLCB3"
"Olaparib","NCI-H596","6","44.4","up regulation","4.777","SPEN"
"Olaparib","HT-29","6","44.4","up regulation","4.751","EAPP"
"Olaparib","HT-29","24","44.4","up regulation","4.741","NFIL3"
"Olaparib","MDA-MB-231","6","10","up regulation","4.741","LYN"
"Olaparib","SK-BR-3","24","10","up regulation","4.727","RRP8"
"Olaparib","BT-20","6","10","up regulation","4.721","EPHB2"
"Olaparib","AGS","6","44.4","up regulation","4.715","RAB31"
"Olaparib","VCaP","6","0.4","up regulation","4.702","PROS1"
"Olaparib","LoVo","6","44.4","up regulation","4.686","IKZF1"
"Olaparib","LoVo","6","44.4","up regulation","4.667","NFIL3"
"Olaparib","NCI-H2073","6","44.4","up regulation","4.666","SYNE2"
"Olaparib","A-375","6","44.4","up regulation","4.652","GPER"
"Olaparib","VCaP","24","10","up regulation","4.583","FZD7"
"Olaparib","MCF7","24","0.4","up regulation","4.571","DUSP22"
"Olaparib","MCF7","24","0.4","up regulation","4.561","GDPD5"
"Olaparib","A-375","6","44.4","up regulation","4.532","PAK6"
"Olaparib","NCI-H596","6","44.4","up regulation","4.527","SLC37A4"
"Olaparib","A-375","6","44.4","up regulation","4.521","IGFBP3"
"Olaparib","NCI-H596","6","44.4","up regulation","4.501","ICMT"
"Olaparib","NCI-H2073","6","44.4","up regulation","4.497","ADAT1"
"Olaparib","A-375","6","44.4","up regulation","4.48","TBX2"
"Olaparib","BT-20","6","10","up regulation","4.469","MAP7"
"Olaparib","NCI-H596","6","44.4","up regulation","4.442","TIMM22"
"Olaparib","NCI-H596","6","44.4","up regulation","4.437","MOK"
"Olaparib","MCF7","24","0.4","up regulation","4.398","FASTKD5"
"Olaparib","NCI-H596","6","44.4","up regulation","4.382","SOCS2"
"Olaparib","VCaP","6","44.4","up regulation","4.362","ANO10"
"Olaparib","A549","24","44.4","up regulation","4.351","EGR1"
"Olaparib","VCaP","6","0.4","up regulation","4.338","VAT1"
"Olaparib","LoVo","6","44.4","up regulation","4.317","CASP10"
"Olaparib","PC-3","24","44.4","up regulation","4.3","PTGS2"
"Olaparib","LoVo","6","44.4","up regulation","4.286","GADD45B"
"Olaparib","VCaP","6","0.4","up regulation","4.269","ERBB3"
"Olaparib","A673","6","44.4","up regulation","4.239","RPL39L"
"Olaparib","NCI-H596","6","44.4","up regulation","4.204","ACAA1"
"Olaparib","NCI-H596","6","44.4","up regulation","4.197","SLC25A13"
"Olaparib","A-375","24","44.4","up regulation","4.18","GADD45A"
"Olaparib","AGS","6","44.4","up regulation","4.17","RB1"
"Olaparib","VCaP","24","10","up regulation","4.168","RRS1"
"Olaparib","MDA-MB-231","6","0.08","up regulation","4.092","UBR7"
"Olaparib","A549","24","44.4","up regulation","4.076","CCP110"
"Olaparib","NCI-H596","6","44.4","up regulation","4.074","NCK1"
"Olaparib","NCI-H2073","6","44.4","up regulation","4.074","SLC1A4"
"Olaparib","VCaP","24","2","up regulation","4.067","CASP2"
"Olaparib","LoVo","6","44.4","up regulation","4.063","PACSIN3"
"Olaparib","A673","6","44.4","up regulation","4.061","CASK"
"Olaparib","NCI-H596","6","44.4","up regulation","4.052","KCTD5"
"Olaparib","HCC-15","6","44.4","up regulation","4.052","CDK6"
"Olaparib","NCI-H596","6","44.4","up regulation","4.016","DNAJC15"
"Olaparib","SK-MEL-1","6","44.4","up regulation","4.006","EVL"
"Olaparib","MDA-MB-231","6","10","up regulation","4.005","HOOK2"
"Olaparib","LoVo","6","44.4","up regulation","3.999","RBKS"
"Olaparib","VCaP","6","0.4","up regulation","3.994","BHLHE40"
"Olaparib","VCaP","24","10","up regulation","3.968","KIT"
"Olaparib","A549","24","44.4","up regulation","3.964","FBXO11"
"Olaparib","NCI-H596","6","44.4","up regulation","3.953","HOXA5"
"Olaparib","A-375","6","44.4","up regulation","3.944","SATB1"
"Olaparib","A549","24","44.4","up regulation","3.942","SYK"
"Olaparib","HT-29","6","44.4","up regulation","3.94","MAMLD1"
"Olaparib","HT-29","6","44.4","up regulation","3.939","KLHL21"
"Olaparib","A-375","24","44.4","up regulation","3.908","NFE2L2"
"Olaparib","NCI-H2073","6","44.4","up regulation","3.907","BACE2"
"Olaparib","A549","6","44.4","up regulation","3.889","GPER"
"Olaparib","A673","6","44.4","up regulation","3.881","GADD45B"
"Olaparib","NCI-H596","6","44.4","up regulation","3.874","RAD9A"
"Olaparib","HT-29","24","44.4","up regulation","3.866","SESN1"
"Olaparib","A549","24","44.4","up regulation","3.849","NARFL"
"Olaparib","Hep G2","6","44.4","up regulation","3.837","SH3BP5"
"Olaparib","SNG-M","6","44.4","up regulation","3.823","LOXL1"
"Olaparib","A-375","24","44.4","up regulation","3.816","DDB2"
"Olaparib","LoVo","6","44.4","up regulation","3.815","ABL1"
"Olaparib","A-375","24","44.4","up regulation","3.811","CDK2"
"Olaparib","VCaP","24","2","up regulation","3.798","FBXO11"
"Olaparib","VCaP","6","44.4","up regulation","3.779","METRN"
"Olaparib","SK-BR-3","24","10","up regulation","3.778","RRS1"
"Olaparib","VCaP","24","10","up regulation","3.768","HLA-DMA"
"Olaparib","MDA-MB-231","6","10","up regulation","3.762","MBNL2"
"Olaparib","NCI-H596","6","44.4","up regulation","3.762","RAB27A"
"Olaparib","A549","6","44.4","up regulation","3.752","SESN1"
"Olaparib","PC-3","24","44.4","up regulation","3.746","IL1B"
"Olaparib","HT-29","24","44.4","up regulation","3.732","CXCL2"
"Olaparib","AGS","6","44.4","up regulation","3.731","CLPX"
"Olaparib","MCF7","24","0.4","up regulation","3.724","RBKS"
"Olaparib","A-375","6","44.4","up regulation","3.717","ME2"
"Olaparib","MCF7","24","0.4","up regulation","3.715","PNKP"
"Olaparib","NCI-H596","6","44.4","up regulation","3.701","SLC35A3"
"Olaparib","A549","6","44.4","up regulation","3.693","C2CD2"
"Olaparib","SW-948","6","44.4","up regulation","3.692","MLLT11"
"Olaparib","SK-BR-3","24","0.4","up regulation","3.691","MICALL1"
"Olaparib","Hs 578T","24","10","up regulation","3.683","CTNNAL1"
"Olaparib","SK-BR-3","6","10","up regulation","3.672","RAB31"
"Olaparib","A-375","6","44.4","up regulation","3.664","GNAI1"
"Olaparib","Hep G2","6","44.4","up regulation","3.652","MMP1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.644","DSG2"
"Olaparib","SW-948","6","44.4","up regulation","3.634","ENOSF1"
"Olaparib","SK-BR-3","24","10","up regulation","3.629","C2CD2"
"Olaparib","VCaP","6","0.4","up regulation","3.623","SMAD3"
"Olaparib","LoVo","6","44.4","up regulation","3.619","RHOA"
"Olaparib","HCC-15","6","44.4","up regulation","3.606","SUV39H1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.586","SHC1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.583","RPL39L"
"Olaparib","THP-1","6","44.4","up regulation","3.571","HOOK2"
"Olaparib","NCI-H596","6","44.4","up regulation","3.564","IGHMBP2"
"Olaparib","MDA-MB-231","6","0.08","up regulation","3.561","MAP7"
"Olaparib","A549","24","44.4","up regulation","3.558","FZD7"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.556","SLC37A4"
"Olaparib","A-375","6","44.4","up regulation","3.555","ADRB2"
"Olaparib","VCaP","24","10","up regulation","3.548","TSEN2"
"Olaparib","AGS","6","44.4","up regulation","3.532","STX1A"
"Olaparib","AGS","6","44.4","up regulation","3.531","RNF167"
"Olaparib","LoVo","6","44.4","up regulation","3.515","RASA1"
"Olaparib","MCF7","24","0.4","up regulation","3.487","TMEM110"
"Olaparib","SK-BR-3","24","10","up regulation","3.484","SATB1"
"Olaparib","PC-3","24","44.4","up regulation","3.481","DDR1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.479","PIGB"
"Olaparib","HT-29","6","44.4","up regulation","3.461","SESN1"
"Olaparib","HT-29","24","44.4","up regulation","3.459","PLSCR1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.444","PDLIM1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.42","UBE3B"
"Olaparib","PC-3","24","44.4","up regulation","3.419","KIAA0753"
"Olaparib","SW620","6","44.4","up regulation","3.416","PIGB"
"Olaparib","SK-BR-3","24","10","up regulation","3.41","DENND2D"
"Olaparib","A-375","24","44.4","up regulation","3.403","GRB10"
"Olaparib","Hep G2","6","44.4","up regulation","3.398","EAPP"
"Olaparib","HT-29","6","44.4","up regulation","3.384","HEBP1"
"Olaparib","THP-1","6","44.4","up regulation","3.384","RAB11FIP2"
"Olaparib","HT-29","6","44.4","up regulation","3.372","PAX8"
"Olaparib","A-375","24","44.4","up regulation","3.37","ADAM10"
"Olaparib","SK-BR-3","24","0.4","up regulation","3.368","ID2"
"Olaparib","A549","24","44.4","up regulation","3.367","WRB"
"Olaparib","LoVo","6","44.4","up regulation","3.363","KIAA0355"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.35","DDX10"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.345","ZNF451"
"Olaparib","A-375","6","44.4","up regulation","3.339","NFATC3"
"Olaparib","MCF7","6","10","up regulation","3.336","FAM63A"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.331","KIAA0355"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.309","PSMD10"
"Olaparib","MDA-MB-231","6","10","up regulation","3.307","CNPY3"
"Olaparib","Hep G2","6","44.4","up regulation","3.301","CCNA1"
"Olaparib","Hs 578T","24","2","up regulation","3.293","SLC1A4"
"Olaparib","HT-29","24","44.4","up regulation","3.293","CISD1"
"Olaparib","VCaP","24","2","up regulation","3.282","NFKBIE"
"Olaparib","NCI-H596","6","44.4","up regulation","3.237","WDR7"
"Olaparib","A673","6","44.4","up regulation","3.237","NOL3"
"Olaparib","MCF7","24","0.4","up regulation","3.236","SATB1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.234","SFN"
"Olaparib","NCI-H2073","6","44.4","up regulation","3.231","CDH3"
"Olaparib","Hs 578T","24","2","up regulation","3.226","NCK1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.224","AMDHD2"
"Olaparib","LoVo","6","44.4","up regulation","3.22","WDR67"
"Olaparib","MCF7","24","0.4","up regulation","3.213","DMTF1"
"Olaparib","AGS","6","44.4","up regulation","3.212","SESN1"
"Olaparib","A-375","24","44.4","up regulation","3.209","CHP"
"Olaparib","PC-3","24","44.4","up regulation","3.202","GATA3"
"Olaparib","A549","6","44.4","up regulation","3.199","TIPARP"
"Olaparib","A-375","6","44.4","up regulation","3.189","DENND2D"
"Olaparib","A-375","24","44.4","up regulation","3.183","DHDDS"
"Olaparib","A549","6","44.4","up regulation","3.181","FAS"
"Olaparib","VCaP","6","44.4","up regulation","3.172","FSD1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.162","SNCA"
"Olaparib","A-375","24","44.4","up regulation","3.162","SLC1A4"
"Olaparib","LoVo","6","44.4","up regulation","3.161","MAP4K4"
"Olaparib","SNG-M","6","44.4","up regulation","3.159","CENPE"
"Olaparib","MDA-MB-231","6","0.08","up regulation","3.155","PKIG"
"Olaparib","MDA-MB-231","6","10","up regulation","3.153","SPEN"
"Olaparib","PC-3","24","44.4","up regulation","3.147","PYGL"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.146","CCP110"
"Olaparib","MCF7","6","10","up regulation","3.142","MTF2"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.142","TIPARP"
"Olaparib","A549","24","44.4","up regulation","3.141","FAS"
"Olaparib","HT-29","6","44.4","up regulation","3.132","IER3"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.127","CNPY3"
"Olaparib","NCI-H596","6","44.4","up regulation","3.125","AXIN1"
"Olaparib","HT-29","24","44.4","up regulation","3.124","ZNF586"
"Olaparib","SNG-M","6","44.4","up regulation","3.124","MICALL1"
"Olaparib","NCI-H596","6","44.4","up regulation","3.124","SNX11"
"Olaparib","A-375","24","44.4","up regulation","3.121","MICALL1"
"Olaparib","A549","24","44.4","up regulation","3.12","DDB2"
"Olaparib","A549","6","44.4","up regulation","3.119","WDR7"
"Olaparib","Hs 578T","6","2","up regulation","3.116","ACAA1"
"Olaparib","HT-29","6","44.4","up regulation","3.114","FZD7"
"Olaparib","Hs 578T","6","2","up regulation","3.114","MRPS2"
"Olaparib","SW620","6","44.4","up regulation","3.109","FBXO11"
"Olaparib","MCF7","24","44.4","up regulation","3.105","RRP8"
"Olaparib","A673","6","44.4","up regulation","3.1","LGALS8"
"Olaparib","SK-BR-3","6","10","up regulation","3.097","DUSP6"
"Olaparib","A-375","6","44.4","up regulation","3.084","IL1B"
"Olaparib","NCI-H596","6","44.4","up regulation","3.081","DUSP14"
"Olaparib","THP-1","6","44.4","up regulation","3.078","MAST2"
"Olaparib","AGS","6","44.4","up regulation","3.077","BAD"
"Olaparib","NCI-H596","6","44.4","up regulation","3.067","WDR67"
"Olaparib","NCI-H2073","6","44.4","up regulation","3.067","SATB1"
"Olaparib","VCaP","24","10","up regulation","3.06","PLSCR3"
"Olaparib","A549","6","44.4","up regulation","3.057","RAP1GAP"
"Olaparib","PC-3","24","44.4","up regulation","3.053","SLC27A3"
"Olaparib","NCI-H596","6","44.4","up regulation","3.047","ERBB3"
"Olaparib","MCF7","24","44.4","up regulation","3.044","SRC"
"Olaparib","A-375","6","44.4","up regulation","3.033","LSR"
"Olaparib","A-375","6","44.4","up regulation","3.033","IKZF1"
"Olaparib","SW-948","6","44.4","up regulation","3.027","POLD4"
"Olaparib","A549","24","44.4","up regulation","3.016","C2CD2"
"Olaparib","PC-3","24","44.4","up regulation","3.016","PPARD"
"Olaparib","NCI-H596","6","44.4","up regulation","3.011","TBC1D9B"
"Olaparib","SK-MEL-1","6","44.4","up regulation","3.008","LRPAP1"
"Olaparib","LoVo","6","44.4","up regulation","3.008","TSKU"
"Olaparib","Hs 578T","24","2","up regulation","3.008","FASTKD5"
"Olaparib","BT-20","6","10","up regulation","2.998","PHKA1"
"Olaparib","VCaP","6","0.4","up regulation","2.985","CDCA4"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.98","CEBPD"
"Olaparib","VCaP","24","10","up regulation","2.978","STK10"
"Olaparib","Hep G2","6","44.4","up regulation","2.976","ADH5"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.975","PCBD1"
"Olaparib","NCI-H596","6","44.4","up regulation","2.967","RHOA"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.96","NR1H2"
"Olaparib","A673","6","44.4","up regulation","2.955","BHLHE40"
"Olaparib","SK-BR-3","24","10","up regulation","2.955","MCOLN1"
"Olaparib","LoVo","6","44.4","up regulation","2.942","RALGDS"
"Olaparib","NCI-H596","6","44.4","up regulation","2.937","PGAM1"
"Olaparib","VCaP","6","44.4","up regulation","2.933","RRP8"
"Olaparib","A-375","24","44.4","up regulation","2.931","ARHGEF2"
"Olaparib","HCC-15","6","44.4","up regulation","2.928","UBR7"
"Olaparib","NCI-H596","6","44.4","up regulation","2.925","BZW2"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.925","TCTA"
"Olaparib","A-375","6","44.4","up regulation","2.921","GLI2"
"Olaparib","PC-3","24","44.4","up regulation","2.918","PLCB3"
"Olaparib","A549","6","44.4","up regulation","2.906","GPATCH8"
"Olaparib","A-375","24","44.4","up regulation","2.906","DYRK3"
"Olaparib","Hep G2","6","44.4","up regulation","2.9","RRP8"
"Olaparib","A-375","6","44.4","up regulation","2.892","TMEM2"
"Olaparib","THP-1","6","44.4","up regulation","2.889","KLHL21"
"Olaparib","LoVo","6","44.4","up regulation","2.886","EPN2"
"Olaparib","VCaP","6","0.4","up regulation","2.886","FHL2"
"Olaparib","SK-BR-3","6","10","up regulation","2.885","TIAM1"
"Olaparib","MDA-MB-231","6","0.08","up regulation","2.881","HPRT1"
"Olaparib","HCC-15","6","44.4","up regulation","2.879","BHLHE40"
"Olaparib","LoVo","6","44.4","up regulation","2.872","SRC"
"Olaparib","SK-BR-3","24","10","up regulation","2.869","C2CD2L"
"Olaparib","THP-1","6","44.4","up regulation","2.867","SMAD3"
"Olaparib","A-375","6","44.4","up regulation","2.866","PRKCQ"
"Olaparib","BT-20","6","10","up regulation","2.865","RPP38"
"Olaparib","LoVo","6","44.4","up regulation","2.86","NNT"
"Olaparib","A549","24","44.4","up regulation","2.858","SNX7"
"Olaparib","AGS","6","44.4","up regulation","2.855","PROS1"
"Olaparib","SNG-M","6","44.4","up regulation","2.853","RGS2"
"Olaparib","SK-MEL-1","6","44.4","up regulation","2.85","PXMP2"
"Olaparib","PC-3","24","44.4","up regulation","2.85","DNM1"
"Olaparib","SK-MEL-1","6","44.4","up regulation","2.849","RGS2"
"Olaparib","Hep G2","6","44.4","up regulation","2.848","CTTN"
"Olaparib","HT-29","24","44.4","up regulation","2.829","HERC6"
"Olaparib","A-375","24","44.4","up regulation","2.829","BAX"
"Olaparib","MDA-MB-231","6","10","up regulation","2.825","SNCA"
"Olaparib","MCF7","24","44.4","up regulation","2.815","ST6GALNAC2"
"Olaparib","SK-BR-3","24","0.4","up regulation","2.814","SLC1A4"
"Olaparib","THP-1","6","44.4","up regulation","2.812","IGF2BP2"
"Olaparib","LoVo","6","44.4","up regulation","2.806","PDHX"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.805","TBXA2R"
"Olaparib","SK-BR-3","6","10","up regulation","2.801","HSD17B11"
"Olaparib","A673","6","44.4","up regulation","2.8","EGFR"
"Olaparib","SK-MEL-1","6","44.4","up regulation","2.799","SMARCD2"
"Olaparib","MCF7","6","10","up regulation","2.796","RNPS1"
"Olaparib","A-375","24","44.4","up regulation","2.794","RGS2"
"Olaparib","A-375","6","44.4","up regulation","2.79","BHLHE40"
"Olaparib","A-375","6","44.4","up regulation","2.783","PECR"
"Olaparib","A-375","24","44.4","up regulation","2.782","DUSP14"
"Olaparib","LoVo","6","44.4","up regulation","2.78","PXN"
"Olaparib","Hs 578T","24","10","up regulation","2.779","YTHDF1"
"Olaparib","A-375","24","44.4","up regulation","2.773","PCK2"
"Olaparib","A549","24","44.4","up regulation","2.773","BAX"
"Olaparib","LoVo","6","44.4","up regulation","2.77","MLEC"
"Olaparib","MCF7","6","10","up regulation","2.761","KIAA0100"
"Olaparib","BT-20","6","10","up regulation","2.759","SYK"
"Olaparib","LoVo","6","44.4","up regulation","2.753","PHKB"
"Olaparib","Hs 578T","6","2","up regulation","2.748","TCTA"
"Olaparib","A-375","24","44.4","up regulation","2.748","TIMM9"
"Olaparib","SNG-M","6","44.4","up regulation","2.742","PHKG2"
"Olaparib","HCC-15","6","44.4","up regulation","2.74","PRKX"
"Olaparib","SW620","6","44.4","up regulation","2.734","TIPARP"
"Olaparib","MCF7","24","0.4","up regulation","2.734","XPNPEP1"
"Olaparib","A-375","6","44.4","up regulation","2.734","LAMA3"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.733","IKZF1"
"Olaparib","PC-3","24","44.4","up regulation","2.728","HK1"
"Olaparib","MCF7","24","0.4","up regulation","2.726","EPN2"
"Olaparib","MCF7","24","44.4","up regulation","2.724","DDB2"
"Olaparib","A-375","24","44.4","up regulation","2.724","XBP1"
"Olaparib","MDA-MB-231","6","10","up regulation","2.723","CDH3"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.717","HLA-DMA"
"Olaparib","NCI-H2073","6","44.4","up regulation","2.717","EPN2"
"Olaparib","A-375","24","44.4","up regulation","2.714","BAMBI"
