"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.684","ARID5B"
"Enzalutamide","VCaP","24","10","up regulation","2.682","NOTCH1"
"Enzalutamide","MCF7","24","0.25","up regulation","2.681","ST3GAL5"
"Enzalutamide","A673","6","0.25","up regulation","2.673","CTNNAL1"
"Enzalutamide","VCaP","24","10","up regulation","2.671","PROS1"
"Enzalutamide","VCaP","24","0.4","up regulation","2.651","PTK2B"
"Enzalutamide","VCaP","24","10","up regulation","2.638","SLC35A3"
"Enzalutamide","A673","6","0.25","up regulation","2.629","PRR15L"
"Enzalutamide","A673","6","0.25","up regulation","2.61","FAH"
"Enzalutamide","A673","6","0.25","up regulation","2.603","HPRT1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.593","STAP2"
"Enzalutamide","VCaP","24","0.4","up regulation","2.568","POLE2"
"Enzalutamide","VCaP","24","10","up regulation","2.561","ZNF586"
"Enzalutamide","SW-948","6","0.25","up regulation","2.543","STAP2"
"Enzalutamide","VCaP","24","0.4","up regulation","2.543","CASP2"
"Enzalutamide","VCaP","6","0.4","up regulation","2.531","AGL"
"Enzalutamide","SW620","6","0.25","up regulation","2.53","NOS3"
"Enzalutamide","SW-948","6","0.25","up regulation","2.52","HPRT1"
"Enzalutamide","A-375","24","0.25","up regulation","2.515","EPN2"
"Enzalutamide","PC-3","6","0.25","up regulation","2.508","BTK"
"Enzalutamide","A-375","24","0.25","up regulation","2.506","NCOA3"
"Enzalutamide","VCaP","24","10","up regulation","2.489","PSMB8"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.483","RALGDS"
"Enzalutamide","A-375","24","0.25","up regulation","2.479","BCL7B"
"Enzalutamide","VCaP","24","10","up regulation","2.472","ANO10"
"Enzalutamide","SW-948","6","0.25","up regulation","2.471","PHKA1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.462","IGFBP3"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.458","LIPA"
"Enzalutamide","A673","6","0.25","up regulation","2.449","ZNF589"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.435","NPRL2"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.429","INTS3"
"Enzalutamide","VCaP","24","10","up regulation","2.419","EML3"
"Enzalutamide","VCaP","24","10","up regulation","2.416","HES1"
"Enzalutamide","HT-29","24","0.25","up regulation","2.39","CENPE"
"Enzalutamide","VCaP","24","2","up regulation","2.388","BAMBI"
"Enzalutamide","VCaP","24","0.4","up regulation","2.388","RSU1"
"Enzalutamide","VCaP","24","10","up regulation","2.386","NR3C1"
"Enzalutamide","VCaP","24","10","up regulation","2.385","IGF2BP2"
"Enzalutamide","VCaP","24","0.4","up regulation","2.379","CGRRF1"
"Enzalutamide","SW-948","6","0.25","up regulation","2.377","EIF4G1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.368","LOXL1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.356","IL1B"
"Enzalutamide","NCI-H596","6","0.25","up regulation","2.349","CTNNAL1"
"Enzalutamide","PC-3","6","0.25","up regulation","2.341","MCOLN1"
"Enzalutamide","VCaP","24","2","up regulation","2.332","LYN"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.332","KLHL9"
"Enzalutamide","VCaP","24","10","up regulation","2.319","GPER"
"Enzalutamide","VCaP","24","2","up regulation","2.314","IKBKB"
"Enzalutamide","VCaP","24","10","up regulation","2.311","KIF20A"
"Enzalutamide","MCF7","24","0.25","up regulation","2.306","CASP10"
"Enzalutamide","SW-948","6","0.25","up regulation","2.306","MYBL2"
"Enzalutamide","PC-3","6","0.25","up regulation","2.306","MEF2C"
"Enzalutamide","A673","6","0.25","up regulation","2.3","SLC27A3"
"Enzalutamide","VCaP","24","10","up regulation","2.297","MBOAT7"
"Enzalutamide","VCaP","24","0.4","up regulation","2.293","MBNL2"
"Enzalutamide","A-375","24","0.25","up regulation","2.289","SATB1"
"Enzalutamide","VCaP","24","10","up regulation","2.28","CCNB1"
"Enzalutamide","SW-948","6","0.25","up regulation","2.28","PHKG2"
"Enzalutamide","VCaP","24","10","up regulation","2.271","DNAJB2"
"Enzalutamide","VCaP","24","10","up regulation","2.26","POLD4"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.243","CSNK2A2"
"Enzalutamide","VCaP","24","2","up regulation","2.241","DCTD"
"Enzalutamide","SW-948","6","0.25","up regulation","2.239","KIT"
"Enzalutamide","VCaP","24","10","up regulation","2.233","CASP3"
"Enzalutamide","NCI-H596","6","0.25","up regulation","2.216","METRN"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.195","ZMIZ1"
"Enzalutamide","SW-948","6","0.25","up regulation","2.194","AMDHD2"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.179","GDPD5"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.179","BTK"
"Enzalutamide","VCaP","24","2","up regulation","2.177","HEATR1"
"Enzalutamide","VCaP","24","2","up regulation","2.175","NFATC3"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.167","CNPY3"
"Enzalutamide","SW-948","6","0.25","up regulation","2.16","POLR2K"
"Enzalutamide","MCF7","24","0.25","up regulation","2.146","PSMB8"
"Enzalutamide","A673","6","0.25","up regulation","2.144","DNAJB2"
"Enzalutamide","A673","6","0.25","up regulation","2.14","CHN1"
"Enzalutamide","VCaP","24","10","up regulation","2.138","ATP1B1"
"Enzalutamide","SW-948","6","0.25","up regulation","2.137","SERPINE1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.136","NPEPL1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.135","ZNF586"
"Enzalutamide","VCaP","24","0.4","up regulation","2.132","PRKCQ"
"Enzalutamide","VCaP","24","0.4","up regulation","2.129","SGCB"
"Enzalutamide","SW-948","6","0.25","up regulation","2.123","DENND2D"
"Enzalutamide","VCaP","24","10","up regulation","2.119","SYNGR3"
"Enzalutamide","VCaP","24","0.4","up regulation","2.119","HEATR1"
"Enzalutamide","A673","6","0.25","up regulation","2.117","WDR7"
"Enzalutamide","HT-29","24","0.25","up regulation","2.113","ARID5B"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.112","NUDT9"
"Enzalutamide","NCI-H596","6","0.25","up regulation","2.109","WDR61"
"Enzalutamide","SW-948","6","0.25","up regulation","2.102","ELAVL1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.097","CCNA1"
"Enzalutamide","VCaP","24","10","up regulation","2.076","BECN1"
"Enzalutamide","VCaP","24","10","up regulation","2.075","LRRC16A"
"Enzalutamide","VCaP","24","10","up regulation","2.074","NUP133"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.073","PRR15L"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.069","BPHL"
"Enzalutamide","SW-948","6","0.25","up regulation","2.061","ARID5B"
"Enzalutamide","VCaP","24","10","up regulation","2.057","BHLHE40"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.055","INPP4B"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.054","SSBP2"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.053","MYCBP2"
"Enzalutamide","SW-948","6","0.25","up regulation","2.052","TRAM2"
"Enzalutamide","VCaP","24","10","up regulation","2.05","FOXO4"
"Enzalutamide","PC-3","6","0.25","up regulation","2.042","LRRC41"
"Enzalutamide","SW620","6","0.25","up regulation","2.041","ZFP36"
"Enzalutamide","SW-948","6","0.25","up regulation","2.041","USP6NL"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.039","FCHO1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.039","ST6GALNAC2"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.035","PRKCH"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.032","WASF3"
"Enzalutamide","SW620","6","0.25","up regulation","2.031","NCK1"
"Enzalutamide","HCT 116","6","0.25","up regulation","2.028","NCOA3"
"Enzalutamide","VCaP","24","10","up regulation","2.026","ARHGEF2"
"Enzalutamide","MCF7","24","0.25","up regulation","2.002","EPHA3"
"Enzalutamide","VCaP","6","0.4","up regulation","2.001","DPH2"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.994","NFATC4"
"Enzalutamide","A673","6","0.25","up regulation","1.988","FSD1"
"Enzalutamide","VCaP","24","10","up regulation","1.987","ITGB1BP1"
"Enzalutamide","A673","6","0.25","up regulation","1.987","BMP4"
"Enzalutamide","SW-948","6","0.25","up regulation","1.981","CALM3"
"Enzalutamide","PC-3","6","0.25","up regulation","1.977","BMP4"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.976","C5"
"Enzalutamide","VCaP","24","0.4","up regulation","1.973","ABCC5"
"Enzalutamide","VCaP","24","10","up regulation","1.971","ERBB3"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.971","DDR1"
"Enzalutamide","A673","6","0.25","up regulation","1.966","PRKCQ"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.964","THAP11"
"Enzalutamide","A673","6","0.25","up regulation","1.961","IL4R"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.958","SLC2A6"
"Enzalutamide","SW620","6","0.25","up regulation","1.955","PLCB3"
"Enzalutamide","VCaP","24","2","up regulation","1.954","TMEM5"
"Enzalutamide","VCaP","24","0.4","up regulation","1.952","POLG2"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.941","GLI2"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.934","HLA-DRA"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.934","UBQLN2"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.933","IGF2R"
"Enzalutamide","VCaP","24","10","up regulation","1.93","ZFP36"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.928","PRKCQ"
"Enzalutamide","VCaP","24","0.4","up regulation","1.925","RB1"
"Enzalutamide","A673","6","0.25","up regulation","1.925","LGALS8"
"Enzalutamide","SW620","6","0.25","up regulation","1.925","TBXA2R"
"Enzalutamide","SW-948","6","0.25","up regulation","1.923","EPHA3"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.922","BID"
"Enzalutamide","HCT 116","6","0.25","up regulation","1.921","FBXL12"
"Enzalutamide","VCaP","24","0.4","up regulation","1.918","ADCK3"
"Enzalutamide","A673","6","0.25","up regulation","1.912","VPS72"
"Enzalutamide","PC-3","6","0.25","up regulation","1.909","HYOU1"
"Enzalutamide","VCaP","24","10","up regulation","1.909","PRUNE"
"Enzalutamide","SW-948","6","0.25","up regulation","1.899","GLI2"
"Enzalutamide","HT-29","24","0.25","up regulation","1.886","LOXL1"
"Enzalutamide","A-375","24","0.25","up regulation","1.886","HOOK2"
"Enzalutamide","SW-948","6","0.25","up regulation","1.884","IKBKB"
"Enzalutamide","MCF7","24","0.25","up regulation","1.877","MBNL1"
"Enzalutamide","VCaP","24","0.4","up regulation","1.877","PIGB"
"Enzalutamide","SW-948","6","0.25","up regulation","1.877","TRIM13"
"Enzalutamide","MCF7","24","0.25","up regulation","1.865","MYL9"
"Enzalutamide","SW-948","6","0.25","up regulation","1.865","AGL"
"Enzalutamide","SW-948","6","0.25","up regulation","1.86","BPHL"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.854","LRRC16A"
"Enzalutamide","SW-948","6","0.25","up regulation","1.849","CRELD2"
"Enzalutamide","SW-948","6","0.25","up regulation","1.849","KIAA0494"
"Enzalutamide","HT-29","24","0.25","up regulation","1.848","USP6NL"
"Enzalutamide","SW-948","6","0.25","up regulation","1.848","CISD1"
"Enzalutamide","SW620","6","0.25","up regulation","1.835","SATB1"
"Enzalutamide","SW-948","6","0.25","up regulation","1.832","UBQLN2"
"Enzalutamide","A673","6","0.25","up regulation","1.826","BHLHE40"
"Enzalutamide","PC-3","6","0.25","up regulation","1.824","SOX2"
"Enzalutamide","A673","6","0.25","up regulation","1.821","MAPK13"
"Enzalutamide","VCaP","24","2","up regulation","1.804","MBNL2"
"Enzalutamide","SW-948","6","0.25","up regulation","1.798","UBE2L6"
"Enzalutamide","SW-948","6","0.25","up regulation","1.794","NUDT9"
"Enzalutamide","VCaP","24","2","up regulation","1.788","TCTN1"
"Enzalutamide","A673","6","0.25","up regulation","1.785","NPEPL1"
"Enzalutamide","SW-948","6","0.25","up regulation","1.783","NR1H2"
"Enzalutamide","A-375","24","0.25","up regulation","1.782","SNX11"
"Enzalutamide","A-375","24","0.25","up regulation","1.779","STAP2"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.77","SLC25A13"
"Enzalutamide","SW-948","6","0.25","up regulation","1.765","ATF5"
"Enzalutamide","PC-3","6","0.25","up regulation","1.758","MYLK"
"Enzalutamide","VCaP","6","0.4","up regulation","1.751","CHEK1"
"Enzalutamide","MCF7","24","0.25","up regulation","1.75","BAD"
"Enzalutamide","SW-948","6","0.25","up regulation","1.745","CAPN1"
"Enzalutamide","A-375","24","0.25","up regulation","1.743","CTTN"
"Enzalutamide","VCaP","24","10","up regulation","1.743","TSEN2"
"Enzalutamide","A-375","24","0.25","up regulation","1.739","SESN1"
"Enzalutamide","VCaP","24","2","up regulation","1.737","FCHO1"
"Enzalutamide","VCaP","24","2","up regulation","1.737","CBLB"
"Enzalutamide","VCaP","24","2","up regulation","1.736","MOK"
"Enzalutamide","VCaP","24","0.4","up regulation","1.735","FOXO4"
"Enzalutamide","SW-948","6","0.25","up regulation","1.731","SSBP2"
"Enzalutamide","A673","6","0.25","up regulation","1.729","SNAP25"
"Enzalutamide","MCF7","24","0.25","up regulation","1.728","MAP2K5"
"Enzalutamide","VCaP","6","0.4","up regulation","1.716","HES1"
"Enzalutamide","SW-948","6","0.25","up regulation","1.715","MKNK1"
"Enzalutamide","SW-948","6","0.25","up regulation","1.712","RFNG"
"Enzalutamide","SW-948","6","0.25","up regulation","1.703","NARFL"
"Enzalutamide","VCaP","24","0.4","up regulation","1.693","RASA1"
"Enzalutamide","VCaP","6","0.4","up regulation","1.68","IGFBP3"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.679","NPRL2"
"Enzalutamide","PC-3","6","0.25","up regulation","1.66","TFAP2A"
"Enzalutamide","A673","6","0.25","up regulation","1.66","SNX11"
"Enzalutamide","MCF7","24","0.25","up regulation","1.653","HOXA5"
"Enzalutamide","A673","6","0.25","up regulation","1.647","GLI2"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.643","NUP62"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.64","DCK"
"Enzalutamide","A673","6","0.25","up regulation","1.636","IFNAR1"
"Enzalutamide","A673","6","0.25","up regulation","1.636","CENPE"
"Enzalutamide","SW620","6","0.25","up regulation","1.635","CERK"
"Enzalutamide","A673","6","0.25","up regulation","1.633","TESK1"
"Enzalutamide","A673","6","0.25","up regulation","1.627","ICAM1"
"Enzalutamide","SW-948","6","0.25","up regulation","1.626","MEF2C"
"Enzalutamide","A-375","24","0.25","up regulation","1.62","VAV3"
"Enzalutamide","VCaP","6","0.4","up regulation","1.618","BLMH"
"Enzalutamide","VCaP","6","0.4","up regulation","1.617","RFNG"
"Enzalutamide","PC-3","6","0.25","up regulation","1.612","DFFA"
"Enzalutamide","MCF7","24","0.25","up regulation","1.611","BZW2"
"Enzalutamide","A673","6","0.25","up regulation","1.607","FASTKD5"
"Enzalutamide","A673","6","0.25","up regulation","1.604","H2AFV"
"Enzalutamide","VCaP","24","2","up regulation","1.603","FOXO4"
"Enzalutamide","PC-3","6","0.25","up regulation","1.602","DNAJB6"
"Enzalutamide","A673","6","0.25","up regulation","1.6","SATB1"
"Enzalutamide","VCaP","24","2","up regulation","1.599","FOXO3"
"Enzalutamide","SW-948","6","0.25","up regulation","1.598","CCNF"
"Enzalutamide","PC-3","6","0.25","up regulation","1.597","AURKB"
"Enzalutamide","VCaP","24","2","up regulation","1.596","DNAJC15"
"Enzalutamide","PC-3","6","0.25","up regulation","1.592","TRIM2"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.59","EED"
"Enzalutamide","VCaP","6","0.4","up regulation","1.588","PAK6"
"Enzalutamide","SW620","6","0.25","up regulation","1.586","CRKL"
"Enzalutamide","A673","6","0.25","up regulation","1.586","RFNG"
"Enzalutamide","HT-29","24","0.25","up regulation","1.584","AKT1"
"Enzalutamide","A673","6","0.25","up regulation","1.581","PIN1"
"Enzalutamide","PC-3","6","0.25","up regulation","1.567","ARL4C"
"Enzalutamide","SW620","6","0.25","up regulation","1.566","FAIM"
"Enzalutamide","VCaP","6","0.4","up regulation","1.558","ATP11B"
"Enzalutamide","VCaP","24","2","up regulation","1.557","PTGS2"
"Enzalutamide","A673","6","0.25","up regulation","1.552","HLA-DRA"
"Enzalutamide","PC-3","6","0.25","up regulation","1.552","NVL"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.551","HTRA1"
"Enzalutamide","A673","6","0.25","up regulation","1.548","SNCA"
"Enzalutamide","SW620","6","0.25","up regulation","1.547","MAST2"
"Enzalutamide","NCI-H596","6","0.25","up regulation","1.535","TCTN1"
"Enzalutamide","VCaP","24","0.4","up regulation","1.534","CASP10"
"Enzalutamide","HT-29","24","0.25","up regulation","1.53","SKP1"
"Enzalutamide","VCaP","24","0.4","up regulation","1.523","XPNPEP1"
"Enzalutamide","A673","6","0.25","up regulation","1.521","IQGAP1"
"Enzalutamide","PC-3","6","0.25","up regulation","1.519","MMP2"
"Enzalutamide","SW-948","6","0.25","up regulation","1.518","SRC"
"Enzalutamide","MCF7","24","0.25","up regulation","1.51","TIAM1"
"Enzalutamide","HT-29","24","0.25","up regulation","1.505","DMTF1"
"Enzalutamide","PC-3","6","0.25","up regulation","1.497","SYK"
"Enzalutamide","VCaP","6","0.4","up regulation","1.485","GNA11"
"Enzalutamide","SW620","6","0.25","up regulation","1.477","ABHD6"
"Enzalutamide","VCaP","24","2","up regulation","1.471","IGFBP3"
