"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Enzastaurin","BT-20","6","10","up regulation","6.558","MAP7"
"Enzastaurin","BT-20","24","10","up regulation","6.535","FAS"
"Enzastaurin","Hs 578T","6","2","up regulation","6.429","PTGS2"
"Enzastaurin","HT-29","6","10","up regulation","6.355","CASP2"
"Enzastaurin","VCaP","24","10","up regulation","6.349","RPL39L"
"Enzastaurin","BT-20","6","2","up regulation","6.228","RRS1"
"Enzastaurin","MCF7","24","2","up regulation","6.222","FAS"
"Enzastaurin","A549","6","10","up regulation","6.19","C2CD2"
"Enzastaurin","HT-29","6","10","up regulation","6.172","SLC1A4"
"Enzastaurin","BT-20","24","2","up regulation","6.151","IKZF1"
"Enzastaurin","BT-20","24","0.4","up regulation","6.147","SPP1"
"Enzastaurin","A-375","6","10","up regulation","6.113","FBXO11"
"Enzastaurin","A549","6","10","up regulation","6.03","SLC37A4"
"Enzastaurin","BT-20","24","2","up regulation","5.881","GNAI1"
"Enzastaurin","MDA-MB-231","24","2","up regulation","5.849","CNOT4"
"Enzastaurin","MDA-MB-231","24","10","up regulation","5.819","DDX42"
"Enzastaurin","Hs 578T","24","0.08","up regulation","5.802","TCFL5"
"Enzastaurin","A-375","6","10","up regulation","5.799","CHP"
"Enzastaurin","SK-BR-3","6","2","up regulation","5.788","SUV39H1"
"Enzastaurin","PC-3","6","10","up regulation","5.727","RAB31"
"Enzastaurin","MDA-MB-231","6","10","up regulation","5.715","STAP2"
"Enzastaurin","Hs 578T","6","2","up regulation","5.698","DDX42"
"Enzastaurin","BT-20","6","2","up regulation","5.682","IDE"
"Enzastaurin","PC-3","6","10","up regulation","5.68","HERC6"
"Enzastaurin","A549","6","10","up regulation","5.67","INPP4B"
"Enzastaurin","HT-29","6","10","up regulation","5.622","EPHB2"
"Enzastaurin","A549","6","10","up regulation","5.457","C2CD2"
"Enzastaurin","A-375","6","10","up regulation","5.411","BMP4"
"Enzastaurin","BT-20","6","2","up regulation","5.405","GPATCH8"
"Enzastaurin","MDA-MB-231","24","10","up regulation","5.396","MAP7"
"Enzastaurin","A549","6","10","up regulation","5.392","DENND2D"
"Enzastaurin","SK-BR-3","24","2","up regulation","5.386","NFATC3"
"Enzastaurin","A-375","6","10","up regulation","5.325","PRKCH"
"Enzastaurin","MDA-MB-231","24","10","up regulation","5.268","RSU1"
"Enzastaurin","VCaP","6","10","up regulation","5.263","PRSS23"
"Enzastaurin","BT-20","24","0.08","up regulation","5.247","RELB"
"Enzastaurin","A-375","6","10","up regulation","5.229","CNOT4"
"Enzastaurin","Hs 578T","6","10","up regulation","5.222","RRS1"
"Enzastaurin","VCaP","6","10","up regulation","5.135","E2F2"
"Enzastaurin","A-375","6","10","up regulation","5.125","MAPK13"
"Enzastaurin","PC-3","6","10","up regulation","5.12","CHEK2"
"Enzastaurin","BT-20","24","10","up regulation","5.115","ST3GAL5"
"Enzastaurin","BT-20","6","2","up regulation","5.081","IKZF1"
"Enzastaurin","HT-29","6","10","up regulation","5.073","ABHD6"
"Enzastaurin","BT-20","24","2","up regulation","5.065","CNOT4"
"Enzastaurin","BT-20","6","0.4","up regulation","5.062","RAD51C"
"Enzastaurin","PC-3","6","10","up regulation","4.999","KIAA0355"
"Enzastaurin","HT-29","6","10","up regulation","4.937","PRSS23"
"Enzastaurin","MDA-MB-231","24","10","up regulation","4.93","RRS1"
"Enzastaurin","SK-BR-3","24","2","up regulation","4.93","LAMA3"
"Enzastaurin","MDA-MB-231","24","10","up regulation","4.928","CNOT4"
"Enzastaurin","MCF7","24","2","up regulation","4.908","BMP4"
"Enzastaurin","HT-29","6","10","up regulation","4.898","PRSS23"
"Enzastaurin","BT-20","6","0.4","up regulation","4.843","GPATCH8"
"Enzastaurin","HT-29","6","10","up regulation","4.841","PFKL"
"Enzastaurin","BT-20","6","2","up regulation","4.837","BTK"
"Enzastaurin","HT-29","6","10","up regulation","4.827","RRS1"
"Enzastaurin","HT-29","6","10","up regulation","4.791","ME2"
"Enzastaurin","A549","6","10","up regulation","4.785","RRP8"
"Enzastaurin","BT-20","24","10","up regulation","4.783","CDK6"
"Enzastaurin","BT-20","6","2","up regulation","4.779","STK10"
"Enzastaurin","PC-3","6","10","up regulation","4.774","FAT1"
"Enzastaurin","HT-29","6","10","up regulation","4.758","SUV39H1"
"Enzastaurin","BT-20","24","10","up regulation","4.627","ENOSF1"
"Enzastaurin","Hs 578T","6","2","up regulation","4.625","SESN1"
"Enzastaurin","SK-BR-3","24","2","up regulation","4.613","ST3GAL5"
"Enzastaurin","HT-29","6","10","up regulation","4.587","MALT1"
"Enzastaurin","BT-20","6","0.4","up regulation","4.544","SPP1"
"Enzastaurin","A549","6","10","up regulation","4.539","WASF3"
"Enzastaurin","MDA-MB-231","24","0.08","up regulation","4.522","USP6NL"
"Enzastaurin","MDA-MB-231","24","10","up regulation","4.515","LYN"
"Enzastaurin","BT-20","24","10","up regulation","4.511","RRS1"
"Enzastaurin","HT-29","6","10","up regulation","4.507","DHDDS"
"Enzastaurin","HT-29","6","10","up regulation","4.498","SQRDL"
"Enzastaurin","BT-20","6","2","up regulation","4.455","DDX42"
"Enzastaurin","PC-3","6","10","up regulation","4.449","HS2ST1"
"Enzastaurin","BT-20","24","0.4","up regulation","4.374","USP7"
"Enzastaurin","A-375","6","10","up regulation","4.367","CTNNAL1"
"Enzastaurin","HT-29","6","10","up regulation","4.324","ME2"
"Enzastaurin","BT-20","6","0.4","up regulation","4.311","MAP7"
"Enzastaurin","A-375","6","10","up regulation","4.306","SFN"
"Enzastaurin","BT-20","6","10","up regulation","4.287","RRS1"
"Enzastaurin","A-375","6","10","up regulation","4.28","NOTCH1"
"Enzastaurin","PC-3","6","10","up regulation","4.278","RPP38"
"Enzastaurin","HT-29","6","10","up regulation","4.271","TMEM5"
"Enzastaurin","HT-29","6","10","up regulation","4.263","GPATCH8"
"Enzastaurin","MCF7","24","2","up regulation","4.261","FSD1"
"Enzastaurin","A-375","6","10","up regulation","4.21","TSPAN6"
"Enzastaurin","A-375","6","10","up regulation","4.181","FAM63A"
"Enzastaurin","BT-20","24","0.08","up regulation","4.174","PTPN6"
"Enzastaurin","BT-20","6","2","up regulation","4.143","HMGCS1"
"Enzastaurin","BT-20","24","10","up regulation","4.122","WRB"
"Enzastaurin","A549","6","10","up regulation","4.119","DENND2D"
"Enzastaurin","PC-3","6","10","up regulation","4.113","NARFL"
"Enzastaurin","HT-29","6","10","up regulation","4.107","ADO"
"Enzastaurin","A549","6","10","up regulation","4.1","HOOK2"
"Enzastaurin","BT-20","24","2","up regulation","4.093","FKBP14"
"Enzastaurin","BT-20","24","0.4","up regulation","4.086","TBX2"
"Enzastaurin","A549","6","10","up regulation","4.085","SNAP25"
"Enzastaurin","BT-20","24","2","up regulation","4.067","USP7"
"Enzastaurin","BT-20","24","0.08","up regulation","4.058","PDIA5"
"Enzastaurin","MCF7","24","2","up regulation","4.034","RNF167"
"Enzastaurin","BT-20","6","2","up regulation","4.025","ZNF586"
"Enzastaurin","VCaP","6","10","up regulation","4.021","HDAC6"
"Enzastaurin","SK-BR-3","24","2","up regulation","4.018","IKZF1"
"Enzastaurin","MCF7","24","2","up regulation","3.983","STX1A"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.971","ABCC5"
"Enzastaurin","A549","6","10","up regulation","3.968","PXMP2"
"Enzastaurin","MDA-MB-231","6","10","up regulation","3.967","FAM63A"
"Enzastaurin","BT-20","24","2","up regulation","3.953","KAT6B"
"Enzastaurin","BT-20","24","2","up regulation","3.947","MAPKAPK5"
"Enzastaurin","A549","6","10","up regulation","3.941","PNKP"
"Enzastaurin","VCaP","24","10","up regulation","3.902","FHL2"
"Enzastaurin","BT-20","24","2","up regulation","3.902","CENPE"
"Enzastaurin","BT-20","24","0.4","up regulation","3.896","CCP110"
"Enzastaurin","SK-BR-3","24","2","up regulation","3.887","EDEM1"
"Enzastaurin","BT-20","6","10","up regulation","3.88","TCTN1"
"Enzastaurin","MDA-MB-231","24","2","up regulation","3.869","SRC"
"Enzastaurin","BT-20","24","2","up regulation","3.851","CNPY3"
"Enzastaurin","PC-3","6","10","up regulation","3.848","MALT1"
"Enzastaurin","A-375","6","10","up regulation","3.836","RAB4A"
"Enzastaurin","VCaP","6","10","up regulation","3.819","PLOD3"
"Enzastaurin","BT-20","6","0.4","up regulation","3.818","TMEM110"
"Enzastaurin","BT-20","6","0.4","up regulation","3.816","AXIN1"
"Enzastaurin","VCaP","6","10","up regulation","3.81","CHP"
"Enzastaurin","A549","6","10","up regulation","3.808","INSIG1"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.804","FGFR4"
"Enzastaurin","A-375","6","10","up regulation","3.803","CDK19"
"Enzastaurin","BT-20","24","10","up regulation","3.789","ERO1L"
"Enzastaurin","SK-BR-3","24","0.08","up regulation","3.783","DCK"
"Enzastaurin","VCaP","6","10","up regulation","3.777","BHLHE40"
"Enzastaurin","BT-20","6","2","up regulation","3.767","TSEN2"
"Enzastaurin","BT-20","24","0.08","up regulation","3.766","XPNPEP1"
"Enzastaurin","VCaP","6","10","up regulation","3.757","RGS2"
"Enzastaurin","BT-20","6","2","up regulation","3.753","INTS3"
"Enzastaurin","PC-3","6","10","up regulation","3.746","SYNGR3"
"Enzastaurin","A549","6","10","up regulation","3.734","MNAT1"
"Enzastaurin","BT-20","24","10","up regulation","3.729","FAH"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.724","SUV39H1"
"Enzastaurin","PC-3","6","10","up regulation","3.716","ME2"
"Enzastaurin","A549","6","10","up regulation","3.694","MICALL1"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.69","FAM63A"
"Enzastaurin","PC-3","6","10","up regulation","3.689","EML3"
"Enzastaurin","A549","6","10","up regulation","3.688","NFATC3"
"Enzastaurin","HT-29","6","10","up regulation","3.677","RAB31"
"Enzastaurin","HT-29","6","10","up regulation","3.666","GSTZ1"
"Enzastaurin","VCaP","6","10","up regulation","3.649","BHLHE40"
"Enzastaurin","PC-3","6","10","up regulation","3.642","BDH1"
"Enzastaurin","MDA-MB-231","24","2","up regulation","3.628","NCK1"
"Enzastaurin","PC-3","6","10","up regulation","3.623","RBKS"
"Enzastaurin","SK-BR-3","6","2","up regulation","3.621","FZD7"
"Enzastaurin","A-375","6","10","up regulation","3.612","PPP1R13B"
"Enzastaurin","Hs 578T","24","10","up regulation","3.608","CFLAR"
"Enzastaurin","HT-29","6","10","up regulation","3.603","METRN"
"Enzastaurin","A-375","6","10","up regulation","3.598","FIS1"
"Enzastaurin","HT-29","6","10","up regulation","3.595","CDK5R1"
"Enzastaurin","BT-20","24","0.4","up regulation","3.588","NUP62"
"Enzastaurin","BT-20","24","2","up regulation","3.587","KLHL9"
"Enzastaurin","MCF7","24","2","up regulation","3.581","CEP57"
"Enzastaurin","PC-3","6","10","up regulation","3.565","INSIG1"
"Enzastaurin","Hs 578T","6","2","up regulation","3.557","LYRM1"
"Enzastaurin","BT-20","24","0.08","up regulation","3.536","SNX11"
"Enzastaurin","BT-20","24","2","up regulation","3.524","CCL2"
"Enzastaurin","VCaP","6","10","up regulation","3.512","PLOD3"
"Enzastaurin","A549","6","10","up regulation","3.505","ZNF586"
"Enzastaurin","SK-BR-3","6","2","up regulation","3.499","ANO10"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.498","CYTH1"
"Enzastaurin","HT-29","6","10","up regulation","3.496","VAPB"
"Enzastaurin","VCaP","6","10","up regulation","3.495","SCARB1"
"Enzastaurin","A549","6","10","up regulation","3.489","GLI2"
"Enzastaurin","VCaP","6","10","up regulation","3.486","SLC2A6"
"Enzastaurin","SK-BR-3","24","0.4","up regulation","3.483","WDR7"
"Enzastaurin","Hs 578T","24","0.08","up regulation","3.471","KCTD5"
"Enzastaurin","A549","6","10","up regulation","3.467","SGCB"
"Enzastaurin","BT-20","6","10","up regulation","3.466","ZNF589"
"Enzastaurin","VCaP","6","10","up regulation","3.459","SYNGR3"
"Enzastaurin","BT-20","24","10","up regulation","3.439","IDE"
"Enzastaurin","BT-20","24","10","up regulation","3.438","INPP4B"
"Enzastaurin","HT-29","6","10","up regulation","3.43","EDEM1"
"Enzastaurin","PC-3","6","10","up regulation","3.422","FAT1"
"Enzastaurin","BT-20","6","2","up regulation","3.42","IKBKE"
"Enzastaurin","A-375","6","10","up regulation","3.414","CEBPD"
"Enzastaurin","A-375","6","10","up regulation","3.389","KIF5C"
"Enzastaurin","BT-20","6","0.4","up regulation","3.387","WRB"
"Enzastaurin","SK-BR-3","24","0.08","up regulation","3.382","SATB1"
"Enzastaurin","HT-29","6","10","up regulation","3.366","METRN"
"Enzastaurin","PC-3","6","10","up regulation","3.351","KLHL9"
"Enzastaurin","PC-3","6","10","up regulation","3.341","FSD1"
"Enzastaurin","PC-3","6","10","up regulation","3.333","SIRT3"
"Enzastaurin","A-375","6","10","up regulation","3.331","MEF2C"
"Enzastaurin","A549","6","10","up regulation","3.326","INSIG1"
"Enzastaurin","HT-29","6","10","up regulation","3.324","KLHL21"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.309","TICAM1"
"Enzastaurin","PC-3","6","10","up regulation","3.309","SLC37A4"
"Enzastaurin","MDA-MB-231","24","2","up regulation","3.308","LOXL1"
"Enzastaurin","VCaP","6","10","up regulation","3.289","RPL39L"
"Enzastaurin","PC-3","6","10","up regulation","3.268","DENND2D"
"Enzastaurin","A-375","6","10","up regulation","3.26","EPN2"
"Enzastaurin","HT-29","6","10","up regulation","3.256","CDK5R1"
"Enzastaurin","BT-20","6","0.4","up regulation","3.255","PDIA5"
"Enzastaurin","BT-20","6","10","up regulation","3.25","SYNGR3"
"Enzastaurin","BT-20","24","0.4","up regulation","3.246","MALT1"
"Enzastaurin","BT-20","6","10","up regulation","3.23","CHERP"
"Enzastaurin","PC-3","6","10","up regulation","3.226","HS2ST1"
"Enzastaurin","HT-29","6","10","up regulation","3.211","TMEM5"
"Enzastaurin","PC-3","6","10","up regulation","3.176","BHLHE40"
"Enzastaurin","BT-20","24","10","up regulation","3.176","ALDOC"
"Enzastaurin","VCaP","6","10","up regulation","3.175","KDELR2"
"Enzastaurin","Hep G2","6","10","up regulation","3.166","CDK4"
"Enzastaurin","MCF7","24","2","up regulation","3.161","IGHMBP2"
"Enzastaurin","BT-20","24","0.08","up regulation","3.155","INTS3"
"Enzastaurin","PC-3","6","10","up regulation","3.155","FOXO3"
"Enzastaurin","VCaP","6","10","up regulation","3.138","PPARG"
"Enzastaurin","MDA-MB-231","6","10","up regulation","3.121","HES1"
"Enzastaurin","A-375","6","10","up regulation","3.113","DSG2"
"Enzastaurin","BT-20","6","2","up regulation","3.107","FAS"
"Enzastaurin","HT-29","6","10","up regulation","3.105","SLC5A6"
"Enzastaurin","BT-20","6","10","up regulation","3.103","SPDEF"
"Enzastaurin","A-375","6","10","up regulation","3.103","GLI2"
"Enzastaurin","SK-BR-3","24","2","up regulation","3.103","SNX11"
"Enzastaurin","BT-20","24","10","up regulation","3.102","UGDH"
"Enzastaurin","VCaP","6","10","up regulation","3.099","SLC2A6"
"Enzastaurin","BT-20","24","10","up regulation","3.084","PLSCR1"
"Enzastaurin","HT-29","6","10","up regulation","3.067","SCARB1"
"Enzastaurin","A-375","6","10","up regulation","3.064","VAPB"
"Enzastaurin","A-375","6","10","up regulation","3.063","APOE"
"Enzastaurin","PC-3","6","10","up regulation","3.051","BHLHE40"
"Enzastaurin","BT-20","24","10","up regulation","3.048","PYCR1"
"Enzastaurin","A549","6","10","up regulation","3.037","SLC1A4"
"Enzastaurin","A-375","6","10","up regulation","3.035","ERO1L"
"Enzastaurin","SK-BR-3","24","0.08","up regulation","3.033","EPB41L2"
"Enzastaurin","A549","6","10","up regulation","3.032","RHOA"
"Enzastaurin","VCaP","24","10","up regulation","3.03","SLC5A6"
"Enzastaurin","HT-29","6","10","up regulation","3.03","EPB41L2"
"Enzastaurin","SK-BR-3","6","2","up regulation","3.026","POLB"
"Enzastaurin","MDA-MB-231","24","10","up regulation","3.023","MCOLN1"
"Enzastaurin","HT-29","6","10","up regulation","3.021","CDK6"
"Enzastaurin","Hs 578T","6","10","up regulation","3.02","TSPAN3"
"Enzastaurin","BT-20","24","10","up regulation","3.019","DDIT4"
"Enzastaurin","A549","6","10","up regulation","3.012","SFN"
"Enzastaurin","Hs 578T","24","10","up regulation","3.002","HOXA5"
"Enzastaurin","BT-20","24","2","up regulation","3.001","PLCB3"
"Enzastaurin","A-375","6","10","up regulation","2.997","NUDT9"
"Enzastaurin","VCaP","6","10","up regulation","2.994","RGS2"
"Enzastaurin","A-375","6","10","up regulation","2.993","SOX4"
"Enzastaurin","VCaP","24","10","up regulation","2.992","MTHFD2"
"Enzastaurin","SK-BR-3","24","0.4","up regulation","2.99","HOXA10"
"Enzastaurin","HT-29","6","10","up regulation","2.988","SLC25A46"
"Enzastaurin","A549","6","10","up regulation","2.973","NNT"
"Enzastaurin","BT-20","24","0.08","up regulation","2.969","TICAM1"
"Enzastaurin","PC-3","6","10","up regulation","2.963","INSIG1"
"Enzastaurin","BT-20","6","10","up regulation","2.96","MOK"
"Enzastaurin","HT-29","6","10","up regulation","2.955","PXMP2"
"Enzastaurin","HT-29","6","10","up regulation","2.949","INSIG1"
"Enzastaurin","VCaP","6","10","up regulation","2.948","SCARB1"
"Enzastaurin","BT-20","6","2","up regulation","2.944","POLE2"
"Enzastaurin","BT-20","24","0.4","up regulation","2.941","PHKA1"
"Enzastaurin","HT-29","6","10","up regulation","2.933","ARFIP2"
"Enzastaurin","A-375","6","10","up regulation","2.926","INSIG1"
"Enzastaurin","BT-20","6","2","up regulation","2.921","RAB4A"
"Enzastaurin","HT-29","6","10","up regulation","2.912","CCND1"
"Enzastaurin","VCaP","6","10","up regulation","2.912","PRSS23"
"Enzastaurin","MCF7","24","2","up regulation","2.902","BHLHE40"
"Enzastaurin","MDA-MB-231","24","2","up regulation","2.896","TCFL5"
"Enzastaurin","VCaP","6","10","up regulation","2.896","DPH2"
"Enzastaurin","A-375","6","10","up regulation","2.892","RBM6"
"Enzastaurin","BT-20","6","10","up regulation","2.888","WDR67"
"Enzastaurin","Hs 578T","24","0.08","up regulation","2.886","ZMIZ1"
"Enzastaurin","MDA-MB-231","24","0.08","up regulation","2.885","PLEKHJ1"
"Enzastaurin","A-375","6","10","up regulation","2.881","GHR"
"Enzastaurin","HT-29","6","10","up regulation","2.873","RRP1B"
"Enzastaurin","MDA-MB-231","24","0.08","up regulation","2.869","USP14"
"Enzastaurin","HT-29","6","10","up regulation","2.844","PRR7"
"Enzastaurin","A-375","6","10","up regulation","2.841","AGL"
"Enzastaurin","A549","6","10","up regulation","2.841","PLOD3"
"Enzastaurin","HT-29","6","10","up regulation","2.84","P4HTM"
"Enzastaurin","A-375","6","10","up regulation","2.839","TRAK2"
"Enzastaurin","PC-3","6","10","up regulation","2.835","HOOK2"
"Enzastaurin","HT-29","6","10","up regulation","2.829","PRR7"
"Enzastaurin","HT-29","6","10","up regulation","2.814","TGFBR2"
"Enzastaurin","VCaP","24","10","up regulation","2.809","CASP2"
"Enzastaurin","HT-29","6","10","up regulation","2.808","MALT1"
"Enzastaurin","PC-3","6","10","up regulation","2.805","CNPY3"
"Enzastaurin","VCaP","6","10","up regulation","2.802","PYCR1"
"Enzastaurin","A-375","6","10","up regulation","2.802","LYN"
"Enzastaurin","Hs 578T","6","2","up regulation","2.801","ICMT"
"Enzastaurin","HT-29","6","10","up regulation","2.799","TIMM22"
"Enzastaurin","HT-29","6","10","up regulation","2.797","CD97"
"Enzastaurin","Hep G2","6","10","up regulation","2.79","HMGCS1"
"Enzastaurin","A-375","6","10","up regulation","2.788","PROS1"
"Enzastaurin","MCF7","24","2","up regulation","2.786","FYN"
"Enzastaurin","BT-20","24","2","up regulation","2.784","PEX11A"
"Enzastaurin","HT-29","6","10","up regulation","2.783","TIMM9"
"Enzastaurin","BT-20","24","2","up regulation","2.778","RRP12"
"Enzastaurin","SK-BR-3","6","2","up regulation","2.775","INPP4B"
"Enzastaurin","A549","6","10","up regulation","2.774","SFN"
"Enzastaurin","SK-BR-3","24","0.4","up regulation","2.765","APBB2"
"Enzastaurin","HT-29","6","10","up regulation","2.763","YTHDF1"
"Enzastaurin","MCF7","24","2","up regulation","2.759","MAP4K4"
"Enzastaurin","MDA-MB-231","24","10","up regulation","2.752","SRC"
"Enzastaurin","MDA-MB-231","24","0.08","up regulation","2.748","DDX42"
"Enzastaurin","VCaP","24","10","up regulation","2.747","ELOVL6"
"Enzastaurin","MDA-MB-231","24","10","up regulation","2.741","GNB5"
"Enzastaurin","PC-3","6","10","up regulation","2.732","SRC"
"Enzastaurin","Hep G2","6","10","up regulation","2.731","DDIT4"
"Enzastaurin","HT-29","6","10","up regulation","2.73","EGR1"
"Enzastaurin","VCaP","24","10","up regulation","2.729","CNOT4"
"Enzastaurin","BT-20","24","0.4","up regulation","2.727","PIGB"
"Enzastaurin","BT-20","6","10","up regulation","2.726","EPN2"
"Enzastaurin","A549","6","10","up regulation","2.723","GRB10"
"Enzastaurin","SK-BR-3","6","2","up regulation","2.723","CHP"
"Enzastaurin","Hep G2","6","10","up regulation","2.722","HMGCR"
"Enzastaurin","VCaP","24","10","up regulation","2.717","SQRDL"
"Enzastaurin","A549","6","10","up regulation","2.715","GNPDA1"
"Enzastaurin","SK-BR-3","24","2","up regulation","2.709","PIP4K2B"
"Enzastaurin","Hs 578T","24","10","up regulation","2.709","ENOSF1"
"Enzastaurin","PC-3","6","10","up regulation","2.695","PHKG2"
"Enzastaurin","MDA-MB-231","6","10","up regulation","2.687","CYTH1"
"Enzastaurin","VCaP","6","10","up regulation","2.684","MTHFD2"
"Enzastaurin","MDA-MB-231","24","2","up regulation","2.682","PDIA5"
"Enzastaurin","SK-BR-3","24","0.4","up regulation","2.677","ME2"
"Enzastaurin","BT-20","6","10","up regulation","2.674","RB1"
"Enzastaurin","HT-29","6","10","up regulation","2.673","CHP"
"Enzastaurin","HT-29","6","10","up regulation","2.67","ADO"
"Enzastaurin","A-375","6","10","up regulation","2.669","RRP8"
"Enzastaurin","A549","6","10","up regulation","2.661","PDHX"
"Enzastaurin","A-375","6","10","up regulation","2.659","MALT1"
"Enzastaurin","MDA-MB-231","24","10","up regulation","2.651","MYLK"
"Enzastaurin","A549","6","10","up regulation","2.647","GNPDA1"
"Enzastaurin","A-375","6","10","up regulation","2.64","FAS"
"Enzastaurin","PC-3","6","10","up regulation","2.639","CFLAR"
"Enzastaurin","A-375","6","10","up regulation","2.639","ASAH1"
"Enzastaurin","BT-20","6","2","up regulation","2.637","SLC25A13"
"Enzastaurin","SK-BR-3","24","0.4","up regulation","2.629","SNX11"
"Enzastaurin","MDA-MB-231","24","0.08","up regulation","2.628","DNAJB1"
"Enzastaurin","MDA-MB-231","6","10","up regulation","2.624","KIF14"
"Enzastaurin","BT-20","24","10","up regulation","2.622","GRB10"
"Enzastaurin","MDA-MB-231","6","10","up regulation","2.615","RBM6"
"Enzastaurin","Hep G2","6","10","up regulation","2.614","FDFT1"
"Enzastaurin","BT-20","24","10","up regulation","2.612","FRS2"
"Enzastaurin","PC-3","6","10","up regulation","2.612","CASP7"
"Enzastaurin","VCaP","6","10","up regulation","2.611","INSIG1"
"Enzastaurin","HT-29","6","10","up regulation","2.611","TATDN2"
"Enzastaurin","MDA-MB-231","24","2","up regulation","2.61","PRKCD"
"Enzastaurin","Hs 578T","6","10","up regulation","2.607","UBR7"
"Enzastaurin","HT-29","6","10","up regulation","2.605","RRP1B"
"Enzastaurin","HT-29","6","10","up regulation","2.604","ARFIP2"
"Enzastaurin","A-375","6","10","up regulation","2.6","LAMA3"
"Enzastaurin","MDA-MB-231","24","10","up regulation","2.599","ADAT1"
"Enzastaurin","Hs 578T","24","0.08","up regulation","2.597","HERC6"
"Enzastaurin","A-375","6","10","up regulation","2.596","ST6GALNAC2"
"Enzastaurin","A-375","6","10","up regulation","2.586","CAPN1"
"Enzastaurin","VCaP","6","10","up regulation","2.58","RNF167"
"Enzastaurin","VCaP","6","10","up regulation","2.579","RRP8"
"Enzastaurin","HT-29","6","10","up regulation","2.577","NFATC3"
"Enzastaurin","SK-BR-3","24","2","up regulation","2.571","IDE"
"Enzastaurin","VCaP","6","10","up regulation","2.57","MALT1"
"Enzastaurin","VCaP","6","10","up regulation","2.569","DCK"
"Enzastaurin","BT-20","24","10","up regulation","2.567","SLC37A4"
"Enzastaurin","BT-20","6","10","up regulation","2.564","NFKBIB"
"Enzastaurin","Hs 578T","24","10","up regulation","2.562","LRRC16A"
"Enzastaurin","MDA-MB-231","24","2","up regulation","2.56","KAT6A"
"Enzastaurin","MDA-MB-231","24","2","up regulation","2.557","FSD1"
"Enzastaurin","VCaP","6","10","up regulation","2.545","EIF4EBP1"
"Enzastaurin","HT-29","6","10","up regulation","2.541","SCARB1"
