"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"paclitaxel","PC-3","24","10","up regulation","3.966","AURKA"
"paclitaxel","A549","24","10","up regulation","3.966","AKAP8L"
"paclitaxel","MCF7","24","10","up regulation","3.952","JMJD6"
"paclitaxel","MCF7","24","10","up regulation","3.941","AURKA"
"paclitaxel","MCF7","24","10","up regulation","3.93","IL1B"
"paclitaxel","HT-29","6","10","up regulation","3.889","PKIG"
"paclitaxel","PC-3","24","10","up regulation","3.877","HIST2H2BE"
"paclitaxel","MCF7","24","10","up regulation","3.866","PLCB3"
"paclitaxel","A549","6","0.0137","up regulation","3.79","FBXO7"
"paclitaxel","A549","24","10","up regulation","3.755","GNAI1"
"paclitaxel","A549","24","10","up regulation","3.742","KIF20A"
"paclitaxel","A549","6","10","up regulation","3.737","SUV39H1"
"paclitaxel","MCF7","24","10","up regulation","3.724","PPP1R13B"
"paclitaxel","PC-3","24","10","up regulation","3.666","ST3GAL5"
"paclitaxel","MCF7","24","10","up regulation","3.568","PMAIP1"
"paclitaxel","MCF7","24","10","up regulation","3.554","DNAJB6"
"paclitaxel","A549","6","0.1235","up regulation","3.552","CDK6"
"paclitaxel","A549","24","10","up regulation","3.501","JMJD6"
"paclitaxel","MCF7","24","10","up regulation","3.47","MYL9"
"paclitaxel","HT-29","6","10","up regulation","3.47","SYNGR3"
"paclitaxel","A549","24","10","up regulation","3.45","FOSL1"
"paclitaxel","A549","24","10","up regulation","3.438","SLC1A4"
"paclitaxel","PC-3","24","10","up regulation","3.424","STK10"
"paclitaxel","A549","24","10","up regulation","3.415","ANO10"
"paclitaxel","MCF7","6","0.0046","up regulation","3.414","DUSP3"
"paclitaxel","A549","6","0.1235","up regulation","3.395","GRB10"
"paclitaxel","MCF7","24","10","up regulation","3.383","GRB10"
"paclitaxel","VCaP","24","10","up regulation","3.367","CCNA2"
"paclitaxel","MCF7","24","10","up regulation","3.358","CERK"
"paclitaxel","MCF7","24","10","up regulation","3.355","GDPD5"
"paclitaxel","A549","24","10","up regulation","3.308","TPM1"
"paclitaxel","PC-3","24","10","up regulation","3.293","TUBB6"
"paclitaxel","A549","6","0.0137","up regulation","3.293","RSU1"
"paclitaxel","MCF7","6","0.0046","up regulation","3.293","CLPX"
"paclitaxel","A549","24","10","up regulation","3.27","KIF14"
"paclitaxel","A549","24","10","up regulation","3.268","GNB5"
"paclitaxel","HT-29","6","10","up regulation","3.246","METRN"
"paclitaxel","MCF7","24","10","up regulation","3.243","TERT"
"paclitaxel","MCF7","24","10","up regulation","3.23","CCNB1"
"paclitaxel","A549","24","10","up regulation","3.215","NARFL"
"paclitaxel","A549","24","10","up regulation","3.206","PAK4"
"paclitaxel","MCF7","24","10","up regulation","3.205","CRELD2"
"paclitaxel","MCF7","6","0.0046","up regulation","3.176","SCCPDH"
"paclitaxel","MCF7","6","0.0046","up regulation","3.165","EED"
"paclitaxel","MCF7","24","10","up regulation","3.159","HMG20B"
"paclitaxel","PC-3","24","10","up regulation","3.154","AXIN1"
"paclitaxel","A549","6","3.3333","up regulation","3.154","GPC1"
"paclitaxel","HT-29","6","10","up regulation","3.135","HS2ST1"
"paclitaxel","U-937","6","1","up regulation","3.084","BIRC2"
"paclitaxel","MCF7","6","0.0046","up regulation","3.075","BZW2"
"paclitaxel","MCF7","24","10","up regulation","3.071","VPS28"
"paclitaxel","A549","6","0.0137","up regulation","3.062","CHMP6"
"paclitaxel","A549","24","10","up regulation","3.058","AXIN1"
"paclitaxel","MCF7","24","10","up regulation","3.053","PRKX"
"paclitaxel","MCF7","24","10","up regulation","3.037","PRR7"
"paclitaxel","A549","24","10","up regulation","2.997","DRAP1"
"paclitaxel","MCF7","24","10","up regulation","2.99","TIMP2"
"paclitaxel","U-937","6","1","up regulation","2.987","FBXO11"
"paclitaxel","A549","24","10","up regulation","2.981","LBR"
"paclitaxel","MCF7","24","10","up regulation","2.979","IGFBP3"
"paclitaxel","PC-3","24","10","up regulation","2.979","OXSR1"
"paclitaxel","A549","24","10","up regulation","2.975","SHC1"
"paclitaxel","PC-3","24","10","up regulation","2.936","EPHA3"
"paclitaxel","MCF7","24","10","up regulation","2.927","PRKACA"
"paclitaxel","A549","6","10","up regulation","2.921","PDIA5"
"paclitaxel","A549","24","10","up regulation","2.917","PSMD9"
"paclitaxel","PC-3","24","10","up regulation","2.905","GADD45A"
"paclitaxel","MCF7","24","10","up regulation","2.898","MOK"
"paclitaxel","MCF7","24","10","up regulation","2.885","CDC20"
"paclitaxel","PC-3","24","10","up regulation","2.873","CCNB1"
"paclitaxel","A549","24","10","up regulation","2.871","MOK"
"paclitaxel","PC-3","24","10","up regulation","2.861","KIF20A"
"paclitaxel","PC-3","24","10","up regulation","2.85","MYC"
"paclitaxel","MCF7","24","10","up regulation","2.842","NOSIP"
"paclitaxel","MCF7","24","10","up regulation","2.83","HERPUD1"
"paclitaxel","MCF7","6","0.0046","up regulation","2.827","RAE1"
"paclitaxel","MCF7","24","10","up regulation","2.827","IFNAR1"
"paclitaxel","MCF7","24","10","up regulation","2.818","COL4A1"
"paclitaxel","A549","6","3.3333","up regulation","2.817","CCDC90A"
"paclitaxel","A549","24","10","up regulation","2.813","SACM1L"
"paclitaxel","VCaP","24","10","up regulation","2.812","DCUN1D4"
"paclitaxel","MCF7","6","0.0046","up regulation","2.805","BAD"
"paclitaxel","PC-3","24","10","up regulation","2.799","CDKN1A"
"paclitaxel","MCF7","24","10","up regulation","2.795","NPRL2"
"paclitaxel","A549","24","10","up regulation","2.768","KCTD5"
"paclitaxel","U-937","6","1","up regulation","2.763","STXBP1"
"paclitaxel","MCF7","24","10","up regulation","2.735","PHKG2"
"paclitaxel","MCF7","24","10","up regulation","2.727","TRAPPC3"
"paclitaxel","MCF7","24","10","up regulation","2.721","SENP6"
"paclitaxel","MCF7","24","10","up regulation","2.715","TPM1"
"paclitaxel","MCF7","24","10","up regulation","2.711","ABHD6"
"paclitaxel","A549","24","10","up regulation","2.71","GNA11"
"paclitaxel","MCF7","24","10","up regulation","2.688","MBTPS1"
"paclitaxel","MCF7","24","10","up regulation","2.684","CSNK2A2"
"paclitaxel","MCF7","24","10","up regulation","2.682","AXIN1"
"paclitaxel","MCF7","24","10","up regulation","2.672","KEAP1"
"paclitaxel","A549","24","10","up regulation","2.657","TUBB6"
"paclitaxel","VCaP","24","10","up regulation","2.653","CFLAR"
"paclitaxel","MCF7","24","10","up regulation","2.653","BUB1B"
"paclitaxel","MCF7","24","10","up regulation","2.648","PTK2B"
"paclitaxel","HT-29","6","10","up regulation","2.643","SESN1"
"paclitaxel","A549","6","0.1235","up regulation","2.641","YTHDF1"
"paclitaxel","A549","24","10","up regulation","2.637","EPHB2"
"paclitaxel","MCF7","24","10","up regulation","2.632","POLR1C"
"paclitaxel","MCF7","24","10","up regulation","2.631","TP53BP2"
"paclitaxel","HT-29","6","10","up regulation","2.626","WDR61"
"paclitaxel","A549","24","10","up regulation","2.616","BIRC2"
"paclitaxel","MCF7","24","10","up regulation","2.597","TNFRSF21"
"paclitaxel","A549","6","0.1235","up regulation","2.589","CDH3"
"paclitaxel","A549","6","0.0137","up regulation","2.579","SMARCD2"
"paclitaxel","MCF7","24","10","up regulation","2.579","SYK"
"paclitaxel","HT-29","6","10","up regulation","2.572","AURKA"
"paclitaxel","VCaP","24","10","up regulation","2.564","TBXA2R"
"paclitaxel","A549","6","0.0137","up regulation","2.562","DYRK3"
"paclitaxel","PC-3","24","10","up regulation","2.556","DNTTIP2"
"paclitaxel","PC-3","24","10","up regulation","2.555","RELB"
"paclitaxel","A549","24","10","up regulation","2.543","CANT1"
"paclitaxel","PC-3","24","10","up regulation","2.539","DDX10"
"paclitaxel","A549","6","0.1235","up regulation","2.538","SHC1"
"paclitaxel","MCF7","6","0.0046","up regulation","2.52","IKBKAP"
"paclitaxel","PC-3","24","10","up regulation","2.513","PHF15"
"paclitaxel","MCF7","6","0.0046","up regulation","2.503","NIPSNAP1"
"paclitaxel","A549","24","10","up regulation","2.498","TATDN2"
"paclitaxel","A549","6","0.1235","up regulation","2.47","LRRC16A"
"paclitaxel","A549","6","10","up regulation","2.46","FOSL1"
"paclitaxel","A549","6","0.1235","up regulation","2.459","EVL"
"paclitaxel","A549","24","10","up regulation","2.45","TBC1D9B"
"paclitaxel","A549","24","10","up regulation","2.444","SMC4"
"paclitaxel","A549","24","10","up regulation","2.434","GPC1"
"paclitaxel","MCF7","6","0.0046","up regulation","2.432","PTPN6"
"paclitaxel","PC-3","24","10","up regulation","2.418","IER3"
"paclitaxel","U-937","6","1","up regulation","2.403","SLC1A4"
"paclitaxel","A549","24","10","up regulation","2.395","ELOVL6"
"paclitaxel","A549","6","0.1235","up regulation","2.386","LGALS8"
"paclitaxel","A549","24","10","up regulation","2.38","CHERP"
"paclitaxel","VCaP","24","10","up regulation","2.379","CRKL"
"paclitaxel","A549","24","10","up regulation","2.361","EPB41L2"
"paclitaxel","VCaP","24","10","up regulation","2.358","AURKA"
"paclitaxel","A549","6","10","up regulation","2.344","PIH1D1"
"paclitaxel","MCF7","6","0.0046","up regulation","2.344","MLLT11"
"paclitaxel","A549","24","10","up regulation","2.316","PRR7"
"paclitaxel","HT-29","6","10","up regulation","2.311","MTF2"
"paclitaxel","A549","24","10","up regulation","2.311","AURKA"
"paclitaxel","VCaP","24","10","up regulation","2.31","TCFL5"
"paclitaxel","A549","6","3.3333","up regulation","2.31","BDH1"
"paclitaxel","A549","24","10","up regulation","2.304","SESN1"
"paclitaxel","PC-3","24","10","up regulation","2.294","CCNB2"
"paclitaxel","HT-29","6","10","up regulation","2.288","CDCA4"
"paclitaxel","A549","24","10","up regulation","2.288","STK25"
"paclitaxel","A549","6","0.0137","up regulation","2.285","TSEN2"
"paclitaxel","PC-3","24","10","up regulation","2.285","PSMD9"
"paclitaxel","HT-29","6","10","up regulation","2.285","MICALL1"
"paclitaxel","A549","24","10","up regulation","2.276","TLE1"
"paclitaxel","PC-3","24","10","up regulation","2.274","NOSIP"
"paclitaxel","HT-29","6","10","up regulation","2.268","PSMD10"
"paclitaxel","A549","24","10","up regulation","2.254","CDC20"
"paclitaxel","A549","6","3.3333","up regulation","2.249","FOXO3"
"paclitaxel","HT-29","6","10","up regulation","2.244","CTTN"
"paclitaxel","VCaP","24","10","up regulation","2.243","MAST2"
"paclitaxel","PC-3","24","10","up regulation","2.227","DDIT4"
"paclitaxel","A549","6","10","up regulation","2.221","SRC"
"paclitaxel","A549","24","10","up regulation","2.214","HOXA10"
"paclitaxel","HT-29","6","10","up regulation","2.211","UFM1"
"paclitaxel","A549","6","3.3333","up regulation","2.203","KIF2C"
"paclitaxel","MCF7","6","0.0046","up regulation","2.199","SNX11"
"paclitaxel","A549","24","10","up regulation","2.192","CTSL1"
"paclitaxel","A549","24","10","up regulation","2.186","TOMM34"
"paclitaxel","MCF7","6","0.0046","up regulation","2.168","CIAPIN1"
"paclitaxel","U-937","6","1","up regulation","2.164","SPP1"
"paclitaxel","MCF7","6","0.0046","up regulation","2.144","CDK1"
"paclitaxel","A549","24","10","up regulation","2.132","SENP6"
"paclitaxel","PC-3","24","10","up regulation","2.132","PPP2R5E"
"paclitaxel","PC-3","24","10","up regulation","2.128","ZMYM2"
"paclitaxel","A549","24","10","up regulation","2.126","NPC1"
"paclitaxel","VCaP","24","10","up regulation","2.125","ABHD4"
"paclitaxel","A549","6","3.3333","up regulation","2.114","FOSL1"
"paclitaxel","VCaP","24","10","up regulation","2.107","STK10"
"paclitaxel","A549","24","10","up regulation","2.102","BAG3"
"paclitaxel","VCaP","24","10","up regulation","2.1","CSNK2A2"
"paclitaxel","HT-29","6","10","up regulation","2.098","HERPUD1"
"paclitaxel","A549","6","3.3333","up regulation","2.087","BACE2"
"paclitaxel","PC-3","24","10","up regulation","2.086","PMAIP1"
"paclitaxel","VCaP","24","10","up regulation","2.084","PHKG2"
"paclitaxel","MCF7","6","0.0046","up regulation","2.084","TATDN2"
"paclitaxel","A549","24","10","up regulation","2.08","HMG20B"
"paclitaxel","PC-3","24","10","up regulation","2.077","JUN"
"paclitaxel","A549","6","10","up regulation","2.076","RALGDS"
"paclitaxel","A549","24","10","up regulation","2.074","NUP62"
"paclitaxel","PC-3","24","10","up regulation","2.068","ZFP36"
"paclitaxel","A549","6","0.1235","up regulation","2.067","SRC"
"paclitaxel","MCF7","6","0.0046","up regulation","2.065","SLC35A3"
"paclitaxel","A549","24","10","up regulation","2.065","CEBPZ"
"paclitaxel","A549","6","0.1235","up regulation","2.06","IQGAP1"
"paclitaxel","A549","24","10","up regulation","2.058","MFSD10"
"paclitaxel","MCF7","6","0.0046","up regulation","2.057","ZNF131"
"paclitaxel","MCF7","6","0.0046","up regulation","2.055","GALE"
"paclitaxel","A549","6","3.3333","up regulation","2.049","TLE1"
"paclitaxel","U-937","6","1","up regulation","2.046","ACAA1"
"paclitaxel","A549","6","10","up regulation","2.044","KIAA0355"
"paclitaxel","A549","6","10","up regulation","2.034","BACE2"
"paclitaxel","A549","6","0.1235","up regulation","2.03","RBM6"
"paclitaxel","VCaP","24","10","up regulation","2.029","CDC25B"
"paclitaxel","A549","6","3.3333","up regulation","2.026","PIH1D1"
"paclitaxel","U-937","6","1","up regulation","2.022","LRRC41"
"paclitaxel","MCF7","6","0.0046","up regulation","2.021","ABCC5"
"paclitaxel","A549","6","0.1235","up regulation","2.021","PACSIN3"
"paclitaxel","VCaP","24","10","up regulation","2.014","MOK"
"paclitaxel","A549","6","10","up regulation","2.012","SCYL3"
"paclitaxel","MCF7","6","0.0046","up regulation","2.01","MBNL1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.999","NENF"
"paclitaxel","A549","6","10","up regulation","1.997","GRB10"
"paclitaxel","A549","6","0.1235","up regulation","1.995","SYNGR3"
"paclitaxel","A549","6","10","up regulation","1.993","MAST2"
"paclitaxel","VCaP","24","10","up regulation","1.986","SQRDL"
"paclitaxel","A549","6","10","up regulation","1.979","SCCPDH"
"paclitaxel","MCF7","6","0.0046","up regulation","1.947","TPD52L2"
"paclitaxel","VCaP","24","10","up regulation","1.94","NFATC4"
"paclitaxel","MCF7","6","0.0046","up regulation","1.938","BTK"
"paclitaxel","PC-3","24","10","up regulation","1.933","HSPA8"
"paclitaxel","U-937","6","1","up regulation","1.932","PRR7"
"paclitaxel","PC-3","24","10","up regulation","1.921","PAK4"
"paclitaxel","A549","6","10","up regulation","1.918","KCNK1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.913","ACAA1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.898","HMG20B"
"paclitaxel","VCaP","24","10","up regulation","1.896","PDLIM1"
"paclitaxel","PC-3","24","10","up regulation","1.896","HYOU1"
"paclitaxel","HT-29","6","10","up regulation","1.89","CERK"
"paclitaxel","A549","6","0.1235","up regulation","1.888","FOSL1"
"paclitaxel","A549","6","0.1235","up regulation","1.887","NCK2"
"paclitaxel","PC-3","24","10","up regulation","1.88","DRAP1"
"paclitaxel","A549","6","3.3333","up regulation","1.88","TPM1"
"paclitaxel","A549","6","0.1235","up regulation","1.878","ZNF131"
"paclitaxel","MCF7","6","0.0046","up regulation","1.876","CDC42"
"paclitaxel","VCaP","24","10","up regulation","1.874","ST6GALNAC2"
"paclitaxel","PC-3","24","10","up regulation","1.87","CSNK1E"
"paclitaxel","VCaP","24","10","up regulation","1.869","HLA-DRA"
"paclitaxel","A549","6","3.3333","up regulation","1.858","PAN2"
"paclitaxel","MCF7","6","0.0046","up regulation","1.858","HEATR1"
"paclitaxel","VCaP","24","10","up regulation","1.851","CAST"
"paclitaxel","U-937","6","1","up regulation","1.845","SPRED2"
"paclitaxel","VCaP","24","10","up regulation","1.844","CSNK1E"
"paclitaxel","VCaP","24","10","up regulation","1.843","PTGS2"
"paclitaxel","U-937","6","1","up regulation","1.842","TCERG1"
"paclitaxel","A549","6","0.0137","up regulation","1.833","P4HTM"
"paclitaxel","A549","6","0.0137","up regulation","1.829","DDX10"
"paclitaxel","HT-29","6","10","up regulation","1.823","GPR56"
"paclitaxel","PC-3","24","10","up regulation","1.821","CEBPD"
"paclitaxel","PC-3","24","10","up regulation","1.817","PSRC1"
"paclitaxel","PC-3","24","10","up regulation","1.812","EXT1"
"paclitaxel","VCaP","24","10","up regulation","1.811","IGF2BP2"
"paclitaxel","VCaP","24","10","up regulation","1.81","KIF20A"
"paclitaxel","PC-3","24","10","up regulation","1.803","PTPN12"
"paclitaxel","A549","6","10","up regulation","1.803","CD58"
"paclitaxel","VCaP","24","10","up regulation","1.801","NFIL3"
"paclitaxel","VCaP","24","10","up regulation","1.792","AXIN1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.792","CCDC92"
"paclitaxel","PC-3","24","10","up regulation","1.791","SOCS2"
"paclitaxel","A549","6","0.1235","up regulation","1.79","RELB"
"paclitaxel","PC-3","24","10","up regulation","1.789","SACM1L"
"paclitaxel","VCaP","24","10","up regulation","1.785","KLHL9"
"paclitaxel","PC-3","24","10","up regulation","1.776","PTPN1"
"paclitaxel","A549","6","0.0137","up regulation","1.776","DSG2"
"paclitaxel","MCF7","6","0.0046","up regulation","1.776","PCK2"
"paclitaxel","MCF7","6","0.0046","up regulation","1.772","ZNF274"
"paclitaxel","A549","6","0.1235","up regulation","1.771","UFM1"
"paclitaxel","A549","6","10","up regulation","1.765","CHN1"
"paclitaxel","HT-29","6","10","up regulation","1.765","INSIG1"
"paclitaxel","A549","6","10","up regulation","1.764","TCTN1"
"paclitaxel","A549","6","0.1235","up regulation","1.763","VGLL4"
"paclitaxel","A549","6","3.3333","up regulation","1.763","LAMA3"
"paclitaxel","MCF7","6","0.0046","up regulation","1.763","FIS1"
"paclitaxel","A549","6","10","up regulation","1.758","TLE1"
"paclitaxel","HT-29","6","10","up regulation","1.758","MAMLD1"
"paclitaxel","A549","6","10","up regulation","1.753","NFKBIA"
"paclitaxel","PC-3","24","10","up regulation","1.752","GRB10"
"paclitaxel","PC-3","24","10","up regulation","1.748","HSD17B11"
"paclitaxel","A549","6","3.3333","up regulation","1.748","SPEN"
"paclitaxel","A549","6","3.3333","up regulation","1.745","HMGCS1"
"paclitaxel","A549","6","0.0137","up regulation","1.739","FOSL1"
"paclitaxel","A549","6","0.0137","up regulation","1.739","SMC4"
"paclitaxel","VCaP","24","10","up regulation","1.738","GLI2"
"paclitaxel","A549","6","10","up regulation","1.736","RELB"
"paclitaxel","VCaP","24","10","up regulation","1.735","NFE2L2"
"paclitaxel","PC-3","24","10","up regulation","1.734","HSD17B10"
"paclitaxel","U-937","6","1","up regulation","1.733","PPIC"
"paclitaxel","U-937","6","1","up regulation","1.73","KIF20A"
"paclitaxel","VCaP","24","10","up regulation","1.728","DENND2D"
"paclitaxel","VCaP","24","10","up regulation","1.727","CHN1"
"paclitaxel","A549","6","3.3333","up regulation","1.727","PIGB"
"paclitaxel","VCaP","24","10","up regulation","1.723","SNAP25"
"paclitaxel","HT-29","6","10","up regulation","1.716","HMGCS1"
"paclitaxel","PC-3","24","10","up regulation","1.71","FAS"
"paclitaxel","U-937","6","1","up regulation","1.706","PHKB"
"paclitaxel","U-937","6","1","up regulation","1.705","PYCR1"
"paclitaxel","HT-29","6","10","up regulation","1.702","PLK1"
"paclitaxel","U-937","6","1","up regulation","1.697","TMEM97"
"paclitaxel","A549","6","3.3333","up regulation","1.692","KEAP1"
"paclitaxel","VCaP","24","10","up regulation","1.682","GADD45B"
"paclitaxel","A549","6","3.3333","up regulation","1.682","NPC1"
"paclitaxel","A549","6","3.3333","up regulation","1.677","SYNGR3"
"paclitaxel","A549","6","0.0137","up regulation","1.677","TXLNA"
"paclitaxel","A549","6","3.3333","up regulation","1.674","TNIP1"
"paclitaxel","A549","6","10","up regulation","1.671","PLK1"
"paclitaxel","VCaP","24","10","up regulation","1.668","CDC45"
"paclitaxel","A549","6","0.0137","up regulation","1.661","NSDHL"
"paclitaxel","PC-3","24","10","up regulation","1.66","RALA"
"paclitaxel","VCaP","24","10","up regulation","1.655","RAB31"
"paclitaxel","A549","6","3.3333","up regulation","1.652","RELB"
"paclitaxel","VCaP","24","10","up regulation","1.651","NFATC3"
"paclitaxel","U-937","6","1","up regulation","1.646","DAXX"
"paclitaxel","A549","6","0.1235","up regulation","1.64","LOXL1"
"paclitaxel","A549","6","3.3333","up regulation","1.639","PLA2G15"
"paclitaxel","MCF7","6","0.0046","up regulation","1.634","CCNA2"
"paclitaxel","HT-29","6","10","up regulation","1.624","FHL2"
"paclitaxel","A549","6","3.3333","up regulation","1.623","RPL39L"
"paclitaxel","HT-29","6","10","up regulation","1.621","AXIN1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.62","GTPBP8"
"paclitaxel","PC-3","24","10","up regulation","1.615","GNAI2"
"paclitaxel","U-937","6","1","up regulation","1.612","RFNG"
"paclitaxel","A549","6","10","up regulation","1.604","HMGCS1"
"paclitaxel","HT-29","6","10","up regulation","1.602","HOMER2"
"paclitaxel","A549","6","0.0137","up regulation","1.601","IGF2BP2"
"paclitaxel","VCaP","24","10","up regulation","1.587","CCNB1"
"paclitaxel","VCaP","24","10","up regulation","1.587","IL4R"
"paclitaxel","U-937","6","1","up regulation","1.585","ICAM3"
"paclitaxel","A549","6","0.0137","up regulation","1.577","ANO10"
"paclitaxel","VCaP","24","10","up regulation","1.573","FGFR4"
"paclitaxel","A549","6","3.3333","up regulation","1.573","NCK2"
"paclitaxel","MCF7","6","0.0046","up regulation","1.573","ANXA7"
"paclitaxel","U-937","6","1","up regulation","1.567","TFDP1"
"paclitaxel","A549","6","10","up regulation","1.564","DDX42"
"paclitaxel","MCF7","6","0.0046","up regulation","1.563","DUSP4"
"paclitaxel","A549","6","3.3333","up regulation","1.562","TXLNA"
"paclitaxel","A549","6","3.3333","up regulation","1.556","KIAA0100"
"paclitaxel","A549","6","10","up regulation","1.555","PHF15"
"paclitaxel","A549","6","10","up regulation","1.554","ZMYM2"
"paclitaxel","A549","6","3.3333","up regulation","1.552","ZNF131"
"paclitaxel","VCaP","24","10","up regulation","1.552","NR1H2"
"paclitaxel","A549","6","0.0137","up regulation","1.551","KEAP1"
"paclitaxel","A549","6","0.0137","up regulation","1.548","KIF20A"
"paclitaxel","VCaP","24","10","up regulation","1.545","BTK"
"paclitaxel","VCaP","24","10","up regulation","1.545","GPER"
"paclitaxel","A549","6","10","up regulation","1.538","TUBB6"
"paclitaxel","HT-29","6","10","up regulation","1.535","NUCB2"
"paclitaxel","A549","6","10","up regulation","1.534","TATDN2"
"paclitaxel","HT-29","6","10","up regulation","1.533","PHF15"
"paclitaxel","A549","6","0.0137","up regulation","1.533","PLK1"
"paclitaxel","A549","6","3.3333","up regulation","1.532","PLK1"
"paclitaxel","A549","6","0.1235","up regulation","1.529","KLHL9"
"paclitaxel","PC-3","24","10","up regulation","1.529","TNIP1"
"paclitaxel","A549","6","0.1235","up regulation","1.523","LAMA3"
"paclitaxel","MCF7","6","0.0046","up regulation","1.518","TUBB6"
"paclitaxel","A549","6","10","up regulation","1.518","TP53BP2"
"paclitaxel","A549","6","0.0137","up regulation","1.516","HSPD1"
"paclitaxel","MCF7","6","0.0046","up regulation","1.514","ATG3"
"paclitaxel","MCF7","6","0.0046","up regulation","1.506","CDH3"
"paclitaxel","A549","6","3.3333","up regulation","1.505","NFKBIA"
"paclitaxel","A549","6","3.3333","up regulation","1.505","BLMH"
"paclitaxel","U-937","6","1","up regulation","1.504","PLK1"
"paclitaxel","A549","6","0.0137","up regulation","1.501","AKAP8"
"paclitaxel","A549","6","10","up regulation","1.501","PAK4"
"paclitaxel","HT-29","6","10","up regulation","1.498","TCTN1"
"paclitaxel","A549","6","3.3333","up regulation","1.498","EML3"
"paclitaxel","MCF7","6","0.0046","up regulation","1.497","EPN2"
"paclitaxel","HT-29","6","10","up regulation","1.497","FYN"
"paclitaxel","MCF7","6","0.0046","up regulation","1.495","KIF2C"
"paclitaxel","VCaP","24","10","up regulation","1.494","DYRK3"
"paclitaxel","VCaP","24","10","up regulation","1.488","KIT"
"paclitaxel","A549","6","0.0137","up regulation","1.488","KIF2C"
"paclitaxel","VCaP","24","10","up regulation","1.484","GFOD1"
"paclitaxel","A549","6","3.3333","up regulation","1.484","NIPSNAP1"
"paclitaxel","VCaP","24","10","up regulation","1.484","PRKCQ"
"paclitaxel","VCaP","24","10","up regulation","1.479","CERK"
"paclitaxel","A549","6","0.0137","up regulation","1.479","RRP1B"
"paclitaxel","A549","6","3.3333","up regulation","1.475","XPO7"
"paclitaxel","MCF7","6","0.0046","up regulation","1.475","CENPE"
"paclitaxel","MCF7","6","0.0046","up regulation","1.471","DCK"
"paclitaxel","A549","6","0.0137","up regulation","1.468","TLE1"
"paclitaxel","U-937","6","1","up regulation","1.463","BLMH"
"paclitaxel","A549","6","3.3333","up regulation","1.461","ELAC2"
"paclitaxel","A549","6","10","up regulation","1.46","RPS6KA1"
"paclitaxel","A549","6","10","up regulation","1.456","KIF2C"
"paclitaxel","A549","6","0.0137","up regulation","1.454","KDM3A"
"paclitaxel","HT-29","6","10","up regulation","1.453","KIAA0100"
"paclitaxel","MCF7","6","0.0046","up regulation","1.451","MRPS2"
