"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"navitoclax","Hep G2","6","10","up regulation","1.44","XPO7"
"navitoclax","LoVo","6","10","up regulation","1.436","NUP85"
"navitoclax","LoVo","6","10","up regulation","1.435","RRS1"
"navitoclax","SW620","6","10","up regulation","1.426","DDR1"
"navitoclax","LoVo","6","10","up regulation","1.424","USP7"
"navitoclax","HCC-15","6","10","up regulation","1.422","EAPP"
"navitoclax","A-375","6","10","up regulation","1.421","PPIC"
"navitoclax","SW620","6","10","up regulation","1.418","IKBKB"
"navitoclax","LoVo","6","10","up regulation","1.416","RPS6KA1"
"navitoclax","U-937","6","10","up regulation","1.414","PTPN6"
"navitoclax","A-375","6","10","up regulation","1.412","MCOLN1"
"navitoclax","U-937","6","10","up regulation","1.411","PSMD9"
"navitoclax","LoVo","6","10","up regulation","1.408","GNAS"
"navitoclax","SW620","6","10","up regulation","1.381","CANT1"
"navitoclax","HCC-15","6","10","up regulation","1.38","CENPE"
"navitoclax","HCC-15","6","10","up regulation","1.379","PAK6"
"navitoclax","U-937","6","10","up regulation","1.378","HMGA2"
"navitoclax","U-937","6","10","up regulation","1.377","MAPKAPK3"
"navitoclax","LoVo","6","10","up regulation","1.377","PLOD3"
"navitoclax","LoVo","6","10","up regulation","1.367","SPR"
"navitoclax","A-375","6","10","up regulation","1.361","FZD7"
"navitoclax","SW620","6","10","up regulation","1.353","REEP5"
"navitoclax","LoVo","6","10","up regulation","1.353","PIGB"
"navitoclax","A-375","6","10","up regulation","1.347","HERC6"
"navitoclax","HCC-15","6","10","up regulation","1.345","CDK6"
"navitoclax","HCC-15","6","10","up regulation","1.341","DNMT1"
"navitoclax","LoVo","6","10","up regulation","1.339","ADCK3"
"navitoclax","U-937","6","10","up regulation","1.338","CTTN"
"navitoclax","HCC-15","6","10","up regulation","1.335","IARS2"
"navitoclax","LoVo","6","10","up regulation","1.328","MBOAT7"
"navitoclax","U-937","6","10","up regulation","1.324","EIF4G1"
"navitoclax","U-937","6","10","up regulation","1.322","CTNNAL1"
"navitoclax","U-937","6","10","up regulation","1.319","ITFG1"
"navitoclax","LoVo","6","10","up regulation","1.316","PHF15"
"navitoclax","U-937","6","10","up regulation","1.311","SOX4"
"navitoclax","SW620","6","10","up regulation","1.31","GDPD5"
"navitoclax","LoVo","6","10","up regulation","1.31","LIG1"
"navitoclax","U-937","6","10","up regulation","1.306","GADD45B"
"navitoclax","U-937","6","10","up regulation","1.303","CHP"
"navitoclax","U-937","6","10","up regulation","1.302","RPS6"
"navitoclax","LoVo","6","10","up regulation","1.293","COPS7A"
"navitoclax","LoVo","6","10","up regulation","1.284","MFSD10"
"navitoclax","HCC-15","6","10","up regulation","1.281","SCARB1"
"navitoclax","U-937","6","10","up regulation","1.279","TMEM110"
"navitoclax","U-937","6","10","up regulation","1.275","HSPD1"
"navitoclax","U-937","6","10","up regulation","1.27","ASCC3"
"navitoclax","U-937","6","10","up regulation","1.269","STAT5B"
"navitoclax","U-937","6","10","up regulation","1.268","MTF2"
"navitoclax","Hep G2","6","10","up regulation","1.263","CREG1"
"navitoclax","LoVo","6","10","up regulation","1.263","CSK"
"navitoclax","LoVo","6","10","up regulation","1.26","AKAP8L"
"navitoclax","LoVo","6","10","up regulation","1.259","AKT1"
"navitoclax","LoVo","6","10","up regulation","1.258","PSMG1"
"navitoclax","U-937","6","10","up regulation","1.258","G3BP1"
"navitoclax","U-937","6","10","up regulation","1.256","CCNA1"
"navitoclax","Hep G2","6","10","up regulation","1.249","CENPE"
"navitoclax","A-375","6","10","up regulation","1.246","RAI14"
"navitoclax","MCF7","24","10","up regulation","1.235","APBB2"
"navitoclax","Hep G2","6","10","up regulation","1.235","SH3BP5"
"navitoclax","HCC-15","6","10","up regulation","1.226","LPGAT1"
"navitoclax","SW620","6","10","up regulation","1.216","TIAM1"
"navitoclax","Hep G2","6","10","up regulation","1.21","FSD1"
"navitoclax","HCC-15","6","10","up regulation","1.21","EPRS"
"navitoclax","U-937","6","10","up regulation","1.21","NUP85"
"navitoclax","U-937","6","10","up regulation","1.199","EBNA1BP2"
"navitoclax","HCC-15","6","10","up regulation","1.198","ELAC2"
"navitoclax","HCC-15","6","10","up regulation","1.197","DAXX"
"navitoclax","U-937","6","10","up regulation","1.194","CDC25A"
"navitoclax","A-375","6","10","up regulation","1.177","PACSIN3"
"navitoclax","HCC-15","6","10","up regulation","1.175","RNH1"
"navitoclax","U-937","6","10","up regulation","1.165","COASY"
"navitoclax","Hep G2","6","10","up regulation","1.157","SLC37A4"
"navitoclax","U-937","6","10","up regulation","1.155","TLR4"
"navitoclax","U-937","6","10","up regulation","1.153","HOXA10"
"navitoclax","HCC-15","6","10","up regulation","1.151","PIH1D1"
"navitoclax","U-937","6","10","up regulation","1.149","NOS3"
"navitoclax","U-937","6","10","up regulation","1.147","MAMLD1"
"navitoclax","Hep G2","6","10","up regulation","1.146","MFSD10"
"navitoclax","U-937","6","10","up regulation","1.136","CASP2"
"navitoclax","A-375","6","10","up regulation","1.134","FEZ2"
"navitoclax","U-937","6","10","up regulation","1.126","IKZF1"
"navitoclax","U-937","6","10","up regulation","1.123","WDR67"
"navitoclax","A-375","6","10","up regulation","1.123","PIGB"
"navitoclax","U-937","6","10","up regulation","1.121","DNAJC15"
"navitoclax","U-937","6","10","up regulation","1.118","TRAM2"
"navitoclax","U-937","6","10","up regulation","1.118","CENPE"
"navitoclax","U-937","6","10","up regulation","1.115","PYCR1"
"navitoclax","A-375","6","10","up regulation","1.114","STAT1"
"navitoclax","U-937","6","10","up regulation","1.114","INPP1"
"navitoclax","U-937","6","10","up regulation","1.112","TSTA3"
"navitoclax","Hep G2","6","10","up regulation","1.088","AKAP8"
"navitoclax","A-375","6","10","up regulation","1.086","CEBPZ"
"navitoclax","HCC-15","6","10","up regulation","1.073","PCBD1"
"navitoclax","HCC-15","6","10","up regulation","1.07","PHF15"
"navitoclax","Hep G2","6","10","up regulation","1.053","BRCA1"
"navitoclax","Hep G2","6","10","up regulation","1.052","STAT3"
"navitoclax","A-375","6","10","up regulation","1.046","STAT3"
"navitoclax","HCC-15","6","10","up regulation","1.034","SYNE2"
"navitoclax","MCF7","24","10","up regulation","1.025","DHX29"
"navitoclax","HCC-15","6","10","up regulation","1.025","TJP1"
"navitoclax","Hep G2","6","10","up regulation","1.023","PRCP"
"navitoclax","A-375","6","10","up regulation","1.016","ELAC2"
"navitoclax","MCF7","24","10","up regulation","1.008","TSEN2"
"navitoclax","A-375","6","10","up regulation","1.002","ORC1"
"navitoclax","HCC-15","6","10","up regulation","1.001","BLVRA"
"navitoclax","A-375","6","10","up regulation","0.993","KAT6B"
"navitoclax","HCC-15","6","10","up regulation","0.993","MRPS2"
"navitoclax","MCF7","24","10","up regulation","0.993","ZMIZ1"
"navitoclax","A-375","6","10","up regulation","0.98","LSM6"
"navitoclax","A-375","6","10","up regulation","0.948","DERA"
"navitoclax","HCC-15","6","10","up regulation","0.933","XPO7"
"navitoclax","HCC-15","6","10","up regulation","0.933","CEBPZ"
"navitoclax","Hep G2","6","10","up regulation","0.931","PAX8"
"navitoclax","MCF7","24","10","up regulation","0.927","WFS1"
"navitoclax","MCF7","24","10","up regulation","0.923","RAB31"
"navitoclax","A-375","6","10","up regulation","0.917","ZDHHC6"
"navitoclax","HCC-15","6","10","up regulation","0.915","TUBB6"
"navitoclax","A-375","6","10","up regulation","0.914","TEX10"
"navitoclax","A-375","6","10","up regulation","0.902","LPGAT1"
"navitoclax","Hep G2","6","10","up regulation","0.9","TIMM22"
"navitoclax","HCC-15","6","10","up regulation","0.899","STAT1"
"navitoclax","Hep G2","6","10","up regulation","0.89","PROS1"
"navitoclax","MCF7","24","10","up regulation","0.888","HTRA1"
"navitoclax","MCF7","24","10","up regulation","0.88","BRCA1"
"navitoclax","MCF7","24","10","up regulation","0.87","ZW10"
"navitoclax","Hep G2","6","10","up regulation","0.869","ATP1B1"
"navitoclax","Hep G2","6","10","up regulation","0.868","BAX"
"navitoclax","MCF7","24","10","up regulation","0.864","PSMB10"
"navitoclax","HCC-15","6","10","up regulation","0.861","CASK"
"navitoclax","Hep G2","6","10","up regulation","0.851","HDAC6"
"navitoclax","Hep G2","6","10","up regulation","0.847","NUP62"
"navitoclax","A-375","6","10","up regulation","0.847","NR2F6"
"navitoclax","A-375","6","10","up regulation","0.838","GNA11"
"navitoclax","A-375","6","10","up regulation","0.837","ATP11B"
"navitoclax","HCC-15","6","10","up regulation","0.826","GPATCH8"
"navitoclax","HCC-15","6","10","up regulation","0.824","GDPD5"
"navitoclax","Hep G2","6","10","up regulation","0.82","BDH1"
"navitoclax","MCF7","24","10","up regulation","0.82","IPO13"
"navitoclax","Hep G2","6","10","up regulation","0.819","COPS7A"
"navitoclax","MCF7","24","10","up regulation","0.816","CREG1"
"navitoclax","Hep G2","6","10","up regulation","0.807","KIAA0528"
"navitoclax","A-375","6","10","up regulation","0.803","KIAA1279"
"navitoclax","MCF7","24","10","up regulation","0.795","CDC25A"
"navitoclax","MCF7","24","10","up regulation","0.794","TATDN2"
"navitoclax","MCF7","24","10","up regulation","0.78","GNAS"
"navitoclax","MCF7","24","10","up regulation","0.767","DNAJB1"
"navitoclax","Hep G2","6","10","up regulation","0.763","TSPAN4"
"navitoclax","MCF7","24","10","up regulation","0.761","RAD51C"
"navitoclax","Hep G2","6","10","up regulation","0.745","EPB41L2"
"navitoclax","Hep G2","6","10","up regulation","0.726","BAD"
"navitoclax","Hep G2","6","10","up regulation","0.719","IPO13"
"navitoclax","MCF7","24","10","up regulation","0.709","SMC3"
"navitoclax","MCF7","24","10","up regulation","0.709","IARS2"
"navitoclax","MCF7","24","10","up regulation","0.706","EED"
"navitoclax","MCF7","24","10","up regulation","0.703","ADI1"
"navitoclax","MCF7","24","10","up regulation","0.696","NCAPD2"
"navitoclax","MCF7","24","10","up regulation","0.689","GMNN"
"navitoclax","MCF7","24","10","up regulation","0.685","TFDP1"
"navitoclax","MCF7","24","10","up regulation","0.685","CYCS"
"navitoclax","MCF7","24","10","up regulation","0.678","TBXA2R"
"navitoclax","MCF7","24","10","up regulation","0.665","MAMLD1"
"navitoclax","Hep G2","6","10","up regulation","0.661","ZW10"
"navitoclax","Hep G2","6","10","up regulation","0.66","CLTC"
"navitoclax","MCF7","24","10","up regulation","0.657","RB1"
"navitoclax","Hep G2","6","10","up regulation","0.656","KAT6B"
"navitoclax","MCF7","24","10","up regulation","0.639","POLR2K"
"navitoclax","MCF7","24","10","up regulation","0.636","PARP2"
"navitoclax","HCC-15","6","10","up regulation","0.611","TM9SF3"
"navitoclax","MCF7","24","10","up regulation","0.606","CHEK1"
"navitoclax","MCF7","24","10","up regulation","0.593","RAB4A"
"navitoclax","HCC-15","6","10","up regulation","0.57","TIMELESS"
"navitoclax","Hep G2","6","10","up regulation","0.558","KCTD5"
"navitoclax","Hep G2","6","10","up regulation","0.556","DECR1"
"navitoclax","Hep G2","6","10","up regulation","0.51","GNAI1"
"navitoclax","HCC-15","6","10","down regulation","-0.253","GMNN"
"navitoclax","Hep G2","6","10","down regulation","-0.317","PSMF1"
"navitoclax","Hep G2","6","10","down regulation","-0.407","DNAJA3"
"navitoclax","Hep G2","6","10","down regulation","-0.412","PLEKHM1"
"navitoclax","Hep G2","6","10","down regulation","-0.475","IFNAR1"
"navitoclax","MCF7","24","10","down regulation","-0.52","RPS5"
"navitoclax","Hep G2","6","10","down regulation","-0.539","VPS72"
"navitoclax","Hep G2","6","10","down regulation","-0.542","CPNE3"
"navitoclax","Hep G2","6","10","down regulation","-0.565","SPAG7"
"navitoclax","Hep G2","6","10","down regulation","-0.567","PAPD7"
"navitoclax","Hep G2","6","10","down regulation","-0.568","PLA2G4A"
"navitoclax","Hep G2","6","10","down regulation","-0.569","KIAA0196"
"navitoclax","Hep G2","6","10","down regulation","-0.57","MTERFD1"
"navitoclax","MCF7","24","10","down regulation","-0.573","PMM2"
"navitoclax","Hep G2","6","10","down regulation","-0.574","SPEN"
"navitoclax","Hep G2","6","10","down regulation","-0.588","FUT1"
"navitoclax","MCF7","24","10","down regulation","-0.598","PWP1"
"navitoclax","Hep G2","6","10","down regulation","-0.61","ALAS1"
"navitoclax","A-375","6","10","down regulation","-0.63","SIRT3"
"navitoclax","HCC-15","6","10","down regulation","-0.633","CETN3"
"navitoclax","HCC-15","6","10","down regulation","-0.635","RALA"
"navitoclax","Hep G2","6","10","down regulation","-0.657","SMC3"
"navitoclax","HCC-15","6","10","down regulation","-0.661","KIAA0494"
"navitoclax","A-375","6","10","down regulation","-0.665","CCDC85B"
"navitoclax","A-375","6","10","down regulation","-0.668","BZW2"
"navitoclax","Hep G2","6","10","down regulation","-0.669","GLI2"
"navitoclax","MCF7","24","10","down regulation","-0.669","DNAJB2"
"navitoclax","A-375","6","10","down regulation","-0.673","NFKBIA"
"navitoclax","MCF7","24","10","down regulation","-0.676","CDKN1A"
"navitoclax","A-375","6","10","down regulation","-0.68","DUSP22"
"navitoclax","MCF7","24","10","down regulation","-0.686","INPP1"
"navitoclax","MCF7","24","10","down regulation","-0.69","MTA1"
"navitoclax","MCF7","24","10","down regulation","-0.69","RNF167"
"navitoclax","A-375","6","10","down regulation","-0.697","PYCR1"
"navitoclax","MCF7","24","10","down regulation","-0.699","HEATR1"
"navitoclax","A-375","6","10","down regulation","-0.701","ADCK3"
"navitoclax","A-375","6","10","down regulation","-0.706","SMARCD2"
"navitoclax","HCC-15","6","10","down regulation","-0.711","ITGAE"
"navitoclax","MCF7","24","10","down regulation","-0.711","TSKU"
"navitoclax","HCC-15","6","10","down regulation","-0.712","SKP1"
"navitoclax","A-375","6","10","down regulation","-0.714","NRAS"
"navitoclax","A-375","6","10","down regulation","-0.717","NPDC1"
"navitoclax","A-375","6","10","down regulation","-0.717","TP53BP2"
"navitoclax","HCC-15","6","10","down regulation","-0.725","H2AFV"
"navitoclax","MCF7","24","10","down regulation","-0.728","DDIT4"
"navitoclax","HCC-15","6","10","down regulation","-0.73","CRYZ"
"navitoclax","MCF7","24","10","down regulation","-0.731","FYN"
"navitoclax","MCF7","24","10","down regulation","-0.735","RAB11FIP2"
"navitoclax","MCF7","24","10","down regulation","-0.735","NUCB2"
"navitoclax","A-375","6","10","down regulation","-0.737","CCDC92"
"navitoclax","Hep G2","6","10","down regulation","-0.737","PAFAH1B1"
"navitoclax","MCF7","24","10","down regulation","-0.743","FOXO3"
"navitoclax","MCF7","24","10","down regulation","-0.755","P4HA2"
"navitoclax","Hep G2","6","10","down regulation","-0.756","TFAP2A"
"navitoclax","Hep G2","6","10","down regulation","-0.762","SRC"
"navitoclax","HCC-15","6","10","down regulation","-0.762","ENOPH1"
"navitoclax","MCF7","24","10","down regulation","-0.773","TPD52L2"
"navitoclax","A-375","6","10","down regulation","-0.792","MYCBP2"
"navitoclax","MCF7","24","10","down regulation","-0.796","MAP2K5"
"navitoclax","A-375","6","10","down regulation","-0.799","FHL2"
"navitoclax","MCF7","24","10","down regulation","-0.804","AKAP8L"
"navitoclax","Hep G2","6","10","down regulation","-0.807","BLCAP"
"navitoclax","MCF7","24","10","down regulation","-0.81","PDGFA"
"navitoclax","A-375","6","10","down regulation","-0.813","KTN1"
"navitoclax","Hep G2","6","10","down regulation","-0.815","SHC1"
"navitoclax","Hep G2","6","10","down regulation","-0.818","TCEA2"
"navitoclax","HCC-15","6","10","down regulation","-0.818","ILK"
"navitoclax","A-375","6","10","down regulation","-0.822","CHIC2"
"navitoclax","A-375","6","10","down regulation","-0.823","TIMM17B"
"navitoclax","MCF7","24","10","down regulation","-0.825","TCEAL4"
"navitoclax","Hep G2","6","10","down regulation","-0.828","ARNT2"
"navitoclax","A-375","6","10","down regulation","-0.835","CALM3"
"navitoclax","HCC-15","6","10","down regulation","-0.838","CALU"
"navitoclax","HCC-15","6","10","down regulation","-0.843","TGFB3"
"navitoclax","A-375","6","10","down regulation","-0.846","CASC3"
"navitoclax","MCF7","24","10","down regulation","-0.848","POLD4"
"navitoclax","Hep G2","6","10","down regulation","-0.85","HTATSF1"
"navitoclax","A-375","6","10","down regulation","-0.851","HOOK2"
"navitoclax","A-375","6","10","down regulation","-0.857","BID"
"navitoclax","A-375","6","10","down regulation","-0.857","FAM63A"
"navitoclax","A-375","6","10","down regulation","-0.866","APPBP2"
"navitoclax","Hep G2","6","10","down regulation","-0.869","TXLNA"
"navitoclax","HCC-15","6","10","down regulation","-0.872","PLSCR1"
"navitoclax","MCF7","24","10","down regulation","-0.879","TERF2IP"
"navitoclax","MCF7","24","10","down regulation","-0.884","SQSTM1"
