"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"AZD7762","Hep G2","6","10","up regulation","5.772","PRKCQ"
"AZD7762","MDA-MB-231","24","10","up regulation","5.766","NFATC4"
"AZD7762","MDA-MB-231","24","10","up regulation","5.762","FAM63A"
"AZD7762","BT-20","6","2","up regulation","5.754","BTK"
"AZD7762","SK-BR-3","6","0.4","up regulation","5.749","ICAM1"
"AZD7762","BT-20","6","2","up regulation","5.743","IKZF1"
"AZD7762","MDA-MB-231","24","10","up regulation","5.729","APOE"
"AZD7762","MDA-MB-231","24","10","up regulation","5.729","TRIM13"
"AZD7762","MDA-MB-231","24","10","up regulation","5.725","HIST2H2BE"
"AZD7762","SK-BR-3","6","0.4","up regulation","5.707","SLC2A6"
"AZD7762","SK-BR-3","6","10","up regulation","5.684","PHF15"
"AZD7762","SK-BR-3","24","10","up regulation","5.675","AURKA"
"AZD7762","Hs 578T","6","10","up regulation","5.64","CDK6"
"AZD7762","BT-20","6","10","up regulation","5.638","PRKCQ"
"AZD7762","Hs 578T","6","10","up regulation","5.624","ADRB2"
"AZD7762","Hs 578T","6","2","up regulation","5.611","KIAA0100"
"AZD7762","MDA-MB-231","24","10","up regulation","5.605","PSMF1"
"AZD7762","Hep G2","6","10","up regulation","5.604","GPATCH8"
"AZD7762","BT-20","6","0.08","up regulation","5.602","CLPX"
"AZD7762","SK-BR-3","6","10","up regulation","5.594","PRKCQ"
"AZD7762","SK-BR-3","24","10","up regulation","5.587","TBX2"
"AZD7762","BT-20","24","10","up regulation","5.576","CCL2"
"AZD7762","SK-BR-3","24","10","up regulation","5.574","NFKBIE"
"AZD7762","MCF7","24","2","up regulation","5.564","RPS6KA1"
"AZD7762","HT-29","6","10","up regulation","5.564","FOXO4"
"AZD7762","Hep G2","6","10","up regulation","5.563","SYNE2"
"AZD7762","MDA-MB-231","24","10","up regulation","5.538","CRKL"
"AZD7762","SK-BR-3","6","10","up regulation","5.534","IKZF1"
"AZD7762","SK-BR-3","6","2","up regulation","5.524","RGS2"
"AZD7762","SK-BR-3","6","10","up regulation","5.494","MSRA"
"AZD7762","MCF7","24","2","up regulation","5.491","FAT1"
"AZD7762","BT-20","24","10","up regulation","5.489","RRP12"
"AZD7762","A549","24","10","up regulation","5.448","SSBP2"
"AZD7762","HT-29","6","10","up regulation","5.447","AURKA"
"AZD7762","SK-BR-3","6","10","up regulation","5.443","NR1H2"
"AZD7762","BT-20","6","10","up regulation","5.439","TSC22D3"
"AZD7762","A-375","6","10","up regulation","5.407","PIK3R3"
"AZD7762","A549","6","10","up regulation","5.401","SGCB"
"AZD7762","Hep G2","6","10","up regulation","5.395","FBXO11"
"AZD7762","BT-20","6","10","up regulation","5.394","IKZF1"
"AZD7762","BT-20","24","10","up regulation","5.386","RGS2"
"AZD7762","Hs 578T","6","10","up regulation","5.377","PECR"
"AZD7762","MDA-MB-231","6","10","up regulation","5.373","RGS2"
"AZD7762","MDA-MB-231","24","10","up regulation","5.372","ECH1"
"AZD7762","A-375","6","10","up regulation","5.357","KIF2C"
"AZD7762","SK-BR-3","6","10","up regulation","5.355","ICAM1"
"AZD7762","SK-BR-3","24","10","up regulation","5.348","PAF1"
"AZD7762","BT-20","6","2","up regulation","5.348","IKBKE"
"AZD7762","MDA-MB-231","24","0.4","up regulation","5.327","ABCC5"
"AZD7762","MDA-MB-231","24","10","up regulation","5.327","UBQLN2"
"AZD7762","BT-20","24","10","up regulation","5.324","NT5DC2"
"AZD7762","MDA-MB-231","24","10","up regulation","5.323","SNX13"
"AZD7762","MDA-MB-231","24","2","up regulation","5.322","HOXA5"
"AZD7762","Hep G2","6","10","up regulation","5.303","KIAA0355"
"AZD7762","MDA-MB-231","24","10","up regulation","5.298","MBTPS1"
"AZD7762","MDA-MB-231","24","10","up regulation","5.293","ABHD6"
"AZD7762","MDA-MB-231","24","10","up regulation","5.268","RBM15B"
"AZD7762","SK-BR-3","24","10","up regulation","5.26","HIST2H2BE"
"AZD7762","Hep G2","6","10","up regulation","5.253","SQRDL"
"AZD7762","BT-20","6","10","up regulation","5.245","CENPE"
"AZD7762","BT-20","6","10","up regulation","5.242","PSRC1"
"AZD7762","BT-20","24","2","up regulation","5.24","RELB"
"AZD7762","MDA-MB-231","24","10","up regulation","5.236","SNCA"
"AZD7762","MDA-MB-231","24","10","up regulation","5.219","PIK3R3"
"AZD7762","Hs 578T","6","2","up regulation","5.215","SESN1"
"AZD7762","Hs 578T","24","0.4","up regulation","5.193","PMAIP1"
"AZD7762","MDA-MB-231","24","10","up regulation","5.186","PPP1R13B"
"AZD7762","MDA-MB-231","24","10","up regulation","5.186","FGFR2"
"AZD7762","HT-29","6","10","up regulation","5.186","CDK19"
"AZD7762","MDA-MB-231","24","10","up regulation","5.118","TGFB3"
"AZD7762","BT-20","24","10","up regulation","5.115","NFATC4"
"AZD7762","MDA-MB-231","24","2","up regulation","5.077","FAM63A"
"AZD7762","A549","24","10","up regulation","5.075","ERBB3"
"AZD7762","BT-20","24","10","up regulation","5.074","ID2"
"AZD7762","Hs 578T","6","2","up regulation","5.052","TGFBR2"
"AZD7762","A-375","6","10","up regulation","5.048","TSC22D3"
"AZD7762","VCaP","24","10","up regulation","5.03","CYTH1"
"AZD7762","SK-BR-3","6","10","up regulation","5.021","ST3GAL5"
"AZD7762","SK-BR-3","6","2","up regulation","5.018","MCOLN1"
"AZD7762","MDA-MB-231","24","10","up regulation","5.013","PTK2B"
"AZD7762","Hs 578T","6","2","up regulation","5.012","CDH3"
"AZD7762","MDA-MB-231","24","10","up regulation","5.011","ST6GALNAC2"
"AZD7762","SK-BR-3","24","10","up regulation","5.01","MAP4K4"
"AZD7762","MDA-MB-231","24","2","up regulation","5.007","ACLY"
"AZD7762","Hs 578T","24","2","up regulation","5.005","PMAIP1"
"AZD7762","SK-BR-3","24","2","up regulation","4.992","RGS2"
"AZD7762","A549","24","10","up regulation","4.983","WDTC1"
"AZD7762","HT-29","6","10","up regulation","4.983","HDGFRP3"
"AZD7762","SK-BR-3","24","10","up regulation","4.96","NPEPL1"
"AZD7762","MCF7","24","2","up regulation","4.959","PTGS2"
"AZD7762","A549","24","10","up regulation","4.953","USP6NL"
"AZD7762","SK-BR-3","6","2","up regulation","4.944","GPATCH8"
"AZD7762","MCF7","24","2","up regulation","4.922","KCTD5"
"AZD7762","MDA-MB-231","24","10","up regulation","4.913","PRKX"
"AZD7762","SK-BR-3","6","2","up regulation","4.91","IGF2BP2"
"AZD7762","VCaP","24","10","up regulation","4.908","MBNL2"
"AZD7762","BT-20","24","10","up regulation","4.882","MMP1"
"AZD7762","SK-BR-3","24","10","up regulation","4.874","CHP"
"AZD7762","Hs 578T","24","2","up regulation","4.868","RAB27A"
"AZD7762","SK-BR-3","6","0.08","up regulation","4.863","HDGFRP3"
"AZD7762","Hs 578T","6","2","up regulation","4.863","SUV39H1"
"AZD7762","SK-BR-3","24","10","up regulation","4.856","FYN"
"AZD7762","A549","24","10","up regulation","4.85","CXCR4"
"AZD7762","BT-20","24","10","up regulation","4.845","SPDEF"
"AZD7762","PC-3","24","10","up regulation","4.841","RAB11FIP2"
"AZD7762","BT-20","24","10","up regulation","4.831","PRKX"
"AZD7762","A549","24","10","up regulation","4.804","CSNK2A2"
"AZD7762","A549","24","10","up regulation","4.795","FAM63A"
"AZD7762","MDA-MB-231","24","10","up regulation","4.786","SLC35A1"
"AZD7762","SK-BR-3","24","2","up regulation","4.785","RRP8"
"AZD7762","MCF7","24","2","up regulation","4.785","TGFBR2"
"AZD7762","Hep G2","6","10","up regulation","4.781","FZD7"
"AZD7762","Hs 578T","6","10","up regulation","4.781","TIAM1"
"AZD7762","PC-3","6","10","up regulation","4.774","ERBB3"
"AZD7762","MDA-MB-231","24","10","up regulation","4.772","CASP10"
"AZD7762","MCF7","24","2","up regulation","4.771","DHX29"
"AZD7762","PC-3","6","10","up regulation","4.766","ETV1"
"AZD7762","Hs 578T","24","2","up regulation","4.766","HIST1H2BK"
"AZD7762","HT-29","6","10","up regulation","4.758","ABHD4"
"AZD7762","BT-20","6","10","up regulation","4.74","MAP7"
"AZD7762","MCF7","24","0.08","up regulation","4.71","DDX42"
"AZD7762","MCF7","24","2","up regulation","4.683","MSRA"
"AZD7762","MCF7","24","0.08","up regulation","4.678","RRS1"
"AZD7762","BT-20","6","10","up regulation","4.677","RGS2"
"AZD7762","MCF7","24","0.08","up regulation","4.677","WASF3"
"AZD7762","MDA-MB-231","24","10","up regulation","4.674","ARL4C"
"AZD7762","SK-BR-3","24","10","up regulation","4.67","TERT"
"AZD7762","SK-BR-3","24","2","up regulation","4.659","NFATC3"
"AZD7762","MDA-MB-231","6","10","up regulation","4.659","KIF20A"
"AZD7762","A549","6","10","up regulation","4.643","KIF20A"
"AZD7762","A549","24","10","up regulation","4.627","SESN1"
"AZD7762","MDA-MB-231","24","10","up regulation","4.624","PRR15L"
"AZD7762","MCF7","24","2","up regulation","4.605","RRS1"
"AZD7762","SK-BR-3","24","2","up regulation","4.604","AURKA"
"AZD7762","MCF7","6","2","up regulation","4.595","CCNB2"
"AZD7762","MDA-MB-231","24","10","up regulation","4.592","SH3BP5"
"AZD7762","MDA-MB-231","6","10","up regulation","4.58","ERBB3"
"AZD7762","SK-BR-3","6","2","up regulation","4.564","SORBS3"
"AZD7762","Hs 578T","6","2","up regulation","4.548","SATB1"
"AZD7762","SK-BR-3","6","10","up regulation","4.546","WDR7"
"AZD7762","SK-BR-3","24","0.4","up regulation","4.543","MAP4K4"
"AZD7762","SK-BR-3","6","0.4","up regulation","4.542","RELB"
"AZD7762","MDA-MB-231","24","10","up regulation","4.536","HLA-DMA"
"AZD7762","A-375","6","10","up regulation","4.534","PCK2"
"AZD7762","SK-BR-3","24","2","up regulation","4.527","DYRK3"
"AZD7762","Hs 578T","6","10","up regulation","4.525","CTNNAL1"
"AZD7762","MCF7","24","2","up regulation","4.515","WRB"
"AZD7762","SK-BR-3","6","0.4","up regulation","4.511","AURKA"
"AZD7762","SK-BR-3","24","10","up regulation","4.511","PRKX"
"AZD7762","SK-BR-3","6","2","up regulation","4.506","RELB"
"AZD7762","SK-BR-3","6","10","up regulation","4.504","SLC2A6"
"AZD7762","MDA-MB-231","24","10","up regulation","4.496","SLC27A3"
"AZD7762","A549","24","10","up regulation","4.495","GPATCH8"
"AZD7762","MDA-MB-231","24","0.4","up regulation","4.487","USP7"
"AZD7762","BT-20","24","10","up regulation","4.469","CEBPD"
"AZD7762","SK-BR-3","6","10","up regulation","4.459","FZD7"
"AZD7762","Hs 578T","6","10","up regulation","4.458","TSC22D3"
"AZD7762","PC-3","6","10","up regulation","4.444","FAM63A"
"AZD7762","SK-BR-3","24","10","up regulation","4.441","FZD1"
"AZD7762","MCF7","24","2","up regulation","4.431","TWF2"
"AZD7762","A549","6","10","up regulation","4.426","FOXO4"
"AZD7762","BT-20","24","10","up regulation","4.419","FGFR4"
"AZD7762","A-375","6","10","up regulation","4.419","KIF20A"
"AZD7762","BT-20","24","10","up regulation","4.414","NFKBIE"
"AZD7762","HT-29","6","10","up regulation","4.409","PRKCQ"
"AZD7762","PC-3","24","10","up regulation","4.402","SSBP2"
"AZD7762","A-375","6","10","up regulation","4.391","MEF2C"
"AZD7762","MCF7","24","2","up regulation","4.384","IKBKE"
"AZD7762","A549","24","10","up regulation","4.381","SYNE2"
"AZD7762","A549","24","10","up regulation","4.373","SPAG4"
"AZD7762","SK-BR-3","6","10","up regulation","4.363","DYRK3"
"AZD7762","MDA-MB-231","6","10","up regulation","4.357","GATA2"
"AZD7762","SK-BR-3","24","2","up regulation","4.339","TMEM2"
"AZD7762","A-375","6","10","up regulation","4.333","CCNA1"
"AZD7762","Hs 578T","24","0.08","up regulation","4.326","SOCS2"
"AZD7762","BT-20","24","10","up regulation","4.325","NFKBIA"
"AZD7762","BT-20","24","10","up regulation","4.318","PPP1R13B"
"AZD7762","BT-20","24","10","up regulation","4.308","CCND3"
"AZD7762","MDA-MB-231","24","10","up regulation","4.294","ABCB6"
"AZD7762","A549","24","10","up regulation","4.286","PRKCD"
"AZD7762","SK-BR-3","24","10","up regulation","4.282","DFFA"
"AZD7762","A549","6","10","up regulation","4.278","GRN"
"AZD7762","Hep G2","6","10","up regulation","4.275","CYB561"
"AZD7762","MCF7","6","2","up regulation","4.273","KIF20A"
"AZD7762","HT-29","6","10","up regulation","4.272","CXCL2"
"AZD7762","SK-BR-3","6","10","up regulation","4.269","MBTPS1"
"AZD7762","Hs 578T","6","2","up regulation","4.263","EML3"
"AZD7762","SK-BR-3","6","2","up regulation","4.263","CXCL2"
"AZD7762","MDA-MB-231","6","10","up regulation","4.262","MSRA"
"AZD7762","MDA-MB-231","6","10","up regulation","4.259","PHGDH"
"AZD7762","MDA-MB-231","24","10","up regulation","4.259","DNMT3A"
"AZD7762","MCF7","24","2","up regulation","4.258","PYGL"
"AZD7762","HT-29","6","10","up regulation","4.257","TOP2A"
"AZD7762","A549","6","10","up regulation","4.254","KAT6B"
"AZD7762","HT-29","6","10","up regulation","4.253","ICAM1"
"AZD7762","SK-BR-3","24","0.4","up regulation","4.248","PAK1"
"AZD7762","BT-20","24","10","up regulation","4.245","CENPE"
"AZD7762","Hs 578T","6","10","up regulation","4.242","INTS3"
"AZD7762","BT-20","24","10","up regulation","4.242","ETS1"
"AZD7762","MDA-MB-231","24","2","up regulation","4.23","FOXO4"
"AZD7762","MCF7","24","2","up regulation","4.218","EPHA3"
"AZD7762","BT-20","6","10","up regulation","4.209","KIF2C"
"AZD7762","SK-BR-3","6","0.08","up regulation","4.203","FBXO11"
"AZD7762","A-375","6","10","up regulation","4.2","DDB2"
"AZD7762","HT-29","6","10","up regulation","4.2","GNB5"
"AZD7762","SK-BR-3","24","10","up regulation","4.19","ARL4C"
"AZD7762","BT-20","24","10","up regulation","4.186","WDR7"
"AZD7762","HT-29","6","10","up regulation","4.186","HSD17B11"
"AZD7762","A-375","6","10","up regulation","4.184","MAPK1IP1L"
"AZD7762","SK-BR-3","24","10","up regulation","4.184","APBB2"
"AZD7762","HT-29","6","10","up regulation","4.172","KIAA0355"
"AZD7762","SK-BR-3","6","0.08","up regulation","4.167","GRB10"
"AZD7762","Hs 578T","24","2","up regulation","4.166","KAT6B"
"AZD7762","BT-20","24","10","up regulation","4.159","NOTCH1"
"AZD7762","A-375","6","10","up regulation","4.154","FAS"
"AZD7762","MCF7","6","2","up regulation","4.147","AURKA"
"AZD7762","SK-BR-3","24","10","up regulation","4.145","ICAM1"
"AZD7762","SK-BR-3","24","10","up regulation","4.144","GLI2"
"AZD7762","MDA-MB-231","24","10","up regulation","4.137","FRS2"
"AZD7762","BT-20","24","10","up regulation","4.135","TFAP2A"
"AZD7762","SK-BR-3","24","10","up regulation","4.126","PRKCQ"
"AZD7762","A-375","6","10","up regulation","4.121","TIPARP"
"AZD7762","SK-BR-3","6","10","up regulation","4.108","DCUN1D4"
"AZD7762","Hep G2","6","10","up regulation","4.104","AURKA"
"AZD7762","SK-BR-3","24","10","up regulation","4.103","TBXA2R"
"AZD7762","BT-20","24","10","up regulation","4.095","PSRC1"
"AZD7762","HT-29","6","10","up regulation","4.082","INSIG1"
"AZD7762","SK-BR-3","24","2","up regulation","4.082","PAF1"
"AZD7762","SK-BR-3","24","10","up regulation","4.08","CCNB1"
"AZD7762","BT-20","6","10","up regulation","4.069","NFIL3"
"AZD7762","HT-29","6","10","up regulation","4.065","HMG20B"
"AZD7762","SK-BR-3","24","0.4","up regulation","4.062","CCNB1"
"AZD7762","SK-BR-3","6","10","up regulation","4.055","COL1A1"
"AZD7762","A549","6","10","up regulation","4.053","ACAA1"
"AZD7762","BT-20","6","10","up regulation","4.052","VAV3"
"AZD7762","Hep G2","6","10","up regulation","4.041","TBX2"
"AZD7762","SK-BR-3","24","10","up regulation","4.039","CGRRF1"
"AZD7762","Hs 578T","24","0.4","up regulation","4.034","EGR1"
"AZD7762","BT-20","6","0.08","up regulation","4.028","HMGCS1"
"AZD7762","MCF7","24","2","up regulation","4.018","RBKS"
"AZD7762","Hs 578T","6","2","up regulation","4.017","GPATCH8"
"AZD7762","SK-BR-3","24","2","up regulation","4.009","CCNB1"
"AZD7762","BT-20","6","10","up regulation","4.002","COL1A1"
"AZD7762","SK-BR-3","24","10","up regulation","3.98","STAP2"
"AZD7762","SK-BR-3","24","10","up regulation","3.973","TRIM13"
"AZD7762","Hs 578T","24","2","up regulation","3.97","WDR7"
"AZD7762","Hep G2","6","10","up regulation","3.966","HMGCR"
"AZD7762","BT-20","24","10","up regulation","3.964","FBXL12"
"AZD7762","VCaP","24","10","up regulation","3.956","HSPA1A"
"AZD7762","PC-3","6","10","up regulation","3.956","VAV3"
"AZD7762","SK-BR-3","24","10","up regulation","3.955","FRS2"
"AZD7762","BT-20","24","10","up regulation","3.952","CETN3"
"AZD7762","SK-BR-3","24","10","up regulation","3.949","PTK2B"
"AZD7762","BT-20","6","10","up regulation","3.948","SH3BP5"
"AZD7762","SK-BR-3","6","0.4","up regulation","3.943","CXCL2"
"AZD7762","SK-BR-3","24","0.4","up regulation","3.941","WDR7"
"AZD7762","VCaP","6","10","up regulation","3.936","EDEM1"
"AZD7762","SK-BR-3","24","10","up regulation","3.93","MTERFD1"
"AZD7762","SK-BR-3","6","10","up regulation","3.926","ZFP36"
"AZD7762","PC-3","6","10","up regulation","3.917","PCK2"
"AZD7762","SK-BR-3","24","10","up regulation","3.912","C5"
"AZD7762","BT-20","24","10","up regulation","3.91","HIST2H2BE"
"AZD7762","PC-3","24","10","up regulation","3.903","GLI2"
"AZD7762","MCF7","24","2","up regulation","3.901","HDAC6"
"AZD7762","A549","24","10","up regulation","3.896","DYRK3"
"AZD7762","MCF7","6","2","up regulation","3.895","CENPE"
"AZD7762","SK-BR-3","24","10","up regulation","3.894","PPP1R13B"
"AZD7762","A549","24","10","up regulation","3.884","HIST1H2BK"
"AZD7762","A-375","6","10","up regulation","3.884","CCNB2"
"AZD7762","A-375","6","10","up regulation","3.881","ADCK3"
"AZD7762","BT-20","6","0.08","up regulation","3.876","PCK2"
"AZD7762","VCaP","24","10","up regulation","3.874","DUSP4"
"AZD7762","MCF7","24","2","up regulation","3.873","CDKN1A"
"AZD7762","SK-BR-3","6","10","up regulation","3.871","CXCL2"
"AZD7762","BT-20","24","10","up regulation","3.87","DYRK3"
"AZD7762","SK-BR-3","24","10","up regulation","3.868","ZNF586"
"AZD7762","BT-20","24","10","up regulation","3.862","PMAIP1"
"AZD7762","A-375","6","10","up regulation","3.861","LBR"
"AZD7762","MCF7","24","2","up regulation","3.86","ST3GAL5"
"AZD7762","Hs 578T","6","2","up regulation","3.853","TLR4"
"AZD7762","PC-3","24","10","up regulation","3.839","DENND2D"
"AZD7762","HT-29","6","10","up regulation","3.839","NFKB2"
"AZD7762","A549","6","10","up regulation","3.838","SYNE2"
"AZD7762","SK-BR-3","6","10","up regulation","3.835","KIF20A"
"AZD7762","A-375","6","10","up regulation","3.835","GADD45A"
"AZD7762","BT-20","24","10","up regulation","3.825","DNAJC15"
"AZD7762","HT-29","6","10","up regulation","3.82","TMEM2"
"AZD7762","SK-BR-3","24","10","up regulation","3.82","PTPRC"
"AZD7762","Hs 578T","6","10","up regulation","3.817","SLC1A4"
"AZD7762","Hs 578T","24","2","up regulation","3.817","HERC6"
"AZD7762","SK-BR-3","6","10","up regulation","3.814","KIF2C"
"AZD7762","MDA-MB-231","24","0.4","up regulation","3.808","FAS"
"AZD7762","SK-BR-3","6","10","up regulation","3.807","GNB5"
"AZD7762","BT-20","24","10","up regulation","3.805","ZNF589"
"AZD7762","A549","24","10","up regulation","3.804","IKBKB"
"AZD7762","SK-BR-3","24","10","up regulation","3.804","UBQLN2"
"AZD7762","SK-BR-3","24","0.4","up regulation","3.802","ICAM1"
"AZD7762","SK-BR-3","24","10","up regulation","3.796","SMNDC1"
"AZD7762","BT-20","24","0.08","up regulation","3.794","KLHL9"
"AZD7762","BT-20","24","10","up regulation","3.788","MLLT11"
"AZD7762","PC-3","6","10","up regulation","3.784","DUSP4"
"AZD7762","BT-20","24","10","up regulation","3.782","SOX2"
"AZD7762","MDA-MB-231","24","2","up regulation","3.769","ST3GAL5"
"AZD7762","MCF7","24","2","up regulation","3.767","FAS"
"AZD7762","A549","24","10","up regulation","3.763","YME1L1"
"AZD7762","BT-20","24","10","up regulation","3.756","GSTZ1"
"AZD7762","MDA-MB-231","24","2","up regulation","3.754","ST6GALNAC2"
"AZD7762","Hep G2","6","10","up regulation","3.754","PIK3R3"
"AZD7762","SK-BR-3","6","0.4","up regulation","3.75","CASP3"
