"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"pidorubicine","PC-3","24","10","up regulation","6.44","MBTPS1"
"pidorubicine","HT-29","6","10","up regulation","6.401","KIAA0753"
"pidorubicine","PC-3","24","10","up regulation","6.361","IKBKB"
"pidorubicine","A-375","6","10","up regulation","6.335","P4HTM"
"pidorubicine","MCF7","24","10","up regulation","6.325","PROS1"
"pidorubicine","A549","24","10","up regulation","6.303","MCOLN1"
"pidorubicine","Hep G2","6","10","up regulation","6.278","GATA3"
"pidorubicine","MCF7","24","10","up regulation","6.256","DHX29"
"pidorubicine","PC-3","24","10","up regulation","6.247","PTPRC"
"pidorubicine","PC-3","24","10","up regulation","6.246","GLI2"
"pidorubicine","Hep G2","6","10","up regulation","6.227","MLLT11"
"pidorubicine","A549","24","10","up regulation","6.226","BLCAP"
"pidorubicine","PC-3","24","10","up regulation","6.21","ENOSF1"
"pidorubicine","PC-3","24","10","up regulation","6.195","NFATC4"
"pidorubicine","PC-3","24","10","up regulation","6.172","FAIM"
"pidorubicine","MCF7","24","10","up regulation","6.171","ADRB2"
"pidorubicine","MCF7","6","10","up regulation","6.14","KIF5C"
"pidorubicine","A-375","6","10","up regulation","6.099","GATA3"
"pidorubicine","A549","24","10","up regulation","6.091","MCOLN1"
"pidorubicine","A549","24","10","up regulation","6.05","GPC1"
"pidorubicine","PC-3","24","10","up regulation","6","EPHA3"
"pidorubicine","A549","24","10","up regulation","5.99","MICALL1"
"pidorubicine","PC-3","24","10","up regulation","5.969","PRKCQ"
"pidorubicine","PC-3","24","10","up regulation","5.934","FZD1"
"pidorubicine","HT-29","6","10","up regulation","5.933","FKBP14"
"pidorubicine","PC-3","24","10","up regulation","5.915","VPS72"
"pidorubicine","A-375","6","10","up regulation","5.886","COL1A1"
"pidorubicine","Hep G2","6","10","up regulation","5.875","PNKP"
"pidorubicine","A549","24","10","up regulation","5.833","PLA2G15"
"pidorubicine","A549","24","10","up regulation","5.826","VAV3"
"pidorubicine","A549","24","10","up regulation","5.817","FZD7"
"pidorubicine","A549","24","10","up regulation","5.813","HLA-DMA"
"pidorubicine","PC-3","24","10","up regulation","5.812","MEF2C"
"pidorubicine","A549","6","10","up regulation","5.798","CXCR4"
"pidorubicine","A549","24","10","up regulation","5.794","LSR"
"pidorubicine","A549","24","10","up regulation","5.779","ST6GALNAC2"
"pidorubicine","PC-3","24","10","up regulation","5.757","CRELD2"
"pidorubicine","PC-3","24","10","up regulation","5.754","C5"
"pidorubicine","A-375","6","10","up regulation","5.743","STAP2"
"pidorubicine","A-375","6","10","up regulation","5.717","PPIC"
"pidorubicine","A549","24","10","up regulation","5.709","CDKN1A"
"pidorubicine","PC-3","24","10","up regulation","5.707","GSTM2"
"pidorubicine","Hep G2","6","10","up regulation","5.702","TSC22D3"
"pidorubicine","A-375","6","10","up regulation","5.662","GPC1"
"pidorubicine","PC-3","24","10","up regulation","5.645","GPC1"
"pidorubicine","PC-3","6","10","up regulation","5.645","SYK"
"pidorubicine","A549","24","10","up regulation","5.636","MSRA"
"pidorubicine","PC-3","24","10","up regulation","5.621","SERPINE1"
"pidorubicine","A-375","6","10","up regulation","5.606","PECR"
"pidorubicine","A549","6","10","up regulation","5.601","APPBP2"
"pidorubicine","A549","24","10","up regulation","5.6","FZD7"
"pidorubicine","PC-3","24","10","up regulation","5.596","ATP6V0B"
"pidorubicine","PC-3","24","10","up regulation","5.592","TCTN1"
"pidorubicine","A-375","6","10","up regulation","5.589","ABHD6"
"pidorubicine","PC-3","24","10","up regulation","5.582","CXCR4"
"pidorubicine","PC-3","24","10","up regulation","5.575","HYOU1"
"pidorubicine","A549","24","10","up regulation","5.572","PRKCD"
"pidorubicine","MCF7","24","10","up regulation","5.562","DMTF1"
"pidorubicine","MCF7","6","10","up regulation","5.559","TGFBR2"
"pidorubicine","PC-3","24","10","up regulation","5.551","MYL9"
"pidorubicine","A-375","6","10","up regulation","5.549","PLS1"
"pidorubicine","PC-3","24","10","up regulation","5.543","RAB31"
"pidorubicine","A549","6","10","up regulation","5.518","C5"
"pidorubicine","PC-3","24","10","up regulation","5.516","CERK"
"pidorubicine","A549","24","10","up regulation","5.493","PGRMC1"
"pidorubicine","PC-3","6","10","up regulation","5.487","ID2"
"pidorubicine","MCF7","24","10","up regulation","5.463","TMEM110"
"pidorubicine","PC-3","24","10","up regulation","5.449","RAB27A"
"pidorubicine","A-375","6","10","up regulation","5.449","KIF5C"
"pidorubicine","A549","24","10","up regulation","5.445","MEF2C"
"pidorubicine","PC-3","24","10","up regulation","5.437","CCL2"
"pidorubicine","PC-3","24","10","up regulation","5.428","FSD1"
"pidorubicine","MCF7","24","10","up regulation","5.423","MAP7"
"pidorubicine","MCF7","24","10","up regulation","5.415","PEX11A"
"pidorubicine","A549","24","10","up regulation","5.415","SLC35F2"
"pidorubicine","A549","24","10","up regulation","5.407","DSG2"
"pidorubicine","PC-3","24","10","up regulation","5.392","GLI2"
"pidorubicine","PC-3","24","10","up regulation","5.386","SYK"
"pidorubicine","PC-3","24","10","up regulation","5.386","SOX2"
"pidorubicine","PC-3","6","10","up regulation","5.377","TCTN1"
"pidorubicine","PC-3","24","10","up regulation","5.369","VAV3"
"pidorubicine","PC-3","24","10","up regulation","5.369","BID"
"pidorubicine","PC-3","24","10","up regulation","5.347","PRKX"
"pidorubicine","MCF7","24","10","up regulation","5.335","TIAM1"
"pidorubicine","A-375","6","10","up regulation","5.333","PTPN6"
"pidorubicine","Hep G2","6","10","up regulation","5.328","DUSP4"
"pidorubicine","A549","24","10","up regulation","5.325","PCK2"
"pidorubicine","PC-3","24","10","up regulation","5.322","BMP4"
"pidorubicine","A-375","6","10","up regulation","5.304","PIK3R3"
"pidorubicine","PC-3","24","10","up regulation","5.301","NRAS"
"pidorubicine","HT-29","6","10","up regulation","5.289","PCK2"
"pidorubicine","MCF7","24","10","up regulation","5.286","IDE"
"pidorubicine","A549","24","10","up regulation","5.25","RPN1"
"pidorubicine","MCF7","24","10","up regulation","5.232","IL1B"
"pidorubicine","A-375","6","10","up regulation","5.216","GNB5"
"pidorubicine","A549","24","10","up regulation","5.19","ERO1L"
"pidorubicine","PC-3","24","10","up regulation","5.168","SNAP25"
"pidorubicine","A549","24","10","up regulation","5.155","DUSP6"
"pidorubicine","HT-29","6","10","up regulation","5.153","APPBP2"
"pidorubicine","A549","24","10","up regulation","5.151","DDR1"
"pidorubicine","A549","24","10","up regulation","5.124","PLOD3"
"pidorubicine","HT-29","6","10","up regulation","5.094","PECR"
"pidorubicine","HT-29","6","10","up regulation","5.079","HEBP1"
"pidorubicine","VCaP","6","10","up regulation","5.076","CNOT4"
"pidorubicine","A-375","6","10","up regulation","5.071","WDR7"
"pidorubicine","HT-29","6","10","up regulation","5.069","MOK"
"pidorubicine","Hep G2","6","10","up regulation","5.068","PHF15"
"pidorubicine","A549","24","10","up regulation","5.063","GATA2"
"pidorubicine","A-375","6","10","up regulation","5.049","PSME2"
"pidorubicine","MCF7","6","10","up regulation","5.045","RAB11FIP2"
"pidorubicine","Hep G2","6","10","up regulation","5.043","PEX11A"
"pidorubicine","A549","6","10","up regulation","5.033","MAP4K4"
"pidorubicine","Hep G2","6","10","up regulation","5.017","GNAI1"
"pidorubicine","A549","6","10","up regulation","5.005","ATP2C1"
"pidorubicine","MCF7","24","10","up regulation","4.999","PHKG2"
"pidorubicine","PC-3","6","10","up regulation","4.988","ACLY"
"pidorubicine","MCF7","24","10","up regulation","4.974","HSD17B11"
"pidorubicine","A-375","6","10","up regulation","4.946","PTGS2"
"pidorubicine","A549","24","10","up regulation","4.942","SGCB"
"pidorubicine","Hep G2","6","10","up regulation","4.938","HIST1H2BK"
"pidorubicine","A549","24","10","up regulation","4.934","ABCC5"
"pidorubicine","A549","24","10","up regulation","4.932","CPSF4"
"pidorubicine","MCF7","24","10","up regulation","4.887","HDGFRP3"
"pidorubicine","MCF7","24","10","up regulation","4.885","MOK"
"pidorubicine","MCF7","24","10","up regulation","4.865","CCDC92"
"pidorubicine","A-375","6","10","up regulation","4.862","IGHMBP2"
"pidorubicine","MCF7","24","10","up regulation","4.845","RAB11FIP2"
"pidorubicine","PC-3","6","10","up regulation","4.83","MCOLN1"
"pidorubicine","A-375","6","10","up regulation","4.817","CCNA1"
"pidorubicine","A549","24","10","up regulation","4.81","NOTCH1"
"pidorubicine","PC-3","24","10","up regulation","4.806","FOXO4"
"pidorubicine","MCF7","24","10","up regulation","4.797","GPC1"
"pidorubicine","A-375","6","10","up regulation","4.778","RAB27A"
"pidorubicine","A-375","6","10","up regulation","4.77","PCK2"
"pidorubicine","A549","24","10","up regulation","4.77","GRN"
"pidorubicine","MCF7","6","10","up regulation","4.754","OXCT1"
"pidorubicine","A549","24","10","up regulation","4.751","ABCC5"
"pidorubicine","A-375","6","10","up regulation","4.747","UBE2A"
"pidorubicine","HT-29","6","10","up regulation","4.738","IL13RA1"
"pidorubicine","Hep G2","6","10","up regulation","4.733","HLA-DRA"
"pidorubicine","A549","24","10","up regulation","4.726","PCK2"
"pidorubicine","Hep G2","6","10","up regulation","4.686","RAC2"
"pidorubicine","PC-3","24","10","up regulation","4.678","SOX2"
"pidorubicine","VCaP","6","10","up regulation","4.676","CAPN1"
"pidorubicine","A549","6","10","up regulation","4.674","RSU1"
"pidorubicine","MCF7","24","10","up regulation","4.665","IKBKB"
"pidorubicine","A-375","6","10","up regulation","4.665","S100A4"
"pidorubicine","A549","24","10","up regulation","4.661","GPC1"
"pidorubicine","A549","24","10","up regulation","4.66","DUSP6"
"pidorubicine","A549","24","10","up regulation","4.659","SPAG4"
"pidorubicine","A549","24","10","up regulation","4.65","RSU1"
"pidorubicine","MCF7","24","10","up regulation","4.648","KIAA0494"
"pidorubicine","A549","6","10","up regulation","4.634","SPAG4"
"pidorubicine","A549","24","10","up regulation","4.632","TCEA2"
"pidorubicine","A549","6","10","up regulation","4.624","CCNA1"
"pidorubicine","PC-3","24","10","up regulation","4.623","ID2"
"pidorubicine","A549","24","10","up regulation","4.622","PPP2R5E"
"pidorubicine","A549","24","10","up regulation","4.618","GFOD1"
"pidorubicine","A-375","6","10","up regulation","4.608","SOX4"
"pidorubicine","PC-3","24","10","up regulation","4.605","HIST2H2BE"
"pidorubicine","A-375","6","10","up regulation","4.604","VAV3"
"pidorubicine","A549","24","10","up regulation","4.602","CXCR4"
"pidorubicine","A-375","6","10","up regulation","4.599","GPER"
"pidorubicine","HT-29","6","10","up regulation","4.589","CIRBP"
"pidorubicine","A-375","6","10","up regulation","4.587","H2AFV"
"pidorubicine","A-375","6","10","up regulation","4.583","RAP1GAP"
"pidorubicine","MCF7","24","10","up regulation","4.581","C2CD2"
"pidorubicine","A549","24","10","up regulation","4.571","HIST2H2BE"
"pidorubicine","A549","24","10","up regulation","4.559","PIK3R3"
"pidorubicine","A-375","6","10","up regulation","4.543","PTPN6"
"pidorubicine","MCF7","24","10","up regulation","4.543","GLI2"
"pidorubicine","PC-3","6","10","up regulation","4.526","PECR"
"pidorubicine","HT-29","6","10","up regulation","4.517","APOE"
"pidorubicine","PC-3","24","10","up regulation","4.515","TERT"
"pidorubicine","A549","24","10","up regulation","4.509","PTPRC"
"pidorubicine","A549","24","10","up regulation","4.509","TIMM22"
"pidorubicine","A-375","6","10","up regulation","4.5","ALDOC"
"pidorubicine","A-375","6","10","up regulation","4.5","NUCB2"
"pidorubicine","A-375","6","10","up regulation","4.478","LAGE3"
"pidorubicine","VCaP","6","10","up regulation","4.474","PTPN6"
"pidorubicine","A549","24","10","up regulation","4.473","GLI2"
"pidorubicine","A-375","6","10","up regulation","4.471","PRKCQ"
"pidorubicine","A549","24","10","up regulation","4.47","PAK1"
"pidorubicine","MCF7","24","10","up regulation","4.459","VAV3"
"pidorubicine","MCF7","24","10","up regulation","4.456","NFKB2"
"pidorubicine","A549","24","10","up regulation","4.453","NENF"
"pidorubicine","A-375","6","10","up regulation","4.45","GSTZ1"
"pidorubicine","A549","6","10","up regulation","4.448","SESN1"
"pidorubicine","PC-3","24","10","up regulation","4.442","NOS3"
"pidorubicine","MCF7","24","10","up regulation","4.436","ICAM1"
"pidorubicine","PC-3","24","10","up regulation","4.436","PIK3CA"
"pidorubicine","A-375","6","10","up regulation","4.425","CALM3"
"pidorubicine","A-375","6","10","up regulation","4.42","IQGAP1"
"pidorubicine","PC-3","6","10","up regulation","4.419","CHEK2"
"pidorubicine","A549","6","10","up regulation","4.419","FOXO4"
"pidorubicine","PC-3","24","10","up regulation","4.418","APPBP2"
"pidorubicine","PC-3","24","10","up regulation","4.4","GPC1"
"pidorubicine","A549","24","10","up regulation","4.394","CAPN1"
"pidorubicine","A549","24","10","up regulation","4.387","MEF2C"
"pidorubicine","A-375","6","10","up regulation","4.386","HIST1H2BK"
"pidorubicine","A-375","6","10","up regulation","4.382","CCL2"
"pidorubicine","A549","24","10","up regulation","4.381","PPARD"
"pidorubicine","A-375","6","10","up regulation","4.373","TRAPPC6A"
"pidorubicine","A-375","6","10","up regulation","4.357","APP"
"pidorubicine","A-375","6","10","up regulation","4.356","RB1"
"pidorubicine","A549","24","10","up regulation","4.352","DECR1"
"pidorubicine","PC-3","6","10","up regulation","4.347","APPBP2"
"pidorubicine","A-375","6","10","up regulation","4.346","SH3BP5"
"pidorubicine","A549","24","10","up regulation","4.34","PRR7"
"pidorubicine","A-375","6","10","up regulation","4.34","MAPK13"
"pidorubicine","A-375","6","10","up regulation","4.338","NFATC4"
"pidorubicine","MCF7","24","10","up regulation","4.337","PRKCQ"
"pidorubicine","MCF7","24","10","up regulation","4.328","FGFR4"
"pidorubicine","A549","24","10","up regulation","4.326","GRN"
"pidorubicine","MCF7","24","10","up regulation","4.32","SQRDL"
"pidorubicine","HT-29","6","10","up regulation","4.32","CTSL1"
"pidorubicine","VCaP","6","10","up regulation","4.312","GLI2"
"pidorubicine","PC-3","24","10","up regulation","4.308","IGFBP3"
"pidorubicine","MCF7","24","10","up regulation","4.307","RSU1"
"pidorubicine","PC-3","24","10","up regulation","4.307","EGF"
"pidorubicine","A-375","6","10","up regulation","4.302","DDR1"
"pidorubicine","A549","24","10","up regulation","4.298","PSMB8"
"pidorubicine","A-375","6","10","up regulation","4.295","GPER"
"pidorubicine","A549","24","10","up regulation","4.279","CTSL1"
"pidorubicine","A549","6","10","up regulation","4.273","ALDOC"
"pidorubicine","HT-29","6","10","up regulation","4.272","DHRS7"
"pidorubicine","MCF7","24","10","up regulation","4.27","FEZ2"
"pidorubicine","A-375","6","10","up regulation","4.257","ZFP36"
"pidorubicine","A-375","6","10","up regulation","4.25","IL1B"
"pidorubicine","HT-29","6","10","up regulation","4.25","GPC1"
"pidorubicine","MCF7","6","10","up regulation","4.245","DHX29"
"pidorubicine","A549","24","10","up regulation","4.24","P4HA2"
"pidorubicine","A549","24","10","up regulation","4.234","CDK5R1"
"pidorubicine","PC-3","24","10","up regulation","4.23","C5"
"pidorubicine","MCF7","24","10","up regulation","4.227","MAP7"
"pidorubicine","PC-3","24","10","up regulation","4.22","PIK3R3"
"pidorubicine","HT-29","6","10","up regulation","4.217","SH3BP5"
"pidorubicine","Hep G2","6","10","up regulation","4.215","IKBKB"
"pidorubicine","A-375","6","10","up regulation","4.215","LSR"
"pidorubicine","A549","24","10","up regulation","4.212","ICAM1"
"pidorubicine","A-375","6","10","up regulation","4.208","C5"
"pidorubicine","PC-3","24","10","up regulation","4.207","EGR1"
"pidorubicine","A-375","6","10","up regulation","4.207","ARHGEF12"
"pidorubicine","A-375","6","10","up regulation","4.205","MYL9"
"pidorubicine","PC-3","24","10","up regulation","4.202","SYK"
"pidorubicine","PC-3","6","10","up regulation","4.194","CXCR4"
"pidorubicine","A-375","6","10","up regulation","4.193","CDK19"
"pidorubicine","MCF7","24","10","up regulation","4.191","MMP1"
"pidorubicine","MCF7","24","10","up regulation","4.189","OXCT1"
"pidorubicine","PC-3","24","10","up regulation","4.183","PECR"
"pidorubicine","Hep G2","6","10","up regulation","4.182","SYK"
"pidorubicine","PC-3","6","10","up regulation","4.179","PHKB"
"pidorubicine","HT-29","6","10","up regulation","4.176","CTSL1"
"pidorubicine","A549","24","10","up regulation","4.175","GDPD5"
"pidorubicine","A549","24","10","up regulation","4.174","TERT"
"pidorubicine","HT-29","6","10","up regulation","4.173","DHRS7"
"pidorubicine","A549","24","10","up regulation","4.171","BID"
"pidorubicine","A549","24","10","up regulation","4.168","SATB1"
"pidorubicine","HT-29","6","10","up regulation","4.166","DECR1"
"pidorubicine","A549","24","10","up regulation","4.163","SOX2"
"pidorubicine","VCaP","6","10","up regulation","4.161","BAMBI"
"pidorubicine","Hep G2","6","10","up regulation","4.157","RPL39L"
"pidorubicine","A-375","6","10","up regulation","4.156","LPAR2"
"pidorubicine","A-375","6","10","up regulation","4.15","CCDC92"
"pidorubicine","PC-3","24","10","up regulation","4.145","NFATC4"
"pidorubicine","HT-29","6","10","up regulation","4.142","TBX2"
"pidorubicine","PC-3","6","10","up regulation","4.138","SOX2"
"pidorubicine","A-375","6","10","up regulation","4.134","NOS3"
"pidorubicine","MCF7","24","10","up regulation","4.122","RBM6"
"pidorubicine","A549","24","10","up regulation","4.119","COL1A1"
"pidorubicine","VCaP","6","10","up regulation","4.115","STK10"
"pidorubicine","PC-3","24","10","up regulation","4.114","TOPBP1"
"pidorubicine","A549","24","10","up regulation","4.114","GNA11"
"pidorubicine","A-375","6","10","up regulation","4.113","GFOD1"
"pidorubicine","PC-3","6","10","up regulation","4.103","P4HTM"
"pidorubicine","MCF7","6","10","up regulation","4.1","LOXL1"
"pidorubicine","MCF7","24","10","up regulation","4.098","SPAG4"
"pidorubicine","A-375","6","10","up regulation","4.092","ID2"
"pidorubicine","Hep G2","6","10","up regulation","4.089","HK1"
"pidorubicine","VCaP","6","10","up regulation","4.083","NFKB2"
"pidorubicine","PC-3","6","10","up regulation","4.079","MBTPS1"
"pidorubicine","MCF7","6","10","up regulation","4.071","ALDOC"
"pidorubicine","PC-3","24","10","up regulation","4.061","APOE"
"pidorubicine","VCaP","6","10","up regulation","4.058","VAV3"
"pidorubicine","HT-29","6","10","up regulation","4.056","DNAJC15"
"pidorubicine","A549","24","10","up regulation","4.052","TCTA"
"pidorubicine","A-375","6","10","up regulation","4.042","COL1A1"
"pidorubicine","PC-3","6","10","up regulation","4.042","HS2ST1"
"pidorubicine","VCaP","6","10","up regulation","4.039","SOX2"
"pidorubicine","MCF7","6","10","up regulation","4.038","RBKS"
"pidorubicine","A549","24","10","up regulation","4.035","EDEM1"
"pidorubicine","A-375","6","10","up regulation","4.033","SOX4"
"pidorubicine","A549","24","10","up regulation","4.027","DRAP1"
"pidorubicine","MCF7","6","10","up regulation","4.027","PRKCQ"
"pidorubicine","HT-29","6","10","up regulation","4.021","WDR7"
"pidorubicine","A-375","6","10","up regulation","4.018","MUC1"
"pidorubicine","PC-3","24","10","up regulation","4.016","PRKCQ"
"pidorubicine","VCaP","6","10","up regulation","4.008","HDAC6"
"pidorubicine","VCaP","6","10","up regulation","4.005","GPC1"
"pidorubicine","MCF7","24","10","up regulation","4.002","P4HA2"
"pidorubicine","A549","24","10","up regulation","3.999","NOTCH1"
"pidorubicine","MCF7","24","10","up regulation","3.999","PTGS2"
"pidorubicine","A-375","6","10","up regulation","3.995","ASAH1"
"pidorubicine","MCF7","24","10","up regulation","3.995","CEP57"
"pidorubicine","MCF7","24","10","up regulation","3.991","NFATC4"
"pidorubicine","Hep G2","6","10","up regulation","3.991","GHR"
"pidorubicine","HT-29","6","10","up regulation","3.988","CTNNAL1"
"pidorubicine","PC-3","6","10","up regulation","3.983","RSU1"
"pidorubicine","MCF7","24","10","up regulation","3.982","SNAP25"
"pidorubicine","MCF7","24","10","up regulation","3.977","GNAI1"
"pidorubicine","HT-29","6","10","up regulation","3.971","PXMP2"
"pidorubicine","HT-29","6","10","up regulation","3.965","MLLT11"
"pidorubicine","A-375","6","10","up regulation","3.961","APOE"
"pidorubicine","VCaP","6","10","up regulation","3.954","S100A13"
"pidorubicine","HT-29","6","10","up regulation","3.944","ABHD6"
"pidorubicine","A-375","6","10","up regulation","3.941","HDAC6"
"pidorubicine","PC-3","24","10","up regulation","3.941","RSU1"
"pidorubicine","A-375","6","10","up regulation","3.935","LGMN"
"pidorubicine","MCF7","6","10","up regulation","3.935","C5"
"pidorubicine","A-375","6","10","up regulation","3.931","TP53"
"pidorubicine","MCF7","24","10","up regulation","3.93","MEF2C"
"pidorubicine","HT-29","6","10","up regulation","3.928","HLA-DRA"
"pidorubicine","A549","24","10","up regulation","3.928","STXBP1"
"pidorubicine","HT-29","6","10","up regulation","3.925","UBE3B"
"pidorubicine","PC-3","24","10","up regulation","3.924","PRR15L"
"pidorubicine","MCF7","24","10","up regulation","3.904","PPARG"
"pidorubicine","A549","24","10","up regulation","3.902","GAA"
"pidorubicine","A549","6","10","up regulation","3.9","GNB5"
"pidorubicine","A549","6","10","up regulation","3.899","DCUN1D4"
"pidorubicine","A-375","6","10","up regulation","3.898","PTGS2"
"pidorubicine","Hep G2","6","10","up regulation","3.898","OXCT1"
"pidorubicine","MCF7","24","10","up regulation","3.897","DAXX"
"pidorubicine","PC-3","6","10","up regulation","3.896","MAP2K5"
"pidorubicine","MCF7","24","10","up regulation","3.891","CCL2"
"pidorubicine","PC-3","6","10","up regulation","3.889","WRB"
"pidorubicine","PC-3","6","10","up regulation","3.888","TERT"
"pidorubicine","A-375","6","10","up regulation","3.881","PCK2"
"pidorubicine","PC-3","24","10","up regulation","3.879","SSBP2"
"pidorubicine","A549","24","10","up regulation","3.878","SESN1"
"pidorubicine","HT-29","6","10","up regulation","3.877","PMAIP1"
"pidorubicine","A-375","6","10","up regulation","3.877","COL1A1"
"pidorubicine","A549","24","10","up regulation","3.874","AKAP8L"
"pidorubicine","PC-3","24","10","up regulation","3.872","CRELD2"
"pidorubicine","PC-3","24","10","up regulation","3.869","HTRA1"
"pidorubicine","A-375","6","10","up regulation","3.862","NFATC3"
"pidorubicine","MCF7","24","10","up regulation","3.854","FBXO11"
"pidorubicine","A-375","6","10","up regulation","3.853","STAP2"
"pidorubicine","VCaP","6","10","up regulation","3.852","CBLB"
"pidorubicine","A549","24","10","up regulation","3.849","DENND2D"
"pidorubicine","MCF7","24","10","up regulation","3.845","JUN"
"pidorubicine","Hep G2","6","10","up regulation","3.838","PSMB8"
"pidorubicine","PC-3","6","10","up regulation","3.837","HERC6"
